wn	g_0_wn_up
-12.541826921753001	(-1.7015289615410004e-20+0.07960590070185773j)
-12.492739536540661	(1.0278479667990155e-19+0.07991584623186211j)
-12.44365215132832	(2.1299117861648396e-19+0.08022837916480687j)
-12.39456476611598	(1.4188716092583488e-19+0.08054356879540697j)
-12.34547738090364	(2.598732020588155e-19+0.08086146115709848j)
-12.2963899956913	(6.955693124866058e-20+0.08118208617257341j)
-12.24730261047896	(2.369549787554559e-19+0.0815054637550663j)
-12.198215225266619	(4.2356304960376854e-20+0.08183160842668202j)
-12.149127840054279	(-1.2143848596430043e-19+0.08216053255929033j)
-12.100040454841938	(-2.6219162351678024e-19+0.08249224850717715j)
-12.050953069629598	(-5.921503498328869e-19+0.08282676991511888j)
-12.001865684417256	(6.638219844499432e-19+0.08316411244665611j)
-11.952778299204915	(9.760436378892894e-19+0.0835042941245661j)
-11.903690913992575	(6.759824589971933e-19+0.0838473354251226j)
-11.854603528780235	(7.956197102960232e-19+0.08419325922569283j)
-11.805516143567894	(3.194784982147297e-19+0.08454209067280018j)
-11.756428758355554	(3.0318625841048313e-19+0.08489385701409372j)
-11.707341373143214	(1.0023886985289448e-19+0.08524858742107516j)
-11.658253987930873	(2.598186531385372e-19+0.08560631281822345j)
-11.609166602718533	(-1.2430577644400727e-19+0.08596706572683732j)
-11.560079217506193	(-6.472897283015546e-19+0.08633088012730163j)
-11.51099183229385	(1.2704880882964598e-18+0.08669779134069672j)
-11.46190444708151	(7.716702467464118e-19+0.08706783592908168j)
-11.41281706186917	(8.422231313728836e-19+0.08744105161295741j)
-11.36372967665683	(9.058970078100165e-19+0.08781747720406258j)
-11.314642291444489	(5.82507283163542e-19+0.08819715255158174j)
-11.265554906232149	(1.7140760229691416e-19+0.08858011849992765j)
-11.216467521019808	(-2.079766999981404e-19+0.08896641685642058j)
-11.167380135807468	(-1.2631555516428142e-19+0.0893560903673816j)
-11.118292750595128	(5.236098998653459e-19+0.08974918270135472j)
-11.069205365382787	(-3.433285657116585e-19+0.09014573843836102j)
-11.020117980170447	(1.8609434732911974e-20+0.09054580306425859j)
-10.971030594958105	(8.079666039479273e-19+0.09094942296943269j)
-10.921943209745764	(6.033230401956794e-19+0.09135664545117013j)
-10.872855824533424	(6.34678565262308e-19+0.0917675187191837j)
-10.823768439321084	(1.1361557566580906e-18+0.09218209190384498j)
-10.774681054108743	(4.131519351238529e-19+0.09260041506676357j)
-10.725593668896403	(-1.3201169281125338e-19+0.09302253921341576j)
-10.676506283684063	(2.0243943015584775e-20+0.09344851630758028j)
-10.627418898471722	(-6.595037400550856e-19+0.09387839928738466j)
-10.578331513259382	(-1.2469044789775488e-19+0.09431224208280271j)
-10.529244128047042	(1.5546599995977897e-19+0.09475009963447524j)
-10.480156742834701	(4.125858000686548e-20+0.09519202791375196j)
-10.43106935762236	(3.81346154014072e-19+0.09563808394387413j)
-10.381981972410019	(8.220248806410417e-19+0.09608832582223514j)
-10.332894587197679	(6.160356329087369e-19+0.09654281274367163j)
-10.283807201985338	(2.2516149502878696e-19+0.09700160502474993j)
-10.234719816772998	(1.3138351895159732e-19+0.09746476412902319j)
-10.185632431560657	(5.628282953479489e-19+0.09793235269324375j)
-10.136545046348317	(-4.021718756671792e-19+0.09840443455452244j)
-10.087457661135977	(-9.662572150114661e-19+0.09888107477843332j)
-10.038370275923636	(-1.1499083472477675e-19+0.09936233968806767j)
-9.989282890711296	(7.943426624457702e-24+0.09984829689404622j)
-9.940195505498954	(9.335050887126623e-19+0.10033901532550242j)
-9.891108120286614	(2.675077518381133e-19+0.10083456526205356j)
-9.842020735074273	(4.063313819262892e-19+0.10133501836678033j)
-9.792933349861933	(3.987608352316596e-19+0.10184044772023745j)
-9.743845964649593	(3.833702834306145e-19+0.10235092785552184j)
-9.694758579437252	(1.1135953008354183e-18+0.10286653479442705j)
-9.645671194224912	(8.132354269361098e-19+0.10338734608471496j)
-9.596583809012571	(-4.426270754137733e-19+0.10391344083853847j)
-9.547496423800231	(-6.590210340850096e-19+0.104444899772051j)
-9.49840903858789	(-2.6439752391191886e-19+0.10498180524624084j)
-9.44932165337555	(-4.621703341472958e-20+0.10552424130903096j)
-9.400234268163208	(1.5972029264080861e-18+0.10607229373868642j)
-9.351146882950868	(1.1169947442300727e-18+0.10662605008857451j)
-9.302059497738528	(3.959416071024646e-20+0.10718559973332459j)
-9.252972112526187	(5.321504039259179e-20+0.10775103391643673j)
-9.203884727313847	(3.41699319544806e-19+0.1083224457993912j)
-9.154797342101507	(-2.353590147495734e-19+0.10889993051231231j)
-9.105709956889166	(7.899251064968048e-19+0.10948358520624399j)
-9.056622571676826	(-1.4143051911909819e-18+0.11007350910709542j)
-9.007535186464485	(-7.857877064681882e-19+0.11066980357131906j)
-8.958447801252145	(5.355839650639025e-19+0.11127257214338541j)
-8.909360416039805	(-1.3669278537752428e-19+0.11188192061512205j)
-8.860273030827463	(8.897088461777237e-19+0.11249795708698747j)
-8.811185645615122	(9.609352369097867e-19+0.11312079203135307j)
-8.762098260402782	(-8.871177891530726e-20+0.11375053835787079j)
-8.713010875190442	(-6.461747339298746e-19+0.114387311481006j)
-8.663923489978101	(3.0763859405522806e-19+0.11503122938982022j)
-8.614836104765761	(4.345979922350972e-19+0.11568241272009096j)
-8.56574871955342	(1.380873662919789e-18+0.11634098482886074j)
-8.51666133434108	(1.0829905324051029e-18+0.11700707187151092j)
-8.46757394912874	(-4.795059924572297e-19+0.11768080288146057j)
-8.4184865639164	(8.915210251567394e-20+0.11836230985259513j)
-8.369399178704057	(8.142348678286995e-19+0.11905172782453477j)
-8.320311793491717	(3.8133733004583393e-19+0.11974919497085668j)
-8.271224408279377	(2.7192974361529917e-18+0.1204548526903917j)
-8.222137023067036	(1.4007326391431244e-18+0.12116884570172058j)
-8.173049637854696	(-1.3654662461912167e-18+0.12189132214100167j)
-8.123962252642356	(2.617272429495074e-19+0.12262243366326737j)
