wn	g_0_wn_up
-12.541826921753001	(-2.533537470425113e-17+0.07960555769918753j)
-12.492739536540661	(-2.5690199914903296e-17+0.07991479307768132j)
-12.44365215132832	(-2.5183666846925765e-17+0.08022664906271945j)
-12.39456476611598	(-2.418586677549841e-17+0.0805412577743672j)
-12.34547738090364	(-2.243722327319691e-17+0.08085870033266421j)
-12.2963899956913	(-2.075528163896575e-17+0.08117901564702508j)
-12.24730261047896	(-1.848644940869797e-17+0.08150221446042753j)
-12.198215225266619	(-1.6687613097218483e-17+0.08182829209270684j)
-12.149127840054279	(-1.489633922807683e-17+0.0821572379544271j)
-12.100040454841938	(-1.3195035565273488e-17+0.0824890417682907j)
-12.050953069629598	(-1.1918427308050034e-17+0.08282369711459045j)
-12.001865684417256	(-8.787605986320047e-18+0.08316120307755515j)
-11.952778299204915	(-7.067693184270601e-18+0.08350156468646613j)
-11.903690913992575	(-6.184883887001788e-18+0.08384479267557418j)
-11.854603528780235	(-4.9871370116653005e-18+0.08419090291584372j)
-11.805516143567894	(-4.5851513525607866e-18+0.08453991573479974j)
-11.756428758355554	(-3.734890444532179e-18+0.08489185524466421j)
-11.707341373143214	(-3.229876442640243e-18+0.08524674873736614j)
-11.658253987930873	(-2.3875913018816503e-18+0.08560462616849121j)
-11.609166602718533	(-2.2029868720592635e-18+0.0859655197323046j)
-11.560079217506193	(-2.236190879637103e-18+0.08632946352025388j)
-11.51099183229385	(4.362875533822217e-19+0.08669649325152097j)
-11.46190444708151	(3.1867172655190867e-19+0.08706664606351826j)
-11.41281706186917	(7.20188687373483e-19+0.08743996035109096j)
-11.36372967665683	(1.214477823714492e-18+0.08781647564467857j)
-11.314642291444489	(1.1818275209083646e-18+0.08819623251931602j)
-11.265554906232149	(1.077562595039665e-18+0.08857927252788368j)
-11.216467521019808	(9.231005246231617e-19+0.0889656381533484j)
-11.167380135807468	(1.3048463327018569e-18+0.08935537277584955j)
-11.118292750595128	(2.3623095124384465e-18+0.08974852065138825j)
-11.069205365382787	(1.5749214542756801e-18+0.09014512689959919j)
-11.020117980170447	(2.197928761020788e-18+0.09054523749865288j)
-10.971030594958105	(3.236174004874319e-18+0.09094889928578069j)
-10.921943209745764	(3.2722089766417077e-18+0.09135615996226124j)
-10.872855824533424	(3.464338369969321e-18+0.09176706810197435j)
-10.823768439321084	(4.24644881534948e-18+0.09218167316283594j)
-10.774681054108743	(3.589430501476503e-18+0.09260002550058744j)
-10.725593668896403	(3.209069572558225e-18+0.09302217638453711j)
-10.676506283684063	(3.505852105865945e-18+0.09344817801494568j)
-10.627418898471722	(2.8841710215411616e-18+0.09387808354182293j)
-10.578331513259382	(3.6888799844346675e-18+0.09431194708495903j)
-10.529244128047042	(4.135953086631912e-18+0.09474982375505851j)
-10.480156742834701	(4.235893840214718e-18+0.09519176967587979j)
-10.43106935762236	(4.69407406519579e-18+0.09563784200730933j)
-10.381981972410019	(5.357016986894377e-18+0.09608809896932152j)
-10.332894587197679	(5.304804748524279e-18+0.09654259986679098j)
