tau	g_0_tau_up
17.5	(-0.043941510959879596-1.368540697432863e-13j)
18.0	(-0.04230667646827985-1.272575794741826e-13j)
18.5	(-0.04078600732463579-1.1830120216771434e-13j)
19.0	(-0.03937008249484414-1.0996238641869382e-13j)
19.5	(-0.038050325380471386-1.0218215162893785e-13j)
20.0	(-0.036818924537265305-9.496570196887433e-14j)
20.5	(-0.03566876212835356-8.825232211684408e-14j)
21.0	(-0.03459334932630263-8.202293011461137e-14j)
21.5	(-0.03358676796206385-7.619772868228125e-14j)
22.0	(-0.03264361779319254-7.080620811894534e-14j)
22.5	(-0.03175896882972258-6.579459199684834e-14j)
23.0	(-0.03092831821472026-6.113339001689866e-14j)
23.5	(-0.0301475512087485-5.6810459114764456e-14j)
24.0	(-0.029412905873903862-5.280845205568596e-14j)
24.5	(-0.028720941094561043-4.909267437014364e-14j)
25.0	(-0.028068507608909443-4.5650982993805655e-14j)
25.5	(-0.027452721758399246-4.243827511629661e-14j)
26.0	(-0.02687094169172681-3.9468428525424315e-14j)
26.5	(-0.026320745786423676-3.6703279304717285e-14j)
27.0	(-0.025799913074752576-3.415323579503138e-14j)
27.5	(-0.025306405481800884-3.1774929909467176e-14j)
28.0	(-0.024838351702698068-2.957876998888054e-14j)
28.5	(-0.02439403256290317-2.753526573417986e-14j)
29.0	(-0.023971867720839413-2.562706991060537e-14j)
29.5	(-0.023570403585908926-2.3887142264200634e-14j)
30.0	(-0.023188302337296164-2.2258236920258412e-14j)
30.5	(-0.022824331940051353-2.0747292772682613e-14j)
31.0	(-0.022477357065009747-1.9345636204093353e-14j)
31.5	(-0.02214633082807476-1.8044593597110747e-14j)
32.0	(-0.021830287272516395-1.683202188740296e-14j)
32.5	(-0.021528334525259728-1.571312524539792e-14j)
33.0	(-0.02123964856471775-1.4682699500667695e-14j)
33.5	(-0.020963467543676118-1.3714723801072637e-14j)
34.0	(-0.02069908661610563-1.281093287008872e-14j)
34.5	(-0.02044585322160001-1.19747961546679e-14j)
35.0	(-0.020203162785539935-1.1216721995666035e-14j)
35.5	(-0.019970454796989955-1.0498546476611637e-14j)
36.0	(-0.019747209229946307-9.83935155574045e-15j)
36.5	(-0.019532943276730295-9.206177487008915e-15j)
37.0	(-0.019327208365286574-8.633718739936569e-15j)
37.5	(-0.019129587434730567-8.095954462383759e-15j)
38.0	(-0.018939692445902413-7.582476313494624e-15j)
38.5	(-0.018757162105835487-7.126244039312724e-15j)
39.0	(-0.018581659786997547-6.683889552938638e-15j)
39.5	(-0.018412871623928607-6.283168429987995e-15j)
40.0	(-0.018250504771494404-5.9310195643647035e-15j)
40.5	(-0.01809428581043976-5.584074869169342e-15j)
41.0	(-0.01794395928721927-5.233660727022027e-15j)
41.5	(-0.017799286376287367-4.937023012629993e-15j)
42.0	(-0.017660043654092416-4.642120021713936e-15j)
42.5	(-0.017526021975032665-4.361094818605693e-15j)
43.0	(-0.017397025440452463-4.15639744844043e-15j)
43.5	(-0.017272870452646444-3.878841692284141e-15j)
44.0	(-0.017153384846494382-3.649858193455202e-15j)
44.5	(-0.017038407092060455-3.452099717193846e-15j)
45.0	(-0.01692778556205697-3.271688475692258e-15j)
45.5	(-0.01682137785865945-3.0912772341906702e-15j)
46.0	(-0.01671905019461707-2.931682674400804e-15j)
46.5	(-0.01662067682406105-2.768618667658984e-15j)
47.0	(-0.01652613951885694-2.609024107869118e-15j)
47.5	(-0.016435327086667742-2.4494295480792516e-15j)
48.0	(-0.016348134927261844-2.3418766925686896e-15j)
48.5	(-0.01626446462392582-2.2343238370581275e-15j)
49.0	(-0.016184223567053818-2.0990154059319366e-15j)
49.5	(-0.016107324607345687-1.949829186997931e-15j)
50.0	(-0.016033685736169326-1.8665624601510444e-15j)
50.5	(-0.015963229790915606-1.7416623698807143e-15j)
51.0	(-0.015895884183369003-1.700029006457271e-15j)
51.5	(-0.01583158064926921-1.547373340571312e-15j)
52.0	(-0.015770255017388178-1.457167719820518e-15j)
52.5	(-0.01571184699664248-1.3808398868775384e-15j)
53.0	(-0.015656299979848583-1.2628786905111156e-15j)
53.5	(-0.015603560862846613-1.2004286453759505e-15j)
54.0	(-0.01555357987788669-1.2073675392798577e-15j)
54.5	(-0.015506310440199206-1.0685896612017132e-15j)
55.0	(-0.015461709006817276-9.783840404509192e-16j)
55.5	(-0.015419734946773674-9.645062526431047e-16j)
56.0	(-0.015380350421902552-8.326672684688674e-16j)
56.5	(-0.015343520277502881-8.465450562766819e-16j)
57.0	(-0.015309211942239418-7.355227538141662e-16j)
57.5	(-0.015277395336687273-6.938893903907228e-16j)
58.0	(-0.015248042789964288-6.106226635438361e-16j)
58.5	(-0.01522112896399595-5.412337245047638e-16j)
59.0	(-0.015196630784981745-5.551115123125783e-16j)
59.5	(-0.015174527381636787-3.885780586188048e-16j)
60.0	(-0.015154800029903423-3.608224830031759e-16j)
60.5	(-0.01513743210379836-3.7470027081099033e-16j)
61.0	(-0.015122409032136762-4.996003610813204e-16j)
61.5	(-0.01510971826087508-2.7755575615628914e-16j)
62.0	(-0.015099349220883643-1.1102230246251565e-16j)
62.5	(-0.015091293300981891-1.942890293094024e-16j)
63.0	(-0.015085543826044122+1.3877787807814457e-16j)
63.5	(-0.015082096040114823-2.220446049250313e-16j)
64.0	(-0.015080947094405207+6.0547878589716436e-18j)
64.5	(-0.015082096040112413-1.6653345369377348e-16j)
65.0	(-0.0150855438260384+2.498001805406602e-16j)
65.5	(-0.015091293300972843+1.3877787807814457e-16j)
66.0	(-0.015099349220871276+1.6653345369377348e-16j)
66.5	(-0.015109718260860317+1.6653345369377348e-16j)
67.0	(-0.015122409032117982+1.942890293094024e-16j)
67.5	(-0.015137432103776736+4.579669976578771e-16j)
68.0	(-0.015154800029879172+4.85722573273506e-16j)
68.5	(-0.015174527381610797+3.608224830031759e-16j)
69.0	(-0.015196630784952713+4.718447854656915e-16j)
69.5	(-0.015221128963963621+6.661338147750939e-16j)
70.0	(-0.015248042789928164+6.245004513516506e-16j)
70.5	(-0.015277395336648458+6.245004513516506e-16j)
71.0	(-0.01530921194219798+7.077671781985373e-16j)
71.5	(-0.015343520277456165+8.465450562766819e-16j)
72.0	(-0.015380350421853654+8.743006318923108e-16j)
72.5	(-0.015419734946721868+1.0269562977782698e-15j)
73.0	(-0.015461709006760426+1.0824674490095276e-15j)
73.5	(-0.015506310440139077+1.1171619185290638e-15j)
74.0	(-0.015553579877821924+1.1796119636642288e-15j)
74.5	(-0.01560356086277731+1.2420620087993939e-15j)
75.0	(-0.015656299979776127+1.366962099069724e-15j)
75.5	(-0.015711846996565432+1.4085954624931674e-15j)
76.0	(-0.01577025501730477+1.4710455076283324e-15j)
76.5	(-0.015831580649181068+1.5959455978986625e-15j)
77.0	(-0.01589588418327588+1.6375789613221059e-15j)
77.5	(-0.01596322979081642+1.7208456881689926e-15j)
78.0	(-0.016033685736064937+1.863093013199091e-15j)
78.5	(-0.016107324607235324+1.97758476261356e-15j)
79.0	(-0.01618422356693372+2.0816681711721685e-15j)
79.5	(-0.016264464623799216+2.213507155346406e-15j)
80.0	(-0.016348134927130997+2.321060010856968e-15j)
80.5	(-0.01643532708653174+2.4771851236948805e-15j)
81.0	(-0.01652613951871114+2.588207426157396e-15j)
81.5	(-0.016620676823904498+2.7408630920433552e-15j)
82.0	(-0.016719050194450562+2.949029909160572e-15j)
82.5	(-0.01682137785848526+3.101685575046531e-15j)
83.0	(-0.016927785561871436+3.264749581788351e-15j)
83.5	(-0.01703840709186371+3.4555691641457997e-15j)
84.0	(-0.017153384846287957+3.681083216022785e-15j)
84.5	(-0.017272870452426134+3.892719480091955e-15j)
85.0	(-0.01739702544021829+4.121702978920894e-15j)
85.5	(-0.017526021974785297+4.3576253716537394e-15j)
86.0	(-0.017660043653830157+4.649058915617843e-15j)
86.5	(-0.01779928637600815+4.9057979900624105e-15j)
87.0	(-0.01794395928692436+5.23192600354605e-15j)
87.5	(-0.018094285810124403+5.5528498466017595e-15j)
88.0	(-0.018250504771158284+5.913672329604935e-15j)
88.5	(-0.018412871623570456+6.284903153463972e-15j)
89.0	(-0.018581659786619544+6.706440958126336e-15j)
89.5	(-0.018757162105431907+7.11757042193284e-15j)
90.0	(-0.01893969244547169+7.598088824778415e-15j)
90.5	(-0.01912958743427281+8.097689185859736e-15j)
91.0	(-0.019327208364797753+8.602493717368986e-15j)
91.5	(-0.01953294327620594+9.194034422677078e-15j)
92.0	(-0.019747209229389488+9.816800150552751e-15j)
92.5	(-0.019970454796399577+1.049681175313566e-14j)
93.0	(-0.020203162784907518+1.1199374760906267e-14j)
93.5	(-0.02044585322092348+1.1995612836379621e-14j)
94.0	(-0.020699086615380086+1.2833484275276419e-14j)
94.5	(-0.020963467542899735+1.371298907759666e-14j)
95.0	(-0.021239648563886836+1.468096477719172e-14j)
95.5	(-0.021528334524372632+1.571312524539792e-14j)
96.0	(-0.021830287271564146+1.6845899675210774e-14j)
96.5	(-0.02214633082705507+1.8044593597110747e-14j)
97.0	(-0.022477357063919373+1.934737092756933e-14j)
97.5	(-0.022824331938881236+2.075423166658652e-14j)
98.0	(-0.02318830233603928+2.225997164373439e-14j)
98.5	(-0.02357040358455973+2.388367281724868e-14j)
99.0	(-0.02397186771938967+2.5632274081033302e-14j)
99.5	(-0.024394032561346722+2.7538735181131813e-14j)
100.0	(-0.024838351701027828+2.95891783297364e-14j)
100.5	(-0.025306405480004433+3.1774929909467176e-14j)
101.0	(-0.025799913072824136+3.4149766348079424e-14j)
101.5	(-0.0263207457843516+3.668940151690947e-14j)
102.0	(-0.02687094168949712+3.945975490804443e-14j)
102.5	(-0.027452721756002815+4.2419193158060864e-14j)
103.0	(-0.02806850760633081+4.564404409990175e-14j)
103.5	(-0.028720941091786342+4.9090939646667664e-14j)
104.0	(-0.02941290587092079+5.2811921502637915e-14j)
104.5	(-0.030147551205541665+5.682433690257227e-14j)
105.0	(-0.03092831821126766+6.114206363427854e-14j)
105.5	(-0.03175896882600576+6.578591837946846e-14j)
106.0	(-0.032643617789194765+7.079753450156545e-14j)
106.5	(-0.03358676795775989+7.62011981292332e-14j)
107.0	(-0.034593349321670144+8.201772594418344e-14j)
107.5	(-0.035668762123369474+8.825058739336811e-14j)
108.0	(-0.03681892453190046+9.495182418106651e-14j)
108.5	(-0.03805032537470045+1.0220296831064957e-13j)
109.0	(-0.03937008248863499+1.099571822482659e-13j)
109.5	(-0.04078600731795538+1.1828732437990652e-13j)
110.0	(-0.04230667646109324+1.27226354451615e-13j)
110.5	(-0.043941510952151056+1.368610086371902e-13j)
111.0	(-0.04570086415760266+1.4717220497839634e-13j)
111.5	(-0.04759611927585971+1.582223935203686e-13j)
112.0	(-0.04963979754851851+1.700549423500064e-13j)
112.5	(-0.051845678429696965+1.8274444457677674e-13j)
113.0	(-0.05422893311586534+1.963238599467232e-13j)
113.5	(-0.05680627301615794+2.1082961765284125e-13j)
114.0	(-0.059596114945483655+2.2635192331588172e-13j)
114.5	(-0.06261876505372777+2.428925116593206e-13j)
115.0	(-0.06589662376909236+2.605259757926248e-13j)
115.5	(-0.06945441433829662+2.7931996993135755e-13j)
116.0	(-0.07331943789918988+2.993230663328461e-13j)
116.5	(-0.07752185843446918+3.205595511257542e-13j)
117.0	(-0.08209502144637257+3.4309881324912084e-13j)
117.5	(-0.08707581078985491+3.669772818959416e-13j)
118.0	(-0.09250504885453184+3.92226182088784e-13j)
118.5	(-0.09842794627724294+4.1888888191454754e-13j)
119.0	(-0.10489460874838388+4.4695844247932826e-13j)
119.5	(-0.11196061052050801+4.764183839101044e-13j)
120.0	(-0.11968764744226855+5.073198805494172e-13j)
120.5	(-0.1281442876587571+5.39573594138254e-13j)
121.0	(-0.13740684727367108+5.731691163357588e-13j)
121.5	(-0.14756043447305345+6.0793470951781e-13j)
122.0	(-0.15870023479603468+6.438053215540585e-13j)
122.5	(-0.17093316323506502+6.80566714095221e-13j)
123.0	(-0.18438010492921258+7.179482702790452e-13j)
123.5	(-0.19917913767648399+7.556360051563793e-13j)
124.0	(-0.2154904221324421+7.931797579852073e-13j)
124.5	(-0.23350388664186536+8.30002733209767e-13j)
125.0	(-0.2534512308247795+8.653563976501744e-13j)
125.5	(-0.2756226827016841+8.982996638207119e-13j)
126.0	(-0.30037832697459194+9.274985293683535e-13j)
126.5	(-0.3280775630425771+9.515929710879334e-13j)
127.0	(-0.3584041388515698+9.688040300548373e-13j)
127.5	(-0.38404731915252477+9.780570450756976e-13j)
