wn	g_0_wn_up
-12.541826921753001	(-1.9368009259093263e-15+0.07960554234761978j)
-12.492739536540661	(-1.976695379990041e-15+0.07991474729227108j)
-12.44365215132832	(-1.9490818614232827e-15+0.0802265754140124j)
-12.39456476611598	(-1.86529874196498e-15+0.0805411617490488j)
-12.34547738090364	(-1.7408819684212515e-15+0.08085858871386918j)
-12.2963899956913	(-1.592503660786666e-15+0.08117889514115356j)
-12.24730261047896	(-1.4329956454689869e-15+0.08150209086681136j)
-12.198215225266619	(-1.2734871579134316e-15+0.0818281699440124j)
-12.149127840054279	(-1.1203210530322609e-15+0.08215712048350331j)
-12.100040454841938	(-9.775407936182833e-16+0.08248893105985929j)
-12.050953069629598	(-8.474218163393361e-16+0.08282359433308455j)
-12.001865684417256	(-7.281732928582925e-16+0.08316110870238706j)
-11.952778299204915	(-6.227346479937122e-16+0.08350147871934639j)
-11.903690913992575	(-5.296707512674602e-16+0.08384471480690375j)
-11.854603528780235	(-4.46740425207975e-16+0.0841908326498467j)
-11.805516143567894	(-3.739156229218906e-16+0.08453985247890607j)
-11.756428758355554	(-3.088159102469263e-16+0.08489179837046301j)
-11.707341373143214	(-2.5119273509322423e-16+0.08524669762020608j)
-11.658253987930873	(-1.994254458730676e-16+0.08560458021171398j)
-11.609166602718533	(-1.5367274998580207e-16+0.08596547838080586j)
-11.560079217506193	(-1.1277140053599206e-16+0.0863294262668768j)
-11.51099183229385	(-7.315582560411839e-17+0.08669645963880639j)
-11.46190444708151	(-3.979973709583792e-17+0.08706661568257822j)
-11.41281706186917	(-8.916859736698534e-18+0.08743993283881155j)
-11.36372967665683	(1.94668611407342e-17+0.08781645068005482j)
-11.314642291444489	(4.5066539069857415e-17+0.08819620981943843j)
-11.265554906232149	(6.86378049241066e-17+0.08857925184390157j)
-11.216467521019808	(9.044841371183959e-17+0.08896561926660303j)
-11.167380135807468	(1.1131233633858528e-16+0.08935535549428343j)
-11.118292750595128	(1.3155157662872381e-16+0.08974850480627997j)
-11.069205365382787	(1.4879589486249375e-16+0.09014511234263756j)
-11.020117980170447	(1.6646331387600055e-16+0.09054522409934264j)
-10.971030594958105	(1.8367096923536002e-16+0.09094888692915996j)
-10.921943209745764	(1.991050718859697e-16+0.09135614854690402j)
-10.872855824533424	(2.1402489440545127e-16+0.09176705753824972j)
-10.823768439321084	(2.289444889949914e-16+0.09218166337139512j)
-10.774681054108743	(2.419079537963831e-16+0.09260001641105148j)
-10.725593668896403	(2.546954049162751e-16+0.09302216793435976j)
-10.676506283684063	(2.677671972265649e-16+0.09344817014842875j)
-10.627418898471722	(2.795769359661508e-16+0.09387807620926386j)
-10.578331513259382	(2.925242875531339e-16+0.09431194024191247j)
-10.529244128047042	(3.0485798304219106e-16+0.09474981736169655j)
-10.480156742834701	(3.1662994185202974e-16+0.09519176369643706j)
-10.43106935762236	(3.2857516990928675e-16+0.09563783640960136j)
-10.381981972410019	(3.405810819374417e-16+0.09608809372432585j)
-10.332894587197679	(3.517488024377808e-16+0.0965425949482828j)
-10.283807201985338	(3.6246373537080214e-16+0.09700140049937188j)
-10.234719816772998	(3.7359050167114925e-16+0.09746457193222907j)
-10.185632431560657	(3.852631490696267e-16+0.09793217196555172j)
-10.136545046348317	(3.9536334886663606e-16+0.09840426451024677j)
-10.087457661135977	(4.057767901939929e-16+0.09888091469841354j)
-10.038370275923636	(4.1797647047821797e-16+0.09936218891317705j)
-9.989282890711296	(4.292407883541209e-16+0.0998481548193919j)
-9.940195505498954	(4.414129871993271e-16+0.10033888139523937j)
-9.891108120286614	(4.520432246710652e-16+0.10083443896474363j)
-9.842020735074273	(4.635408120102859e-16+0.101334899231235j)
-9.792933349861933	(4.750123427219736e-16+0.10184033531179053j)
-9.743845964649593	(4.865458114688683e-16+0.10235082177268426j)
-9.694758579437252	(4.991069257307188e-16+0.10286643466588141j)
-9.645671194224912	(5.106061997099737e-16+0.10338725156661248j)
-9.596583809012571	(5.212015770702215e-16+0.1039133516120653j)
-9.547496423800231	(5.330870841340922e-16+0.10444481554123453j)
-9.49840903858789	(5.458597430913056e-16+0.10498172573597021j)
-9.44932165337555	(5.586954574985695e-16+0.10552416626326867j)
-9.400234268163208	(5.731833566411975e-16+0.10607222291885089j)
-9.351146882950868	(5.854923008067085e-16+0.10662598327207526j)
-9.302059497738528	(5.975919224472382e-16+0.1071855367122344j)
-9.252972112526187	(6.110674376481295e-16+0.10775097449628628j)
-9.203884727313847	(6.250306936159813e-16+0.10832238979807356j)
-9.154797342101507	(6.382700428193288e-16+0.10889987775908638j)
-9.105709956889166	(6.536528827497496e-16+0.10948353554082649j)
-9.056622571676826	(6.658804587800446e-16+0.11007346237883264j)
-9.007535186464485	(6.815197260757473e-16+0.11066975963843062j)
-8.958447801252145	(6.982102544012783e-16+0.11127253087227267j)
-8.909360416039805	(7.128944493650375e-16+0.11188188187973504j)
-8.860273030827463	(7.297904044558662e-16+0.11249792076824454j)
-8.811185645615122	(7.460244817463518e-16+0.11312075801660836j)
-8.762098260402782	(7.617581179656755e-16+0.11375050654042472j)
-8.713010875190442	(7.781966282572994e-16+0.1143872817596551j)
-8.663923489978101	(7.966741879318824e-16+0.1150312016684422j)
-8.614836104765761	(8.147613410956667e-16+0.11568238690726224j)
-8.56574871955342	(8.341039353791454e-16+0.11634096083750303j)
-8.51666133434108	(8.526734421777972e-16+0.11700704961856453j)
-8.46757394912874	(8.704935556052934e-16+0.11768078228758187j)
