tau	g_0_tau_up
45.0	(0.00068198871871418+3.2526065174565133e-19j)
45.5	(0.0006778472526284853-3.2526065174565133e-19j)
46.0	(0.0006738566477377389-4.336808689942018e-19j)
46.5	(0.0006700130634463879-1.0842021724855044e-19j)
47.0	(0.000666312850107062+3.2526065174565133e-19j)
47.5	(0.0006627525397949438+0j)
48.0	(0.0006593288376944508-2.168404344971009e-19j)
48.5	(0.0006560386140263832-1.0842021724855044e-18j)
49.0	(0.0006528788965437021-1.0842021724855044e-19j)
49.5	(0.0006498468634727151+8.673617379884035e-19j)
50.0	(0.000646939836942686-1.734723475976807e-18j)
50.5	(0.0006441552768367676-1.0842021724855044e-19j)
51.0	(0.0006414907750387611+1.6263032587282567e-18j)
51.5	(0.0006389440500501409+1.951563910473908e-18j)
52.0	(0.0006365129419755726-1.3010426069826053e-18j)
52.5	(0.0006341954078192236+2.168404344971009e-19j)
53.0	(0.0006319895170965968+1.951563910473908e-18j)
53.5	(0.0006298934477507186+1.5178830414797062e-18j)
54.0	(0.0006279054823232859-1.734723475976807e-18j)
54.5	(0.000626024004398199+8.673617379884035e-19j)
55.0	(0.0006242474952851372+3.2526065174565133e-18j)
55.5	(0.0006225745309395227-4.336808689942018e-19j)
56.0	(0.0006210037790938631-6.505213034913027e-19j)
56.5	(0.0006195339966131859-4.336808689942018e-19j)
57.0	(0.0006181640270353525-5.637851296924623e-18j)
57.5	(0.0006168927983049122-2.168404344971009e-19j)
58.0	(0.0006157193206959489+2.168404344971009e-18j)
58.5	(0.0006146426849030938-3.469446951953614e-18j)
59.0	(0.000613662060291905-1.3010426069826053e-18j)
59.5	(0.0006127766933268965+0j)
60.0	(0.0006119859061399893-1.3010426069826053e-18j)
60.5	(0.0006112890952597927-2.6020852139652106e-18j)
61.0	(0.0006106857304714006-2.6020852139652106e-18j)
61.5	(0.0006101753538374141-3.469446951953614e-18j)
62.0	(0.0006097575788435187-5.204170427930421e-18j)
62.5	(0.0006094320896746417+5.204170427930421e-18j)
63.0	(0.0006091986406421548+1.249000902703301e-16j)
63.5	(0.0006090570557250967-2.7755575615628914e-17j)
64.0	(0.0006090072282460389+0j)
64.5	(0.0006090491206789685+0j)
65.0	(0.0006091827645738508-1.3877787807814457e-17j)
65.5	(0.0006094082606193083-2.0816681711721685e-17j)
66.0	(0.0006097257788274606+3.469446951953614e-18j)
66.5	(0.0006101355588423504+6.5052130349130266e-18j)
67.0	(0.0006106379103958009+6.071532165918825e-18j)
67.5	(0.0006112332138558099+4.336808689942018e-19j)
68.0	(0.0006119219209502033+3.903127820947816e-18j)
68.5	(0.000612704555603773+2.6020852139652106e-18j)
69.0	(0.000613581714911176+8.239936510889834e-18j)
69.5	(0.0006145540702549828-3.903127820947816e-18j)
70.0	(0.0006156223685698218+8.673617379884035e-19j)
70.5	(0.0006167874337613417-2.6020852139652106e-18j)
71.0	(0.0006180501682614864+1.3010426069826053e-18j)
71.5	(0.0006194115547702205+2.3852447794681098e-18j)
72.0	(0.000620872658136025+2.168404344971009e-18j)
72.5	(0.0006224346274356344-8.673617379884035e-19j)
73.0	(0.0006240986982129594-6.505213034913027e-19j)
73.5	(0.0006258661949221013-3.2526065174565133e-18j)
74.0	(0.0006277385335584216-1.951563910473908e-18j)
74.5	(0.0006297172245054675-4.336808689942018e-19j)
75.0	(0.0006318038755981248-1.3010426069826053e-18j)
75.5	(0.0006340001954187391+0j)
76.0	(0.0006363079968293477+1.3010426069826053e-18j)
76.5	(0.000638729200774907+0j)
77.0	(0.0006412658403497362-1.1926223897340549e-18j)
77.5	(0.0006439200651568514+5.421010862427522e-19j)
78.0	(0.0006466941459814991-1.951563910473908e-18j)
78.5	(0.000649590479779919+4.336808689942018e-19j)
79.0	(0.000652611595031186+1.3010426069826053e-18j)
79.5	(0.0006557601574479033-2.168404344971009e-19j)
80.0	(0.0006590389761019883-8.673617379884035e-19j)
80.5	(0.0006624510099556666-9.75781955236954e-19j)
81.0	(0.0006659993748746118+1.1926223897340549e-18j)
81.5	(0.0006696873510823429+5.421010862427522e-19j)
82.0	(0.0006735183911979732-1.3010426069826053e-18j)
82.5	(0.0006774961287924396+3.2526065174565133e-19j)
83.0	(0.0006816243875667931-9.75781955236954e-19j)
83.5	(0.0006859071911733158+1.1926223897340549e-18j)
84.0	(0.0006903487737438665+1.0842021724855044e-19j)
84.5	(0.0006949535911748785+4.336808689942018e-19j)
85.0	(0.0006997263332200175-9.75781955236954e-19j)
85.5	(0.0007046719364708772+7.589415207398531e-19j)
86.0	(0.0007097955982981452-1.0842021724855044e-19j)
86.5	(0.0007151027918105794+3.2526065174565133e-19j)
87.0	(0.0007205992819524249+1.5178830414797062e-18j)
87.5	(0.0007262911428042049-6.505213034913027e-19j)
88.0	(0.0007321847762124076+2.168404344971009e-19j)
88.5	(0.0007382869318559508-4.336808689942018e-19j)
89.0	(0.0007446047288739632+6.505213034913027e-19j)
89.5	(0.000751145679218568+6.505213034913027e-19j)
90.0	(0.0007579177128406221-4.336808689942018e-19j)
90.5	(0.000764929204937633+2.168404344971009e-19j)
91.0	(0.000772189005429501-5.421010862427522e-19j)
91.5	(0.0007797064708584649-2.710505431213761e-19j)
92.0	(0.0007874914989723395+8.131516293641283e-19j)
92.5	(0.0007955545662690033+9.75781955236954e-19j)
93.0	(0.0008039067687510254+3.2526065174565133e-19j)
93.5	(0.0008125598662365577+1.0842021724855044e-19j)
94.0	(0.0008215263306232399-2.710505431213761e-19j)
94.5	(0.0008308193984664703-1.0842021724855044e-19j)
95.0	(0.000840453128359496-5.421010862427522e-20j)
95.5	(0.0008504424636244304+6.505213034913027e-19j)
96.0	(0.0008608033008944531+1.6263032587282567e-19j)
96.5	(0.0008715525652182878+5.421010862427522e-20j)
97.0	(0.0008827082924862026-5.421010862427522e-19j)
97.5	(0.0008942897199394533-1.6263032587282567e-19j)
98.0	(0.0009063173857331108+1.6263032587282567e-19j)
98.5	(0.0009188132386621475-1.6263032587282567e-19j)
99.0	(0.0009318007592237352+3.2526065174565133e-19j)
99.5	(0.0009453050934302301+3.2526065174565133e-19j)
100.0	(0.0009593532009565845+1.6263032587282567e-19j)
100.5	(0.0009739740194672732-4.87890977618477e-19j)
101.0	(0.0009891986471670963+7.589415207398531e-19j)
101.5	(0.0010050605460562847+1.0842021724855044e-18j)
102.0	(0.0010215957685895671+0j)
102.5	(0.0010388432110049195+5.421010862427522e-20j)
103.0	(0.0010568448970529835+2.168404344971009e-19j)
103.5	(0.0010756462964111968+8.131516293641283e-19j)
104.0	(0.001095296682892764+1.8431436932253575e-18j)
104.5	(0.0011158495383653837+7.589415207398531e-19j)
105.0	(0.001137363009274403+1.6263032587282567e-19j)
105.5	(0.0011599004240008294-1.3010426069826053e-18j)
106.0	(0.0011835308807028946+8.131516293641283e-19j)
106.5	(0.0012083299170999333+8.673617379884035e-19j)
107.0	(0.0012343802758209726-4.336808689942018e-19j)
107.5	(0.0012617727816478692-1.0842021724855044e-18j)
108.0	(0.001290607350191167-1.3010426069826053e-18j)
108.5	(0.001320994151531001+5.963111948670274e-19j)
109.0	(0.0013530549573961348+4.336808689942018e-19j)
109.5	(0.0013869247064787027-5.421010862427522e-20j)
110.0	(0.0014227533302881381+7.047314121155779e-19j)
110.5	(0.0014607078915635295-1.0842021724855044e-19j)
111.0	(0.0015009750994761388-8.131516293641283e-19j)
111.5	(0.0015437642814156395+5.963111948670274e-19j)
112.0	(0.001589310911087934-1.0842021724855044e-19j)
112.5	(0.0016378808182750042+4.87890977618477e-19j)
113.0	(0.0016897752389874606-5.421010862427522e-19j)
113.5	(0.0017453369084402853-1.3552527156068805e-18j)
114.0	(0.001804957456816508+1.463672932855431e-18j)
114.5	(0.0018690864446031872+1.6263032587282567e-19j)
115.0	(0.0019382424772929397-7.047314121155779e-19j)
115.5	(0.0020130269788810815+1.463672932855431e-18j)
116.0	(0.002094141394988801+1.0842021724855044e-18j)
116.5	(0.0021824088608807914+5.421010862427522e-20j)
117.0	(0.002278801739106902+0j)
117.5	(0.0023844769532222233+2.168404344971009e-19j)
118.0	(0.0025008217877578037-1.4094628242311558e-18j)
118.5	(0.002629513895811475+1.8431436932253575e-18j)
119.0	(0.002772600813059694+3.2526065174565133e-19j)
119.5	(0.0029326065612494123-1.2468324983583301e-18j)
120.0	(0.003112676301477025+2.168404344971009e-19j)
120.5	(0.0033167750279809206-3.2526065174565133e-19j)
121.0	(0.0035499638423351926+1.1384122811097797e-18j)
121.5	(0.0038187887815679007+1.6263032587282567e-18j)
122.0	(0.004131834749772981-3.198396408832238e-18j)
122.5	(0.004500524889755034-2.7647155398380363e-18j)
123.0	(0.0049402921186332376+5.095750210681871e-18j)
123.5	(0.005472334862597813-1.0842021724855044e-19j)
124.0	(0.006126350313277689+7.15573433840433e-18j)
124.5	(0.006945095019412893+5.963111948670274e-19j)
125.0	(0.007992968997105741+5.041540102057596e-18j)
125.5	(0.00937535424663807-2.4936649967166602e-18j)
126.0	(0.011292761837462017-2.7647155398380363e-18j)
126.5	(0.014231254659209647+6.505213034913027e-19j)
127.0	(0.019833708740720057-1.6263032587282567e-19j)
127.5	(0.037113980482425715-9.269928574751063e-18j)
