n_up	n_dn	g_diff_up	g_diff_dn
1.3401351579840448	1.3401351579840448	108.69830427822816	108.69830427822816
-0.35827584636327037	-0.35827584636327037	109.52570245399751	109.52570245399751
1.3530632544804408	1.3530632544804408	109.26529749260465	109.26529749260465
-0.35420701884150685	-0.35420701884150685	109.32076390957289	109.32076390957289
1.3539299172455697	1.3539299172455697	109.30716504291229	109.30716504291229
-0.3539945365499346	-0.3539945365499346	109.3103218017608	109.3103218017608
1.3539792416025775	1.3539792416025775	109.3095732587669	109.3095732587669
-0.3539828405656551	-0.3539828405656551	109.30974926701889	109.30974926701889
1.353981991731515	1.353981991731515	109.3097077425934	109.3097077425934
-0.3539821917465069	-0.3539821917465069	109.30971752607165	109.30971752607165
1.3539821445983624	1.3539821445983624	109.30971521977375	109.30971521977375
-0.3539821557106022	-0.3539821557106022	109.30971576332982	109.30971576332982
1.353982153091426	1.353982153091426	109.30971563521167	109.30971563521167
-0.3539821537087562	-0.3539821537087562	109.30971566540853	109.30971566540853
1.3539821535632524	1.3539821535632524	109.30971565829118	109.30971565829118
-0.35398215359754737	-0.35398215359754737	109.30971565996872	109.30971565996872
1.353982153589464	1.353982153589464	109.30971565957333	109.30971565957333
-0.3539821535913693	-0.3539821535913693	109.30971565966652	109.30971565966652
1.3539821535909202	1.3539821535909202	109.30971565964455	109.30971565964455
-0.35398215359102614	-0.35398215359102614	109.30971565964973	109.30971565964973
1.353982153591001	1.353982153591001	109.3097156596485	109.3097156596485
-0.35398215359100704	-0.35398215359100704	109.3097156596488	109.3097156596488
1.3539821535910055	1.3539821535910055	109.30971565964873	109.30971565964873
-0.35398215359100593	-0.35398215359100593	109.30971565964876	109.30971565964876
1.353982153591006	1.353982153591006	109.30971565964875	109.30971565964875
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
-0.3539821535910058	-0.3539821535910058	109.30971565964873	109.30971565964873
1.353982153591006	1.353982153591006	109.30971565964873	109.30971565964873
