tau	g_0_tau_up
0.5	(0.03711398048242191-1.5720931501039814e-18j)
1.0	(0.019833708740717337-5.963111948670274e-19j)
1.5	(0.014231254659208542-1.0842021724855044e-18j)
2.0	(0.011292761837461206+2.2768245622195593e-18j)
2.5	(0.009375354246637511-4.2825985813177425e-18j)
3.0	(0.00799296899710583+6.2341624917916505e-18j)
3.5	(0.006945095019412062-2.1141942363467336e-18j)
4.0	(0.006126350313277812+5.5294310796760726e-18j)
4.5	(0.0054723348625985-3.686287386450715e-18j)
5.0	(0.004940292118633885-2.0599841277224584e-18j)
5.5	(0.004500524889754515+2.4936649967166602e-18j)
6.0	(0.004131834749773551+1.6263032587282567e-18j)
6.5	(0.0038187887815680117+4.336808689942018e-19j)
7.0	(0.003549963842335322-2.8189256484623115e-18j)
7.5	(0.003316775027981816-1.4094628242311558e-18j)
8.0	(0.0031126763014777043+7.589415207398531e-19j)
8.5	(0.0029326065612505486-1.8973538018496328e-18j)
9.0	(0.0027726008130601032+1.2468324983583301e-18j)
9.5	(0.0026295138958133206-3.577867169202165e-18j)
10.0	(0.0025008217877593945+5.963111948670274e-19j)
10.5	(0.0023844769532219757+1.6263032587282567e-18j)
11.0	(0.002278801739107805-9.75781955236954e-19j)
11.5	(0.0021824088608840813-1.2468324983583301e-18j)
12.0	(0.0020941413949896294+5.421010862427522e-19j)
12.5	(0.002013026978877727-2.710505431213761e-19j)
13.0	(0.001938242477292391-2.168404344971009e-19j)
13.5	(0.0018690864446034173-1.6263032587282567e-19j)
14.0	(0.0018049574568144745-1.0842021724855044e-19j)
14.5	(0.0017453369084405224-5.421010862427522e-20j)
15.0	(0.0016897752389876562+9.75781955236954e-19j)
15.5	(0.0016378808182733978-1.3552527156068805e-18j)
16.0	(0.0015893109110882886+1.6263032587282567e-18j)
16.5	(0.0015437642814159869+7.047314121155779e-19j)
17.0	(0.0015009750994768945+0j)
17.5	(0.0014607078915650914-9.75781955236954e-19j)
18.0	(0.001422753330288344-4.336808689942018e-19j)
18.5	(0.001386924706478311-2.168404344971009e-19j)
19.0	(0.0013530549573969387-1.0299920638612292e-18j)
19.5	(0.0013209941515316308+6.505213034913027e-19j)
20.0	(0.0012906073501903217-9.215718466126788e-19j)
20.5	(0.0012617727816484463+1.0842021724855044e-19j)
21.0	(0.001234380275820106+5.963111948670274e-19j)
21.5	(0.0012083299170999346+1.1384122811097797e-18j)
22.0	(0.0011835308807040521+7.589415207398531e-19j)
22.5	(0.001159900424000658+5.963111948670274e-19j)
23.0	(0.0011373630092753606+6.505213034913027e-19j)
23.5	(0.0011158495383668345-5.963111948670274e-19j)
24.0	(0.0010952966828924695-1.0842021724855044e-19j)
24.5	(0.001075646296408005-1.1926223897340549e-18j)
25.0	(0.0010568448970527927+5.963111948670274e-19j)
25.5	(0.0010388432110056776-1.0842021724855044e-19j)
26.0	(0.0010215957685882802+1.0842021724855044e-19j)
26.5	(0.0010050605460572406-1.0842021724855044e-18j)
27.0	(0.0009891986471674183-1.6263032587282567e-19j)
27.5	(0.0009739740194658535-5.421010862427522e-20j)
28.0	(0.0009593532009573229-3.7947076036992655e-19j)
28.5	(0.0009453050934293192-1.0842021724855044e-19j)
29.0	(0.0009318007592220904+2.168404344971009e-19j)
29.5	(0.000918813238661057+1.0842021724855044e-19j)
30.0	(0.0009063173857324111+7.047314121155779e-19j)
30.5	(0.0008942897199398556+1.6263032587282567e-19j)
31.0	(0.0008827082924887539+1.0842021724855044e-19j)
31.5	(0.0008715525652177509-2.168404344971009e-19j)
32.0	(0.0008608033008926161+1.6263032587282567e-19j)
32.5	(0.0008504424636257561-2.168404344971009e-19j)
33.0	(0.0008404531283594311-5.421010862427522e-19j)
33.5	(0.0008308193984655234+2.710505431213761e-19j)
34.0	(0.0008215263306224143-8.673617379884035e-19j)
34.5	(0.0008125598662365379-3.2526065174565133e-19j)
35.0	(0.0008039067687515822-7.047314121155779e-19j)
35.5	(0.0007955545662710587+4.87890977618477e-19j)
36.0	(0.0007874914989706443-2.168404344971009e-19j)
36.5	(0.0007797064708548081+1.1926223897340549e-18j)
37.0	(0.0007721890054288771-9.75781955236954e-19j)
37.5	(0.0007649292049376761+1.3010426069826053e-18j)
38.0	(0.0007579177128391127+5.421010862427522e-19j)
38.5	(0.000751145679218245+3.2526065174565133e-19j)
39.0	(0.0007446047288742489+3.2526065174565133e-19j)
39.5	(0.0007382869318538689-4.336808689942018e-19j)
40.0	(0.0007321847762112805-4.336808689942018e-19j)
40.5	(0.0007262911428037033+7.589415207398531e-19j)
41.0	(0.0007205992819525669-3.2526065174565133e-19j)
41.5	(0.0007151027918103619+0j)
42.0	(0.00070979559829831-1.0842021724855044e-19j)
42.5	(0.0007046719364711201-6.505213034913027e-19j)
43.0	(0.0006997263332191603-9.75781955236954e-19j)
43.5	(0.0006949535911748043-1.6263032587282567e-18j)
44.0	(0.0006903487737445447+3.2526065174565133e-19j)
44.5	(0.0006859071911727039+5.421010862427522e-19j)
45.0	(0.0006816243875665566-1.8431436932253575e-18j)
45.5	(0.0006774961287929752-6.505213034913027e-19j)
46.0	(0.0006735183911976893+4.336808689942018e-19j)
46.5	(0.0006696873510813729+1.0842021724855044e-18j)
47.0	(0.0006659993748747046-2.168404344971009e-19j)
47.5	(0.0006624510099590311-1.3010426069826053e-18j)
48.0	(0.0006590389761025688+1.6263032587282567e-18j)
48.5	(0.0006557601574464032+1.0842021724855044e-19j)
49.0	(0.0006526115950284521-1.3010426069826053e-18j)
49.5	(0.0006495904797798012-1.4094628242311558e-18j)
50.0	(0.0006466941459816065-5.421010862427522e-19j)
50.5	(0.0006439200651566915+2.2768245622195593e-18j)
51.0	(0.0006412658403494116-4.336808689942018e-19j)
51.5	(0.000638729200774706-6.505213034913027e-19j)
52.0	(0.0006363079968290896+1.5178830414797062e-18j)
52.5	(0.0006340001954195571-1.951563910473908e-18j)
53.0	(0.0006318038755992481+4.336808689942018e-19j)
53.5	(0.0006297172245055288-6.505213034913027e-19j)
54.0	(0.000627738533558268+6.505213034913027e-19j)
54.5	(0.0006258661949226014-1.0842021724855044e-18j)
55.0	(0.0006240986982132633+2.168404344971009e-19j)
55.5	(0.000622434627436085+4.336808689942018e-19j)
56.0	(0.0006208726581364008+6.505213034913027e-19j)
56.5	(0.0006194115547687997-2.3852447794681098e-18j)
57.0	(0.0006180501682620745+3.0357660829594124e-18j)
57.5	(0.0006167874337614292+1.5178830414797062e-18j)
58.0	(0.0006156223685692764+4.336808689942018e-19j)
58.5	(0.0006145540702549997-3.903127820947816e-18j)
59.0	(0.0006135817149118931+0j)
59.5	(0.0006127045556045755+6.071532165918825e-18j)
60.0	(0.000611921920950008-8.673617379884035e-19j)
60.5	(0.0006112332138551429+0j)
61.0	(0.000610637910395414-3.469446951953614e-18j)
61.5	(0.0006101355588424389-3.469446951953614e-18j)
62.0	(0.0006097257788267635-3.469446951953614e-18j)
62.5	(0.0006094082606186483-4.5102810375396984e-17j)
63.0	(0.0006091827645732478+1.3877787807814457e-17j)
63.5	(0.0006090491206789161-5.551115123125783e-17j)
64.0	(0.0006090072282463825-1.3877787807814457e-16j)
64.5	(0.0006090570557246652-1.8041124150158794e-16j)
65.0	(0.0006091986406415701+4.85722573273506e-17j)
65.5	(0.0006094320896745045-1.734723475976807e-18j)
66.0	(0.0006097575788435228-8.673617379884035e-18j)
66.5	(0.0006101753538369797-1.734723475976807e-18j)
67.0	(0.0006106857304724138+0j)
67.5	(0.000611289095260696-3.469446951953614e-18j)
68.0	(0.000611985906140507-4.336808689942018e-19j)
68.5	(0.0006127766933267389+2.168404344971009e-18j)
69.0	(0.0006136620602920103+5.637851296924623e-18j)
69.5	(0.0006146426849033676+3.0357660829594124e-18j)
70.0	(0.0006157193206968923+8.673617379884035e-19j)
70.5	(0.0006168927983052524+4.119968255444917e-18j)
71.0	(0.000618164027034888+2.168404344971009e-18j)
71.5	(0.0006195339966142959-1.3010426069826053e-18j)
72.0	(0.0006210037790940075-8.673617379884035e-19j)
72.5	(0.0006225745309382084+1.3010426069826053e-18j)
73.0	(0.0006242474952849195-1.0842021724855044e-18j)
73.5	(0.0006260240043980557+2.168404344971009e-19j)
74.0	(0.0006279054823228288+2.6020852139652106e-18j)
74.5	(0.000629893447751624+1.0842021724855044e-18j)
75.0	(0.0006319895170958287+0j)
75.5	(0.0006341954078180406-4.336808689942018e-19j)
76.0	(0.0006365129419761519-1.951563910473908e-18j)
76.5	(0.0006389440500505827+1.734723475976807e-18j)
77.0	(0.0006414907750383253+5.421010862427522e-19j)
77.5	(0.0006441552768374572-3.2526065174565133e-19j)
78.0	(0.0006469398369426067-1.0842021724855044e-19j)
78.5	(0.0006498468634716418-5.421010862427522e-19j)
79.0	(0.0006528788965445868-6.505213034913027e-19j)
79.5	(0.0006560386140287598-2.4936649967166602e-18j)
80.0	(0.000659328837693924-2.168404344971009e-19j)
80.5	(0.0006627525397929818+1.1926223897340549e-18j)
81.0	(0.0006663128501048724-1.0842021724855044e-19j)
81.5	(0.0006700130634462878-2.6020852139652106e-18j)
82.0	(0.0006738566477397489-3.2526065174565133e-19j)
82.5	(0.0006778472526282072+8.673617379884035e-19j)
83.0	(0.0006819887187147614+3.2526065174565133e-19j)
83.5	(0.0006862850874317636-8.673617379884035e-19j)
84.0	(0.0006907406116358103+9.75781955236954e-19j)
84.5	(0.0006953597669639927-4.336808689942018e-19j)
85.0	(0.0007001472639951016-9.75781955236954e-19j)
85.5	(0.0007051080613136402-7.589415207398531e-19j)
86.0	(0.0007102473795346435+0j)
86.5	(0.0007155707163590617+1.3010426069826053e-18j)
87.0	(0.0007210838627684233+2.168404344971009e-19j)
87.5	(0.0007267929204428608-1.0842021724855044e-19j)
88.0	(0.0007327043204982097-3.2526065174565133e-19j)
88.5	(0.0007388248436959934-1.0842021724855044e-19j)
89.0	(0.0007451616422042076-1.0842021724855044e-19j)
89.5	(0.0007517222631085636+1.0842021724855044e-19j)
90.0	(0.0007585146737670678+3.2526065174565133e-19j)
90.5	(0.000765547289241405+5.421010862427522e-19j)
91.0	(0.0007728290019770139+5.421010862427522e-19j)
91.5	(0.0007803692139217035-1.0842021724855044e-19j)
92.0	(0.0007881778713576502-6.505213034913027e-19j)
92.5	(0.0007962655027094325+2.710505431213761e-19j)
93.0	(0.000804643259592761-3.7947076036992655e-19j)
93.5	(0.0008133229614518804+1.0842021724855044e-19j)
94.0	(0.0008223171441838062-3.2526065174565133e-19j)
94.5	(0.000831639113105227-2.710505431213761e-19j)
95.0	(0.0008413030007794749+2.168404344971009e-19j)
95.5	(0.0008513238301831511-3.7947076036992655e-19j)
96.0	(0.0008617175838372768-5.963111948670274e-19j)
96.5	(0.0008725012795089566-5.421010862427522e-20j)
97.0	(0.0008836930532940758+1.3552527156068805e-18j)
97.5	(0.0008953122508820644+9.215718466126788e-19j)
98.0	(0.0009073795279521618+8.673617379884035e-19j)
98.5	(0.0009199169608216529-9.75781955236954e-19j)
99.0	(0.0009329481685623179-4.336808689942018e-19j)
99.5	(0.000946498447976923-1.3552527156068805e-18j)
100.0	(0.0009605949230793718+8.131516293641283e-19j)
100.5	(0.0009752667109048593-1.0842021724855044e-19j)
101.0	(0.0009905451057561825+7.589415207398531e-19j)
101.5	(0.001006463784360118-8.673617379884035e-19j)
102.0	(0.0010230590347054325-1.6263032587282567e-19j)
102.5	(0.0010403700118427114+1.0842021724855044e-19j)
103.0	(0.0010584390244288175-3.2526065174565133e-19j)
103.5	(0.0010773118563701708+5.963111948670274e-19j)
104.0	(0.001097038128753839-4.336808689942018e-19j)
104.5	(0.0011176717079932788-1.0842021724855044e-19j)
105.0	(0.0011392711672980175+1.2468324983583301e-18j)
105.5	(0.0011619003096977577+5.421010862427522e-20j)
106.0	(0.0011856287625012366+7.047314121155779e-19j)
106.5	(0.0012105326547671897+0j)
107.0	(0.001236695391629343+7.047314121155779e-19j)
107.5	(0.0012642085420912427+5.421010862427522e-20j)
108.0	(0.0012931728600926859-1.6263032587282567e-19j)
108.5	(0.0013236994628116538+1.1926223897340549e-18j)
109.0	(0.0013559111952349424+2.710505431213761e-19j)
109.5	(0.0013899442161854538-3.7947076036992655e-19j)
110.0	(0.00142594984898524+5.421010862427522e-19j)
110.5	(0.0014640967496773346+1.1926223897340549e-18j)
111.0	(0.0015045734582786717-5.421010862427522e-19j)
111.5	(0.0015475914143426685-2.1141942363467336e-18j)
112.0	(0.0015933885385309575+5.963111948670274e-19j)
112.5	(0.0016422335080209039-9.215718466126788e-19j)
113.0	(0.0016944308877591269+2.710505431213761e-19j)
113.5	(0.0017503273241005145+8.131516293641283e-19j)
114.0	(0.0018103190661793943+5.421010862427522e-19j)
114.5	(0.0018748611585345327+0j)
115.0	(0.0019444787528642097+4.336808689942018e-19j)
115.5	(0.002019781127360243+1.6263032587282567e-18j)
116.0	(0.0021014791916429913-1.7889335846010823e-18j)
116.5	(0.0021904075109365102-8.131516293641283e-19j)
117.0	(0.0022875522242485373-3.7947076036992655e-19j)
117.5	(0.002394086675245939-1.4094628242311558e-18j)
118.0	(0.0025114171162590793-1.0842021724855044e-19j)
118.5	(0.0026412414077337633-8.673617379884035e-19j)
119.0	(0.0027856239255068006+3.198396408832238e-18j)
119.5	(0.002947089039513839-3.144186300207963e-18j)
120.0	(0.0031287311805827138+1.3010426069826053e-18j)
120.5	(0.003334325513212273-1.734723475976807e-18j)
121.0	(0.003568383885665729+9.75781955236954e-19j)
121.5	(0.0038359964958044907-5.421010862427522e-20j)
122.0	(0.004142031701597406+1.7889335846010823e-18j)
122.5	(0.0044885883005525125+1.4094628242311558e-18j)
123.0	(0.004867894391335314-2.0057740190981832e-18j)
123.5	(0.00524360650691226+1.4094628242311558e-18j)
124.0	(0.0055029217779728485-2.3852447794681098e-18j)
124.5	(0.005335777285205843+3.577867169202165e-18j)
125.0	(0.003932760133124595+9.215718466126788e-19j)
125.5	(-0.0007659132314733032+4.824699667560495e-18j)
126.0	(-0.013926983500934569-3.469446951953614e-18j)
126.5	(-0.048370715681811755+3.3068166260807885e-18j)
