tau	g_0_tau_up
0.5	(-0.3594111921813187-1.3010426069826053e-17j)
1.0	(-0.3134631479383413-9.540979117872439e-18j)
1.5	(-0.2685294434949438-1.734723475976807e-18j)
2.0	(-0.23145514576651322-1.3877787807814457e-17j)
2.5	(-0.20153163799225246+1.1275702593849246e-17j)
3.0	(-0.177351529879612+1.734723475976807e-18j)
3.5	(-0.1576631286347024+1.734723475976807e-18j)
4.0	(-0.14147492699038694+7.806255641895632e-18j)
4.5	(-0.12802601709488923+4.336808689942018e-18j)
5.0	(-0.11673709903746635+9.540979117872439e-18j)
5.5	(-0.10716667267433597-1.474514954580286e-17j)
6.0	(-0.09897653402123952+7.806255641895632e-18j)
6.5	(-0.09190575570100906+8.673617379884035e-18j)
7.0	(-0.08575138328939055+0j)
7.5	(-0.08035418510342707-8.673617379884035e-19j)
8.0	(-0.07558812651096841+7.806255641895632e-18j)
8.5	(-0.0713525676141646+3.469446951953614e-18j)
9.0	(-0.06756644907228937-1.1275702593849246e-17j)
9.5	(-0.06416393202349742+2.6020852139652106e-18j)
10.0	(-0.06109110566992754+8.673617379884035e-19j)
10.5	(-0.0583034828443857+1.734723475976807e-18j)
11.0	(-0.055764080621046874-8.673617379884035e-18j)
11.5	(-0.05344193812173925-2.6020852139652106e-18j)
12.0	(-0.05131096326285206+8.673617379884035e-18j)
12.5	(-0.04934902872857373-5.204170427930421e-18j)
13.0	(-0.047537258113705884-5.204170427930421e-18j)
13.5	(-0.04585945820379082-1.734723475976807e-18j)
14.0	(-0.04430166434684689+1.734723475976807e-18j)
14.5	(-0.04285177395120188-8.673617379884035e-18j)
15.0	(-0.0414992491223589-1.3877787807814457e-17j)
15.5	(-0.040234873902584414-1.0408340855860843e-17j)
16.0	(-0.039050554911132074+0j)
16.5	(-0.037939156696557105+0j)
17.0	(-0.036894365019371746+3.469446951953614e-18j)
17.5	(-0.03591057273885606+0j)
18.0	(-0.034982784095788304+1.734723475976807e-18j)
18.5	(-0.03410653404672791+2.0816681711721685e-17j)
19.0	(-0.03327781997697017+6.938893903907228e-18j)
19.5	(-0.032493043644288996-1.214306433183765e-17j)
20.0	(-0.03174896161833901-3.469446951953614e-18j)
20.5	(-0.031042642806907876-6.938893903907228e-18j)
21.0	(-0.030371431919557938+1.214306433183765e-17j)
21.5	(-0.029732917926368452-1.3877787807814457e-17j)
22.0	(-0.02912490673583954-6.938893903907228e-18j)
22.5	(-0.028545397450202792+1.734723475976807e-18j)
23.0	(-0.02799256166513546-5.204170427930421e-18j)
23.5	(-0.027464725369442503+0j)
24.0	(-0.026960353072628868+1.0408340855860843e-17j)
24.5	(-0.026478033847767566+3.469446951953614e-18j)
25.0	(-0.026016469026051738+3.469446951953614e-18j)
25.5	(-0.02557446131998266+1.0408340855860843e-17j)
26.0	(-0.02515090518582253+5.204170427930421e-18j)
26.5	(-0.024744778264048906-1.734723475976807e-18j)
27.0	(-0.024355133760028968+6.938893903907228e-18j)
27.5	(-0.023981093646848042+0j)
28.0	(-0.023621842588868115+1.734723475976807e-18j)
28.5	(-0.02327662249858816+5.204170427930421e-18j)
29.0	(-0.02294472765128761-5.204170427930421e-18j)
29.5	(-0.022625500292037075-8.673617379884035e-18j)
30.0	(-0.022318326678281396+1.734723475976807e-18j)
30.5	(-0.02202263350851857-1.214306433183765e-17j)
31.0	(-0.021737884693961828+0j)
31.5	(-0.021463578435446495-3.469446951953614e-18j)
32.0	(-0.021199244572519697+2.0816681711721685e-17j)
32.5	(-0.020944442175684086-3.469446951953614e-18j)
33.0	(-0.020698757356239696-3.469446951953614e-18j)
33.5	(-0.020461801271195647+8.673617379884035e-18j)
34.0	(-0.020233208303355024-3.469446951953614e-18j)
34.5	(-0.02001263439894229-5.204170427930421e-18j)
35.0	(-0.019799755547171873-1.734723475976807e-18j)
35.5	(-0.019594266387860666-1.734723475976807e-18j)
36.0	(-0.01939587893476085+3.469446951953614e-18j)
36.5	(-0.019204321403586515+0j)
37.0	(-0.019019337134938495+6.938893903907228e-18j)
37.5	(-0.018840683603324044+3.469446951953614e-18j)
38.0	(-0.018668131504413668-3.469446951953614e-18j)
38.5	(-0.01850146391348647+3.469446951953614e-18j)
39.0	(-0.018340475508730494+1.734723475976807e-18j)
39.5	(-0.01818497185370195+3.469446951953614e-18j)
40.0	(-0.018034768733810345+6.938893903907228e-18j)
40.5	(-0.01788969154221433-5.204170427930421e-18j)
41.0	(-0.017749574710944478+5.204170427930421e-18j)
41.5	(-0.017614261183484088+8.673617379884035e-18j)
42.0	(-0.017483601925382106-1.5612511283791264e-17j)
42.5	(-0.01735745546982663+1.3877787807814457e-17j)
43.0	(-0.017235687495331452-2.0816681711721685e-17j)
43.5	(-0.017118170433027408+1.214306433183765e-17j)
44.0	(-0.017004783101209744-3.469446951953614e-18j)
44.5	(-0.01689541036504855+1.3877787807814457e-17j)
45.0	(-0.01678994281952227+3.469446951953614e-18j)
45.5	(-0.016688276493844627+6.938893903907228e-18j)
46.0	(-0.016590312575768602-1.3877787807814457e-17j)
46.5	(-0.01649595715430041-1.0408340855860843e-17j)
47.0	(-0.016405120979510114+6.938893903907228e-18j)
47.5	(-0.016317719238194313-6.938893903907228e-18j)
48.0	(-0.016233671344272636-6.938893903907228e-18j)
48.5	(-0.016152900742915182-6.938893903907228e-18j)
49.0	(-0.01607533472741301+3.8163916471489756e-17j)
49.5	(-0.01600090426798778-3.469446951953614e-18j)
50.0	(-0.015929543851698112+2.42861286636753e-17j)
50.5	(-0.01586119133272739+6.938893903907228e-18j)
51.0	(-0.015795787792397722-6.938893903907228e-18j)
51.5	(-0.015733277408286755-3.469446951953614e-17j)
52.0	(-0.0156736073318616+0j)
52.5	(-0.015616727574140432-3.122502256758253e-17j)
53.0	(-0.015562590898886302-3.122502256758253e-17j)
53.5	(-0.015511152722875919+3.469446951953614e-18j)
54.0	(-0.015462371022874517+2.0816681711721685e-17j)
54.5	(-0.015416206248909978-5.551115123125783e-17j)
55.0	(-0.01537262124352093+6.938893903907228e-18j)
55.5	(-0.01533158116665147+1.3877787807814457e-17j)
56.0	(-0.015293053425920109+2.7755575615628914e-17j)
56.5	(-0.01525700761196986+8.326672684688674e-17j)
57.0	(-0.015223415438681265-4.85722573273506e-17j)
57.5	(-0.015192250688021276+6.938893903907228e-18j)
58.0	(-0.015163489159300905+0j)
58.5	(-0.015137108622684053-4.85722573273506e-17j)
59.0	(-0.015113088776779724-4.85722573273506e-17j)
59.5	(-0.015091411210130844+2.7755575615628914e-17j)
60.0	(-0.015072059366503202-5.551115123125783e-17j)
60.5	(-0.015055018513827439+6.938893903907228e-17j)
61.0	(-0.015040275716699707+8.326672684688674e-17j)
61.5	(-0.015027819812324771+1.6653345369377348e-16j)
62.0	(-0.015017641389837019-4.163336342344337e-17j)
62.5	(-0.015009732772935238+8.326672684688674e-17j)
63.0	(-0.01500408800572741+0j)
63.5	(-0.015000702841793844-1.1102230246251565e-16j)
64.0	(-0.014999574736393555-1.5777218104420236e-30j)
64.5	(-0.015000702841794144-8.326672684688674e-17j)
65.0	(-0.015004088005727369-3.608224830031759e-16j)
65.5	(-0.015009732772934685-1.942890293094024e-16j)
66.0	(-0.015017641389836047-8.326672684688674e-17j)
66.5	(-0.015027819812324318-2.7755575615628914e-17j)
67.0	(-0.015040275716698078-5.551115123125783e-17j)
67.5	(-0.015055018513825916-2.7755575615628914e-17j)
68.0	(-0.015072059366502041+1.3877787807814457e-16j)
68.5	(-0.015091411210130929+4.163336342344337e-17j)
69.0	(-0.015113088776779861+9.71445146547012e-17j)
69.5	(-0.015137108622683951-4.85722573273506e-17j)
70.0	(-0.015163489159300284-6.938893903907228e-18j)
70.5	(-0.015192250688021242-6.938893903907228e-18j)
71.0	(-0.015223415438682004+4.85722573273506e-17j)
71.5	(-0.01525700761196876-4.163336342344337e-17j)
72.0	(-0.015293053425920418+0j)
72.5	(-0.015331581166652586-7.632783294297951e-17j)
73.0	(-0.01537262124352088+6.938893903907228e-17j)
73.5	(-0.015416206248910519-2.7755575615628914e-17j)
74.0	(-0.0154623710228746+2.42861286636753e-17j)
74.5	(-0.015511152722875711-3.469446951953614e-17j)
75.0	(-0.015562590898887422+1.0408340855860843e-17j)
75.5	(-0.015616727574141585-3.122502256758253e-17j)
76.0	(-0.01567360733186126-1.0408340855860843e-17j)
76.5	(-0.01573327740828674+0j)
77.0	(-0.015795787792398056+1.0408340855860843e-17j)
77.5	(-0.01586119133272721-2.42861286636753e-17j)
78.0	(-0.015929543851698588+1.734723475976807e-17j)
78.5	(-0.016000904267988482+3.469446951953614e-18j)
79.0	(-0.016075334727410504+1.734723475976807e-17j)
79.5	(-0.016152900742912958+6.938893903907228e-18j)
80.0	(-0.016233671344273427-4.163336342344337e-17j)
80.5	(-0.016317719238197602-2.42861286636753e-17j)
81.0	(-0.016405120979511686+6.938893903907228e-18j)
81.5	(-0.016495957154299874-6.938893903907228e-18j)
82.0	(-0.016590312575767204+3.469446951953614e-18j)
82.5	(-0.016688276493845168+6.938893903907228e-18j)
83.0	(-0.01678994281952187-1.0408340855860843e-17j)
83.5	(-0.016895410365047887+0j)
84.0	(-0.017004783101210966+3.469446951953614e-18j)
84.5	(-0.0171181704330272-1.0408340855860843e-17j)
85.0	(-0.01723568749533061-1.3877787807814457e-17j)
85.5	(-0.01735745546982673-2.2551405187698492e-17j)
86.0	(-0.017483601925382435+8.673617379884035e-18j)
86.5	(-0.01761426118348374-1.734723475976807e-18j)
87.0	(-0.01774957471094562+6.938893903907228e-18j)
87.5	(-0.017889691542213617-3.469446951953614e-18j)
88.0	(-0.01803476873380873-3.469446951953614e-18j)
88.5	(-0.01818497185369955-1.734723475976807e-17j)
89.0	(-0.01834047550873099-8.673617379884035e-18j)
89.5	(-0.018501463913485918-6.938893903907228e-18j)
90.0	(-0.018668131504412194+6.938893903907228e-18j)
90.5	(-0.018840683603323773-3.469446951953614e-18j)
91.0	(-0.01901933713493748-1.734723475976807e-18j)
91.5	(-0.01920432140358253-3.469446951953614e-18j)
92.0	(-0.019395878934759407+3.469446951953614e-18j)
92.5	(-0.019594266387863386-1.734723475976807e-17j)
93.0	(-0.019799755547173-8.673617379884035e-18j)
93.5	(-0.020012634398942908+3.469446951953614e-18j)
94.0	(-0.0202332083033536+3.469446951953614e-18j)
94.5	(-0.020461801271194-1.5612511283791264e-17j)
95.0	(-0.020698757356238016+5.204170427930421e-18j)
95.5	(-0.02094444217568494+8.673617379884035e-18j)
96.0	(-0.021199244572518577+5.204170427930421e-18j)
96.5	(-0.021463578435446017+0j)
97.0	(-0.02173788469396411+1.734723475976807e-18j)
97.5	(-0.022022633508520156+8.673617379884035e-18j)
98.0	(-0.022318326678281562+3.469446951953614e-18j)
98.5	(-0.022625500292036988+3.469446951953614e-18j)
99.0	(-0.022944727651286082-3.469446951953614e-18j)
99.5	(-0.023276622498586863+0j)
100.0	(-0.023621842588868246+6.938893903907228e-18j)
100.5	(-0.023981093646846283-1.0408340855860843e-17j)
101.0	(-0.024355133760029228-1.734723475976807e-18j)
101.5	(-0.024744778264049964+6.938893903907228e-18j)
102.0	(-0.02515090518582174-1.214306433183765e-17j)
102.5	(-0.02557446131998311-1.214306433183765e-17j)
103.0	(-0.026016469026050988-8.673617379884035e-18j)
103.5	(-0.026478033847765696+1.0408340855860843e-17j)
104.0	(-0.02696035307262892+6.938893903907228e-18j)
104.5	(-0.02746472536944522-1.0408340855860843e-17j)
105.0	(-0.02799256166513643+0j)
105.5	(-0.028545397450202285+1.734723475976807e-18j)
106.0	(-0.029124906735840977+1.734723475976807e-18j)
106.5	(-0.029732917926368292+3.469446951953614e-18j)
107.0	(-0.03037143191955706-3.469446951953614e-18j)
107.5	(-0.031042642806908244+5.204170427930421e-18j)
108.0	(-0.03174896161833784-1.734723475976807e-17j)
108.5	(-0.03249304364428969+0j)
109.0	(-0.033277819976971115+8.673617379884035e-18j)
109.5	(-0.03410653404672859+5.204170427930421e-18j)
110.0	(-0.03498278409578857+6.938893903907228e-18j)
110.5	(-0.0359105727388573-3.469446951953614e-18j)
111.0	(-0.03689436501937175+1.734723475976807e-18j)
111.5	(-0.03793915669655794+5.204170427930421e-18j)
112.0	(-0.039050554911132164-6.938893903907228e-18j)
112.5	(-0.04023487390258273+1.734723475976807e-18j)
113.0	(-0.04149924912235877-3.469446951953614e-18j)
113.5	(-0.04285177395120174-8.673617379884035e-18j)
114.0	(-0.0443016643468456-8.673617379884035e-18j)
114.5	(-0.04585945820379129+1.5612511283791264e-17j)
115.0	(-0.04753725811370503-3.469446951953614e-18j)
115.5	(-0.049349028728570866-6.938893903907228e-18j)
116.0	(-0.05131096326285449+1.734723475976807e-18j)
116.5	(-0.053441938121742874+6.938893903907228e-18j)
117.0	(-0.05576408062104764-3.469446951953614e-18j)
117.5	(-0.058303482844385565+3.469446951953614e-18j)
118.0	(-0.06109110566992979+0j)
118.5	(-0.06416393202349921-6.071532165918825e-18j)
119.0	(-0.06756644907228951-3.469446951953614e-18j)
119.5	(-0.0713525676141662-8.673617379884035e-19j)
120.0	(-0.0755881265109691-2.6020852139652106e-18j)
120.5	(-0.08035418510342818-2.6020852139652106e-18j)
121.0	(-0.08575138328939019+8.673617379884035e-19j)
121.5	(-0.09190575570100944-3.469446951953614e-18j)
122.0	(-0.0989765340212399-8.673617379884035e-19j)
122.5	(-0.10716667267433544-8.673617379884035e-19j)
123.0	(-0.11673709903746808-5.204170427930421e-18j)
123.5	(-0.12802601709489023-1.3010426069826053e-17j)
124.0	(-0.14147492699038716+1.0408340855860843e-17j)
124.5	(-0.15766312863470158-1.214306433183765e-17j)
125.0	(-0.1773515298796124+6.071532165918825e-18j)
125.5	(-0.2015316379922513+9.540979117872439e-18j)
126.0	(-0.23145514576651322+2.6020852139652106e-18j)
126.5	(-0.268529443494944-1.3010426069826053e-17j)
127.0	(-0.3134631479383404+5.204170427930421e-18j)
127.5	(-0.35941119218131773+1.734723475976807e-18j)
