tau	g_0_tau_up
0.5	(-0.38265014018088916-1.8995222061946038e-16j)
1.0	(-0.3557044789605134-1.8388068845354155e-16j)
1.5	(-0.32423897502436305-1.6306400674181987e-16j)
2.0	(-0.29559905753326754-1.6740081543176188e-16j)
2.5	(-0.2701081350013033-1.6219664500383146e-16j)
3.0	(-0.2473963079805741-1.6653345369377348e-16j)
3.5	(-0.227083431695759-1.6046192152785466e-16j)
4.0	(-0.20885523116318455-1.5352302762394743e-16j)
4.5	(-0.19245543532988102-1.3097162243624894e-16j)
5.0	(-0.17767096903151725-1.3877787807814457e-16j)
5.5	(-0.1643209014308895-1.3357370765021415e-16j)
6.0	(-0.15224909938778625-1.4051260155412137e-16j)
6.5	(-0.14131932381468704-1.1796119636642288e-16j)
7.0	(-0.13141181095899343-1.0755285551056204e-16j)
7.5	(-0.122420755763901-1.0495077029659683e-16j)
8.0	(-0.11425236334505764-1.1102230246251565e-16j)
8.5	(-0.10682327843872658-7.892991815694472e-17j)
9.0	(-0.10005928209550616-8.673617379884035e-17j)
9.5	(-0.09389418833771414-8.673617379884035e-17j)
10.0	(-0.08826889753814011-6.938893903907228e-17j)
10.5	(-0.08313057695664475-5.551115123125783e-17j)
11.0	(-0.07843194699177786-6.418476861114186e-17j)
11.5	(-0.07413065679336217-6.938893903907228e-17j)
12.0	(-0.07018873626876312-6.418476861114186e-17j)
12.5	(-0.06657211390735898-5.898059818321144e-17j)
13.0	(-0.06325019162722453-4.336808689942018e-17j)
13.5	(-0.06019546922831036-5.724587470723463e-17j)
14.0	(-0.05738321214078872-4.5102810375396984e-17j)
14.5	(-0.05479115706066362-4.5102810375396984e-17j)
15.0	(-0.0523992508153058-4.683753385137379e-17j)
15.5	(-0.050189418432007374-3.642919299551295e-17j)
16.0	(-0.04814535691637169-4.5102810375396984e-17j)
16.5	(-0.046252351701874715-3.642919299551295e-17j)
17.0	(-0.04449711312082381-1.734723475976807e-17j)
17.5	(-0.042867630580966515-2.6020852139652106e-17j)
