tau	g_0_tau_up
34.5	(-0.02040919548033155-4.77048955893622e-16j)
35.0	(-0.020166101150704753-4.510281037539698e-16j)
35.5	(-0.01993297767482166-4.111294638065033e-16j)
36.0	(-0.019709307095533347-3.972516759986888e-16j)
36.5	(-0.01949460849920903-3.7816971776294395e-16j)
37.0	(-0.01928843504632849-3.2786273695961654e-16j)
37.5	(-0.01909037125944982-3.2612801348363973e-16j)
38.0	(-0.018900030545349826-3.174543961037557e-16j)
38.5	(-0.01871705293028772-2.949029909160572e-16j)
39.0	(-0.01854110298929136-2.7755575615628914e-16j)
39.5	(-0.018371867952131124-2.671474153004283e-16j)
40.0	(-0.018209055970242027-2.3592239273284576e-16j)
40.5	(-0.018052394530316256-2.42861286636753e-16j)
41.0	(-0.017901629001583305-1.8561541192951836e-16j)
41.5	(-0.017756521304995887-2.185751579730777e-16j)
42.0	(-0.017616848693601833-2.220446049250313e-16j)
42.5	(-0.01748240263439429-1.97758476261356e-16j)
43.0	(-0.017352987782750143-1.8735013540549517e-16j)
43.5	(-0.017228421041455735-1.700029006457271e-16j)
44.0	(-0.01710853069697128-1.734723475976807e-16j)
44.5	(-0.01699315562629584-1.3877787807814457e-16j)
45.0	(-0.01688214456835782-1.5959455978986625e-16j)
45.5	(-0.016775355454443468-1.3530843112619095e-16j)
46.0	(-0.01667265479262935-1.4224732503009818e-16j)
46.5	(-0.016573917101643746-1.3183898417423734e-16j)
47.0	(-0.01647902439002219-9.367506770274758e-17j)
47.5	(-0.01638786567674358-1.3183898417423734e-16j)
48.0	(-0.016300336549898035-1.1102230246251565e-16j)
48.5	(-0.016216338760263058-9.71445146547012e-17j)
49.0	(-0.016135779846874927-1.1796119636642288e-16j)
49.5	(-0.016058572792041526-9.020562075079397e-17j)
50.0	(-0.015984635703365415-3.469446951953614e-17j)
50.5	(-0.015913891520617552-1.1102230246251565e-16j)
51.0	(-0.01584626774549616-1.249000902703301e-16j)
51.5	(-0.015781696192456517-2.7755575615628914e-17j)
52.0	(-0.015720112758945574-6.938893903907228e-17j)
52.5	(-0.015661457213570477-9.71445146547012e-17j)
53.0	(-0.015605673000816833-9.71445146547012e-17j)
53.5	(-0.015552707061049387-5.551115123125783e-17j)
54.0	(-0.015502509664696938-9.71445146547012e-17j)
54.5	(-0.01545503425954891-4.163336342344337e-17j)
55.0	(-0.015410237330237345-6.245004513516506e-17j)
55.5	(-0.015368078269032828-8.326672684688674e-17j)
56.0	(-0.015328519257189054-1.457167719820518e-16j)
56.5	(-0.01529152515609741-2.7755575615628914e-17j)
57.0	(-0.015257063407632221+0j)
57.5	(-0.015225103943095578-2.7755575615628914e-17j)
58.0	(-0.015195619100210033+4.163336342344337e-17j)
58.5	(-0.015168583547706832+0j)
59.0	(-0.015143974217081219+0j)
59.5	(-0.015121770241091504+0j)
60.0	(-0.015101952898698447-5.551115123125783e-17j)
60.5	(-0.015084505566112929+1.3877787807814457e-17j)
61.0	(-0.01506941367369468-2.7755575615628914e-17j)
61.5	(-0.015056664668445963-5.551115123125783e-17j)
62.0	(-0.015046247981912168-1.942890293094024e-16j)
62.5	(-0.015038155003323159+2.220446049250313e-16j)
63.0	(-0.01503237905778507-1.942890293094024e-16j)
63.5	(-0.015028915389461543-1.942890293094024e-16j)
64.0	(-0.01502776114961647-3.065813363376542e-18j)
64.5	(-0.015028915389461833-8.326672684688674e-17j)
65.0	(-0.015032379057784796-1.1102230246251565e-16j)
65.5	(-0.015038155003322173-2.220446049250313e-16j)
66.0	(-0.015046247981910586-1.3877787807814457e-16j)
66.5	(-0.015056664668444783-1.942890293094024e-16j)
67.0	(-0.015069413673692206+2.7755575615628914e-17j)
67.5	(-0.015084505566110448+1.1102230246251565e-16j)
68.0	(-0.015101952898696196+1.1102230246251565e-16j)
68.5	(-0.015121770241090371+0j)
69.0	(-0.015143974217079994+0j)
69.5	(-0.015168583547705321-1.3877787807814457e-17j)
70.0	(-0.015195619100207829-6.938893903907228e-17j)
70.5	(-0.015225103943093832+5.551115123125783e-17j)
71.0	(-0.015257063407631118+5.551115123125783e-17j)
71.5	(-0.015291525156094332-4.163336342344337e-17j)
72.0	(-0.015328519257187194+0j)
72.5	(-0.015368078269031667+0j)
73.0	(-0.015410237330234777+7.632783294297951e-17j)
73.5	(-0.015455034259546852+1.3877787807814457e-17j)
74.0	(-0.015502509664694235+2.7755575615628914e-17j)
74.5	(-0.015552707061046188+6.245004513516506e-17j)
75.0	(-0.015605673000814767+6.938893903907228e-17j)
75.5	(-0.01566145721356827+1.0408340855860843e-16j)
76.0	(-0.015720112758941647+7.632783294297951e-17j)
76.5	(-0.015781696192452725+6.245004513516506e-17j)
77.0	(-0.015846267745492477+1.457167719820518e-16j)
77.5	(-0.01591389152061315+4.163336342344337e-17j)
78.0	(-0.01598463570336143+1.1796119636642288e-16j)
78.5	(-0.01605857279203749+1.1449174941446927e-16j)
79.0	(-0.016135779846867388+9.020562075079397e-17j)
79.5	(-0.016216338760255612+7.979727989493313e-17j)
80.0	(-0.01630033654989326+1.3183898417423734e-16j)
80.5	(-0.016387865676741005+9.367506770274758e-17j)
81.0	(-0.016479024390017607+1.2836953722228372e-16j)
81.5	(-0.01657391710163663+1.214306433183765e-16j)
82.0	(-0.01667265479262104+1.214306433183765e-16j)
82.5	(-0.016775355454436737+1.1796119636642288e-16j)
83.0	(-0.016882144568349668+1.3530843112619095e-16j)
83.5	(-0.01699315562628695+1.5265566588595902e-16j)
84.0	(-0.0171085306969639+1.5612511283791264e-16j)
84.5	(-0.01722842104144639+1.5265566588595902e-16j)
85.0	(-0.017352987782739714+1.8041124150158794e-16j)
85.5	(-0.017482402634384227+1.8735013540549517e-16j)
86.0	(-0.01761684869359139+2.0122792321330962e-16j)
86.5	(-0.017756521304983994+1.97758476261356e-16j)
87.0	(-0.017901629001572387+2.1684043449710089e-16j)
87.5	(-0.018052394530302662+2.3245294578089215e-16j)
88.0	(-0.018209055970226748+2.2898349882893854e-16j)
88.5	(-0.018371867952114224+2.6020852139652106e-16j)
89.0	(-0.018541102989276498+2.7929047963226594e-16j)
89.5	(-0.018717052930270817+2.7582103268031233e-16j)
90.0	(-0.018900030545330987+2.96637714392034e-16j)
90.5	(-0.019090371259431072+3.2786273695961654e-16j)
91.0	(-0.019288435046307815+3.41740524767431e-16j)
91.5	(-0.019494608499184118+3.677613769070831e-16j)
92.0	(-0.01970930709550965+3.8337388819087437e-16j)
92.5	(-0.019932977674800574+4.180683577104105e-16j)
93.0	(-0.020166101150680623+4.562322741819003e-16j)
93.5	(-0.020409195480305217+4.614364446098307e-16j)
94.0	(-0.02066281891673591+5.0133508455729725e-16j)
94.5	(-0.020927573572546+5.412337245047638e-16j)
95.0	(-0.021204109325762964+5.84601811404184e-16j)
95.5	(-0.02149312810254423+6.227657278756737e-16j)
96.0	(-0.02179538857451218+6.574601973952099e-16j)
96.5	(-0.022111711312686078+7.181755190543981e-16j)
97.0	(-0.022442984444222394+7.719519468096792e-16j)
97.5	(-0.022790169863156726+8.118505867571457e-16j)
98.0	(-0.02315431005163997+8.864436962241484e-16j)
98.5	(-0.02353653557411348+9.159339953157541e-16j)
99.0	(-0.023938073313525737+9.992007221626409e-16j)
99.5	(-0.02436025552602182+1.0737938316296436e-15j)
100.0	(-0.024804529798652802+1.1622647289044608e-15j)
100.5	(-0.02527247000371234+1.2368578383714635e-15j)
101.0	(-0.025765788353401334+1.3461454173580023e-15j)
101.5	(-0.02628634866958514+1.4224732503009818e-15j)
102.0	(-0.026836180995980362+1.5404344466674047e-15j)
102.5	(-0.027417497693800696+1.6497220256539435e-15j)
103.0	(-0.028032711177345807+1.7832957333041577e-15j)
103.5	(-0.02868445346320282+1.906461100098511e-15j)
104.0	(-0.029375597725753405+2.050443148604586e-15j)
104.5	(-0.03010928207309392+2.2065682614424986e-15j)
105.0	(-0.03088893578124155+2.373101715136272e-15j)
105.5	(-0.03171830825111735+2.5500435096859064e-15j)
106.0	(-0.03260150098247844+2.7547408798511697e-15j)
106.5	(-0.033543002892314024+2.968111867396317e-15j)
107.0	(-0.03454772934245923+3.184952301893418e-15j)
107.5	(-0.03562106528289383+3.4243441415782172e-15j)
108.0	(-0.03676891296413433+3.675879045594854e-15j)
108.5	(-0.037997744724748955+3.9707820365109114e-15j)
109.0	(-0.0393146614191477+4.246603069191224e-15j)
109.5	(-0.04072745711755081+4.5900783174346316e-15j)
110.0	(-0.04224469078500208+4.9509008004378074e-15j)
110.5	(-0.043875765731107984+5.2926413252052384e-15j)
111.0	(-0.0456310177178543+5.703770789011742e-15j)
111.5	(-0.04752181272119494+6.114900252818245e-15j)
112.0	(-0.0495606554646808+6.576336697428076e-15j)
112.5	(-0.05176130998266542+7.058589823749628e-15j)
113.0	(-0.05413893362860076+7.592884654350485e-15j)
113.5	(-0.05671022612387311+8.161873954470877e-15j)
114.0	(-0.05949359544775747+8.755149383254945e-15j)
114.5	(-0.06250934260337127+9.398731792842341e-15j)
115.0	(-0.06577986756321619+1.0082212842377203e-14j)
115.5	(-0.06932989900726791+1.0803857808383555e-14j)
116.0	(-0.0731867508249387+1.1579279202145187e-14j)
116.5	(-0.0773806087718504+1.2420620087993939e-14j)
117.0	(-0.08194485117098652+1.3296655443362226e-14j)
117.5	(-0.08691640815375998+1.4224732503009818e-14j)
118.0	(-0.09233616469822147+1.5203116543460737e-14j)
118.5	(-0.09824941372191529+1.6230940202976996e-14j)
119.0	(-0.10470636687517061+1.734203058934014e-14j)
119.5	(-0.11176273272836768+1.8480009189580926e-14j)
120.0	(-0.11948037525403761+1.9682172558432853e-14j)
120.5	(-0.12792807079720084+2.0934642908088108e-14j)
121.0	(-0.13718239082402925+2.224349177071261e-14j)
121.5	(-0.14732875383102662+2.3592239273284576e-14j)
122.0	(-0.15846271878170626+2.4983487501017976e-14j)
122.5	(-0.1706916450947793+2.6405960751318958e-14j)
123.0	(-0.18413693973868867+2.787700625894729e-14j)
123.5	(-0.19893728259473056+2.934805176657562e-14j)
124.0	(-0.21525351261713394+3.080521948639614e-14j)
124.5	(-0.23327629657939525+3.224070316276695e-14j)
125.0	(-0.2532380969145596+3.3606797900098684e-14j)
125.5	(-0.2754298627526219+3.491130995403324e-14j)
126.0	(-0.3002122478139508+3.601632880823047e-14j)
126.5	(-0.3279448979282942+3.697649825218363e-14j)
127.0	(-0.3583112439217139+3.7648703599124644e-14j)
127.5	(-0.3839993814236561+3.799738301779598e-14j)
