tau	g_0_tau_up
24.5	(0.0010756462964001082+1.6263032587282567e-19j)
25.0	(0.0010568448970450332-1.0842021724855044e-19j)
25.5	(0.00103884321099805+1.1384122811097797e-18j)
26.0	(0.0010215957685807873+8.673617379884035e-19j)
26.5	(0.001005060546049867+2.710505431213761e-19j)
27.0	(0.0009891986471601655-9.75781955236954e-19j)
27.5	(0.000973974019458718+3.7947076036992655e-19j)
28.0	(0.0009593532009503004-9.75781955236954e-19j)
28.5	(0.0009453050934224098+4.87890977618477e-19j)
29.0	(0.0009318007592152725+2.710505431213761e-19j)
29.5	(0.000918813238654338+7.589415207398531e-19j)
30.0	(0.000906317385725789+1.1384122811097797e-18j)
30.5	(0.0008942897199333199-2.710505431213761e-19j)
31.0	(0.000882708292482298-2.710505431213761e-19j)
31.5	(0.0008715525652113909+5.421010862427522e-20j)
32.0	(0.0008608033008863408+8.131516293641283e-19j)
32.5	(0.0008504424636195543-4.336808689942018e-19j)
33.0	(0.0008404531283532914-4.336808689942018e-19j)
33.5	(0.0008308193984594523-5.421010862427522e-19j)
34.0	(0.0008215263306164224+4.336808689942018e-19j)
34.5	(0.0008125598662306148-5.963111948670274e-19j)
35.0	(0.0008039067687457274-5.421010862427522e-20j)
35.5	(0.0007955545662652681-5.421010862427522e-19j)
36.0	(0.0007874914989649142-5.421010862427522e-20j)
36.5	(0.0007797064708491309-5.421010862427522e-20j)
37.0	(0.0007721890054232636-2.168404344971009e-19j)
37.5	(0.0007649292049321116-3.2526065174565133e-19j)
38.0	(0.0007579177128335974-7.589415207398531e-19j)
38.5	(0.0007511456792127686+0j)
39.0	(0.0007446047288688319+1.0842021724855044e-19j)
39.5	(0.0007382869318484937-4.336808689942018e-19j)
40.0	(0.0007321847762059414+1.6263032587282567e-18j)
40.5	(0.0007262911427984235-7.589415207398531e-19j)
41.0	(0.0007205992819473206+9.75781955236954e-19j)
41.5	(0.0007151027918051652-1.0842021724855044e-19j)
42.0	(0.0007097955982931594+8.673617379884035e-19j)
42.5	(0.0007046719364660094-1.4094628242311558e-18j)
43.0	(0.0006997263332140834-2.2768245622195593e-18j)
43.5	(0.0006949535911697601+2.168404344971009e-19j)
44.0	(0.0006903487737395316-9.75781955236954e-19j)
44.5	(0.0006859071911677244-7.589415207398531e-19j)
45.0	(0.0006816243875616048-8.673617379884035e-19j)
45.5	(0.0006774961287880537-1.6263032587282567e-18j)
46.0	(0.000673518391192795+5.421010862427522e-19j)
46.5	(0.000669687351076512-6.505213034913027e-19j)
47.0	(0.0006659993748698743+1.0842021724855044e-19j)
47.5	(0.0006624510099542305-5.421010862427522e-19j)
48.0	(0.0006590389760978044-3.2526065174565133e-19j)
48.5	(0.0006557601574416682+1.5178830414797062e-18j)
49.0	(0.0006526115950237264-7.589415207398531e-19j)
49.5	(0.0006495904797750947+1.0842021724855044e-19j)
50.0	(0.0006466941459769135-7.589415207398531e-19j)
50.5	(0.0006439200651520236-6.505213034913027e-19j)
51.0	(0.0006412658403447693+1.3010426069826053e-18j)
51.5	(0.0006387292007700856+8.673617379884035e-19j)
52.0	(0.000636307996824498+1.5178830414797062e-18j)
52.5	(0.0006340001954149756-1.0842021724855044e-18j)
53.0	(0.0006318038755946808+8.673617379884035e-19j)
53.5	(0.0006297172245009801-2.168404344971009e-19j)
54.0	(0.0006277385335537301-4.336808689942018e-19j)
54.5	(0.000625866194918076-2.6020852139652106e-18j)
55.0	(0.0006240986982087502+8.673617379884035e-19j)
55.5	(0.0006224346274315941+1.3010426069826053e-18j)
56.0	(0.000620872658131917+1.734723475976807e-18j)
56.5	(0.0006194115547643287+1.3010426069826053e-18j)
57.0	(0.000618050168257618+2.8189256484623115e-18j)
57.5	(0.0006167874337569834+0j)
58.0	(0.000615622368564832-4.336808689942018e-19j)
58.5	(0.0006145540702505774+4.336808689942018e-19j)
59.0	(0.0006135817149074713-4.7704895589362195e-18j)
59.5	(0.0006127045556001446+3.469446951953614e-18j)
60.0	(0.0006119219209455899-4.336808689942018e-19j)
60.5	(0.0006112332138507332-4.336808689942018e-19j)
61.0	(0.0006106379103910063+1.734723475976807e-18j)
61.5	(0.0006101355588380296-1.734723475976807e-18j)
62.0	(0.0006097257788223484+0j)
62.5	(0.0006094082606142438+3.122502256758253e-17j)
63.0	(0.0006091827645688492+2.7755575615628914e-17j)
63.5	(0.0006090491206745695-1.3877787807814457e-16j)
64.0	(0.0006090072282421702-1.3877787807814457e-16j)
64.5	(0.0006090570557203126+1.3877787807814457e-17j)
65.0	(0.0006091986406371488-4.163336342344337e-17j)
65.5	(0.0006094320896700715-6.938893903907228e-18j)
66.0	(0.0006097575788391193-7.806255641895632e-18j)
66.5	(0.000610175353832594+5.204170427930421e-18j)
67.0	(0.000610685730468015-4.336808689942018e-18j)
67.5	(0.0006112890952562899+3.469446951953614e-18j)
68.0	(0.0006119859061361131+4.336808689942018e-18j)
68.5	(0.0006127766933223232-3.469446951953614e-18j)
69.0	(0.0006136620602875905-1.734723475976807e-18j)
69.5	(0.000614642684898946-4.336808689942018e-18j)
70.0	(0.000615719320692453-2.168404344971009e-18j)
70.5	(0.000616892798300811-8.673617379884035e-19j)
71.0	(0.00061816402703045+8.673617379884035e-19j)
71.5	(0.0006195339966098423+2.8189256484623115e-18j)
72.0	(0.0006210037790895385+2.8189256484623115e-18j)
72.5	(0.0006225745309337373-1.0842021724855044e-18j)
73.0	(0.0006242474952804307-6.505213034913027e-19j)
73.5	(0.0006260240043935528+4.336808689942018e-19j)
74.0	(0.0006279054823183155+1.0842021724855044e-18j)
74.5	(0.0006298934477470934+6.505213034913027e-19j)
75.0	(0.0006319895170912894+8.673617379884035e-19j)
75.5	(0.0006341954078134834+1.734723475976807e-18j)
76.0	(0.0006365129419715857-6.505213034913027e-19j)
76.5	(0.0006389440500460026-1.5178830414797062e-18j)
77.0	(0.0006414907750337316-9.75781955236954e-19j)
77.5	(0.0006441552768328383+1.951563910473908e-18j)
78.0	(0.0006469398369379595+4.336808689942018e-19j)
78.5	(0.0006498468634669747+8.673617379884035e-19j)
79.0	(0.0006528788965398952-1.0842021724855044e-18j)
79.5	(0.0006560386140240578+9.75781955236954e-19j)
80.0	(0.0006593288376892091+7.589415207398531e-19j)
80.5	(0.0006627525397882397-5.421010862427522e-19j)
81.0	(0.0006663128501001071+1.0842021724855044e-18j)
81.5	(0.0006700130634414933+1.1926223897340549e-18j)
82.0	(0.0006738566477349263-9.75781955236954e-19j)
82.5	(0.0006778472526233497-5.421010862427522e-19j)
83.0	(0.0006819887187098728+1.1926223897340549e-18j)
83.5	(0.000686285087426844+1.8431436932253575e-18j)
84.0	(0.0006907406116308652-3.2526065174565133e-19j)
84.5	(0.0006953597669590163-3.2526065174565133e-19j)
85.0	(0.0007001472639900941+4.336808689942018e-19j)
85.5	(0.0007051080613086007-1.5178830414797062e-18j)
86.0	(0.0007102473795295679-6.505213034913027e-19j)
86.5	(0.0007155707163539549-7.589415207398531e-19j)
87.0	(0.0007210838627632739+0j)
87.5	(0.0007267929204376802-3.2526065174565133e-19j)
88.0	(0.0007327043204929803-6.505213034913027e-19j)
88.5	(0.0007388248436907177+3.2526065174565133e-19j)
89.0	(0.0007451616421988905-4.336808689942018e-19j)
89.5	(0.0007517222631031956-2.168404344971009e-19j)
90.0	(0.0007585146737616487+8.673617379884035e-19j)
90.5	(0.0007655472892359301+9.75781955236954e-19j)
91.0	(0.0007728290019715037+5.421010862427522e-19j)
91.5	(0.0007803692139161371+5.963111948670274e-19j)
92.0	(0.0007881778713520265+7.047314121155779e-19j)
92.5	(0.0007962655027037556-2.710505431213761e-19j)
93.0	(0.0008046432595870271+1.3552527156068805e-18j)
93.5	(0.0008133229614460944-4.87890977618477e-19j)
94.0	(0.0008223171441779627-7.047314121155779e-19j)
94.5	(0.0008316391130993163-1.2468324983583301e-18j)
95.0	(0.0008413030007734779+5.963111948670274e-19j)
95.5	(0.000851323830177089-2.168404344971009e-19j)
96.0	(0.00086171758383115+5.421010862427522e-20j)
96.5	(0.0008725012795027594+2.168404344971009e-19j)
97.0	(0.0008836930532877882-2.710505431213761e-19j)
97.5	(0.0008953122508757+7.589415207398531e-19j)
98.0	(0.000907379527945723-2.710505431213761e-19j)
98.5	(0.0009199169608151236+2.710505431213761e-19j)
99.0	(0.0009329481685556894+4.87890977618477e-19j)
99.5	(0.0009464984479702042+6.505213034913027e-19j)
100.0	(0.0009605949230725636-1.0299920638612292e-18j)
100.5	(0.0009752667108979579-1.1926223897340549e-18j)
101.0	(0.0009905451057491688+5.421010862427522e-20j)
101.5	(0.0010064637843529933-1.0299920638612292e-18j)
102.0	(0.001023059034698198+7.047314121155779e-19j)
102.5	(0.001040370011835344+8.673617379884035e-19j)
103.0	(0.0010584390244213287+4.336808689942018e-19j)
103.5	(0.001077311856362565+8.673617379884035e-19j)
104.0	(0.001097038128746097+1.0299920638612292e-18j)
104.5	(0.0011176717079854018+9.215718466126788e-19j)
105.0	(0.0011392711672899784+1.6263032587282567e-19j)
105.5	(0.0011619003096895576+2.710505431213761e-19j)
106.0	(0.0011856287624928809-4.336808689942018e-19j)
106.5	(0.0012105326547586616-7.047314121155779e-19j)
107.0	(0.001236695391620645-1.6263032587282567e-19j)
107.5	(0.0012642085420823557-1.0842021724855044e-18j)
108.0	(0.0012931728600836002+7.589415207398531e-19j)
108.5	(0.001323699462802357-7.589415207398531e-19j)
109.0	(0.0013559111952254257+1.4094628242311558e-18j)
109.5	(0.001389944216175712-8.131516293641283e-19j)
110.0	(0.0014259498489752579-4.87890977618477e-19j)
110.5	(0.001464096749667091-1.0842021724855044e-19j)
111.0	(0.0015045734582681404-8.673617379884035e-19j)
111.5	(0.0015475914143318577-2.710505431213761e-19j)
112.0	(0.0015933885385198449+1.1926223897340549e-18j)
112.5	(0.0016422335080094625-1.4094628242311558e-18j)
113.0	(0.001694430887747345+9.75781955236954e-19j)
113.5	(0.0017503273240883593+6.505213034913027e-19j)
114.0	(0.0018103190661668406+3.7947076036992655e-19j)
114.5	(0.0018748611585215605+1.0842021724855044e-19j)
115.0	(0.0019444787528507803+2.710505431213761e-19j)
115.5	(0.0020197811273463305+5.421010862427522e-19j)
116.0	(0.0021014791916285818+2.710505431213761e-19j)
116.5	(0.0021904075109215972+5.421010862427522e-20j)
117.0	(0.0022875522242331164-1.0842021724855044e-18j)
117.5	(0.002394086675230056+3.7947076036992655e-19j)
118.0	(0.002511417116242847+1.3010426069826053e-18j)
118.5	(0.0026412414077174613+6.505213034913027e-19j)
119.0	(0.0027856239254910034+1.1926223897340549e-18j)
119.5	(0.0029470890394996565-1.463672932855431e-18j)
120.0	(0.003128731180572301-1.951563910473908e-18j)
120.5	(0.003334325513209685-2.3852447794681098e-18j)
121.0	(0.0035683838856786967+1.3552527156068805e-18j)
121.5	(0.0038359964958476784+4.336808689942018e-19j)
122.0	(0.0041420317016986835+1.734723475976807e-18j)
122.5	(0.00448858830076513+1.2468324983583301e-18j)
123.0	(0.004867894391761501-5.963111948670274e-19j)
123.5	(0.005243606507749122-2.710505431213761e-18j)
124.0	(0.005502921779601027+1.5720931501039814e-18j)
124.5	(0.005335777288357877+1.6805133673525319e-18j)
125.0	(0.0039327601391921894-2.0057740190981832e-18j)
125.5	(-0.0007659132199222931-4.174178364069192e-18j)
126.0	(-0.013926983479441806-4.87890977618477e-18j)
126.5	(-0.048370715643619125-3.2526065174565133e-18j)
127.0	(-0.1354044415343257+1.111307226797642e-17j)
127.5	(-0.3468430257225168-1.5720931501039814e-18j)
