tau	g_0_tau_up
21.0	(0.0012366953919865867+3.7947076036992655e-19j)
21.5	(0.0012105326551170195+5.963111948670274e-19j)
22.0	(0.0011856287628465019-3.7947076036992655e-19j)
22.5	(0.0011619003100341162-5.421010862427522e-20j)
23.0	(0.0011392711676292138+1.6263032587282567e-18j)
23.5	(0.001117671708321281+4.336808689942018e-19j)
24.0	(0.0010970381290729804+5.421010862427522e-19j)
24.5	(0.001077311856682528+6.505213034913027e-19j)
25.0	(0.0010584390247345347+1.0842021724855044e-19j)
25.5	(0.0010403700121451402+5.421010862427522e-19j)
26.0	(0.0010230590350023701-4.87890977618477e-19j)
26.5	(0.001006463784653478+2.710505431213761e-19j)
27.0	(0.000990545106044015-2.710505431213761e-19j)
27.5	(0.0009752667111874127+5.963111948670274e-19j)
28.0	(0.0009605949233590296+1.1926223897340549e-18j)
28.5	(0.000946498448252082-7.589415207398531e-19j)
29.0	(0.0009329481688335696+1.0842021724855044e-19j)
29.5	(0.0009199169610908842+1.0299920638612292e-18j)
30.0	(0.0009073795282172972-1.6263032587282567e-19j)
30.5	(0.0008953122511445935-1.0842021724855044e-18j)
31.0	(0.0008836930535535629-1.6263032587282567e-19j)
31.5	(0.00087250127976302-1.3552527156068805e-18j)
32.0	(0.0008617175840888001-4.87890977618477e-19j)
32.5	(0.0008513238304328659-4.87890977618477e-19j)
33.0	(0.000841303001023625-1.6263032587282567e-19j)
33.5	(0.0008316391133473182+2.168404344971009e-19j)
34.0	(0.0008223171444233272-2.168404344971009e-19j)
34.5	(0.0008133229616908187+5.421010862427522e-20j)
35.0	(0.0008046432598290641-5.421010862427522e-20j)
35.5	(0.0007962655029449548-5.421010862427522e-19j)
36.0	(0.0007881778715876025-2.710505431213761e-19j)
36.5	(0.0007803692141471076-1.6263032587282567e-18j)
37.0	(0.0007728290022027452+1.8431436932253575e-18j)
37.5	(0.0007655472894658915-2.168404344971009e-19j)
38.0	(0.0007585146739882689+3.2526065174565133e-19j)
38.5	(0.0007517222633287332+1.0842021724855044e-19j)
39.0	(0.0007451616424232776-1.8431436932253575e-18j)
39.5	(0.0007388248439107384-3.2526065174565133e-19j)
40.0	(0.0007327043207124777+1.0842021724855044e-19j)
40.5	(0.000726792920655732-3.2526065174565133e-19j)
41.0	(0.0007210838629817026+1.0842021724855044e-19j)
41.5	(0.0007155707165690175+0j)
42.0	(0.0007102473797435263+4.336808689942018e-19j)
42.5	(0.0007051080615206798+1.0842021724855044e-19j)
43.0	(0.0007001472642002857+3.2526065174565133e-19j)
43.5	(0.0006953597671687182-1.734723475976807e-18j)
44.0	(0.0006907406118400125+3.2526065174565133e-19j)
44.5	(0.0006862850876328712+9.75781955236954e-19j)
45.0	(0.000681988718914826-7.589415207398531e-19j)
45.5	(0.0006778472528279468-4.336808689942018e-19j)
46.0	(0.0006738566479360703+3.2526065174565133e-19j)
46.5	(0.0006700130636436376-1.3010426069826053e-18j)
47.0	(0.0006663128503032604+7.589415207398531e-19j)
47.5	(0.0006627525399901333+2.168404344971009e-19j)
48.0	(0.000659328837888666+9.75781955236954e-19j)
48.5	(0.000656038614219671-2.168404344971009e-19j)
49.0	(0.0006528788967360979+1.3010426069826053e-18j)
49.5	(0.000649846863664253-1.5178830414797062e-18j)
50.0	(0.0006469398371333915+1.6263032587282567e-18j)
50.5	(0.0006441552770266871+2.168404344971009e-19j)
51.0	(0.0006414907752279357-8.673617379884035e-19j)
51.5	(0.0006389440502385964+1.0842021724855044e-18j)
52.0	(0.0006365129421633416-2.168404344971009e-18j)
52.5	(0.0006341954080063454-2.168404344971009e-19j)
53.0	(0.0006319895172831041-2.168404344971009e-19j)
53.5	(0.0006298934479366301-2.3852447794681098e-18j)
54.0	(0.0006279054825086554-1.0842021724855044e-18j)
54.5	(0.0006260240045830355+6.505213034913027e-19j)
55.0	(0.0006242474954694776+4.336808689942018e-19j)
55.5	(0.0006225745311234025+6.505213034913027e-19j)
56.0	(0.0006210037792773163-2.6020852139652106e-18j)
56.5	(0.0006195339967962356+0j)
57.0	(0.0006181640272180208+5.637851296924623e-18j)
57.5	(0.00061689279848725-2.6020852139652106e-18j)
58.0	(0.0006157193208779631-1.3010426069826053e-18j)
58.5	(0.0006146426850848342+1.3010426069826053e-18j)
59.0	(0.000613662060473369-3.0357660829594124e-18j)
59.5	(0.0006127766935081277+4.336808689942018e-19j)
60.0	(0.0006119859063210086+4.7704895589362195e-18j)
60.5	(0.0006112890954406464+8.673617379884035e-19j)
61.0	(0.0006106857306521025-8.673617379884035e-19j)
61.5	(0.0006101753540179904+3.469446951953614e-18j)
62.0	(0.0006097575790240245-6.938893903907228e-18j)
62.5	(0.0006094320898550404+2.2551405187698492e-17j)
63.0	(0.0006091986408225674+1.0408340855860843e-17j)
63.5	(0.0006090570559054392-9.71445146547012e-17j)
64.0	(0.0006090072284262887-5.551115123125783e-17j)
64.5	(0.0006090491208594017+8.326672684688674e-17j)
65.0	(0.0006091827647543207-4.163336342344337e-17j)
65.5	(0.0006094082607998918-1.3877787807814457e-17j)
66.0	(0.0006097257790081921-7.806255641895632e-18j)
66.5	(0.0006101355590232277+6.071532165918825e-18j)
67.0	(0.0006106379105768419-3.0357660829594124e-18j)
67.5	(0.0006112332140370736-3.0357660829594124e-18j)
68.0	(0.0006119219211316793-4.7704895589362195e-18j)
68.5	(0.0006127045557855211-1.734723475976807e-18j)
69.0	(0.0006135817150932192-2.168404344971009e-18j)
69.5	(0.0006145540704373507+2.168404344971009e-18j)
70.0	(0.000615622368752525-8.673617379884035e-19j)
70.5	(0.0006167874339444289+1.951563910473908e-18j)
71.0	(0.0006180501684449767-1.3010426069826053e-18j)
71.5	(0.0006194115549541404-4.336808689942018e-19j)
72.0	(0.0006208726583204185+6.505213034913027e-19j)
72.5	(0.0006224346276205051+1.0842021724855044e-18j)
73.0	(0.0006240986983983611+2.168404344971009e-19j)
73.5	(0.000625866195108062-2.168404344971009e-18j)
74.0	(0.0006277385337449743+2.168404344971009e-19j)
74.5	(0.0006297172246926418-2.3852447794681098e-18j)
75.0	(0.0006318038757859496-1.3010426069826053e-18j)
75.5	(0.0006340001956072457-1.951563910473908e-18j)
76.0	(0.000636307997018583+6.505213034913027e-19j)
76.5	(0.0006387292009648954+2.168404344971009e-19j)
77.0	(0.0006412658405405104-4.336808689942018e-19j)
77.5	(0.000643920065348445-3.7947076036992655e-18j)
78.0	(0.000646694146173955-1.0842021724855044e-19j)
78.5	(0.0006495904799732778+2.168404344971009e-19j)
79.0	(0.0006526115952254758-2.168404344971009e-19j)
79.5	(0.0006557601576431635-1.0842021724855044e-18j)
80.0	(0.0006590389762982693+0j)
80.5	(0.0006624510101529995+1.0842021724855044e-19j)
81.0	(0.0006659993750730364+9.75781955236954e-19j)
81.5	(0.0006696873512818976-2.168404344971009e-19j)
82.0	(0.0006735183913987128+3.2526065174565133e-19j)
82.5	(0.000677496128994414+0j)
83.0	(0.0006816243877700407-8.673617379884035e-19j)
83.5	(0.0006859071913778809-1.0842021724855044e-18j)
84.0	(0.0006903487739497993+1.3010426069826053e-18j)
84.5	(0.0006949535913822265+3.2526065174565133e-19j)
85.0	(0.0006997263334288318+1.951563910473908e-18j)
85.5	(0.0007046719366812014+6.505213034913027e-19j)
86.0	(0.0007097955985100443-5.421010862427522e-19j)
86.5	(0.0007151027920241134+4.336808689942018e-19j)
87.0	(0.0007205992821676547+1.0842021724855044e-19j)
87.5	(0.0007262911430211795-1.951563910473908e-18j)
88.0	(0.0007321847764311994-3.2526065174565133e-19j)
88.5	(0.00073828693207661-1.1926223897340549e-18j)
89.0	(0.0007446047290965628+8.673617379884035e-19j)
89.5	(0.0007511456794431767+2.168404344971009e-19j)
90.0	(0.0007579177130673068-7.589415207398531e-19j)
90.5	(0.0007649292051664865-5.421010862427522e-19j)
91.0	(0.0007721890056605922+1.0842021724855044e-19j)
91.5	(0.0007797064710918553-2.168404344971009e-19j)
92.0	(0.0007874914992081219-8.131516293641283e-19j)
92.5	(0.000795554566507261+9.215718466126788e-19j)
93.0	(0.0008039067689918555-4.87890977618477e-19j)
93.5	(0.0008125598664800549+8.131516293641283e-19j)
94.0	(0.0008215263308694993+4.336808689942018e-19j)
94.5	(0.0008308193987155864-5.421010862427522e-19j)
95.0	(0.000840453128611574+2.168404344971009e-19j)
95.5	(0.0008504424638795813-3.7947076036992655e-19j)
96.0	(0.0008608033011528012-3.2526065174565133e-19j)
96.5	(0.000871552565479951+3.7947076036992655e-19j)
97.0	(0.0008827082927513019-1.6263032587282567e-19j)
97.5	(0.000894289720208113-1.0842021724855044e-19j)
98.0	(0.0009063173860054812-3.7947076036992655e-19j)
98.5	(0.0009188132389383696-3.2526065174565133e-19j)
99.0	(0.0009318007595039675-2.168404344971009e-19j)
99.5	(0.0009453050937146266-9.215718466126788e-19j)
100.0	(0.0009593532012453119-3.7947076036992655e-19j)
100.5	(0.0009739740197605236-5.421010862427522e-20j)
101.0	(0.0009891986474650492-8.131516293641283e-19j)
101.5	(0.0010050605463591492+0j)
102.0	(0.0010215957688975551-1.0842021724855044e-18j)
102.5	(0.0010388432113182411-1.0842021724855044e-19j)
103.0	(0.0010568448973718827+1.6263032587282567e-19j)
103.5	(0.0010756462967359314+6.505213034913027e-19j)
104.0	(0.0010952966832235961+1.1926223897340549e-18j)
104.5	(0.0011158495387026057-1.6263032587282567e-18j)
105.0	(0.001137363009618311+1.4094628242311558e-18j)
105.5	(0.001159900424351734+8.673617379884035e-19j)
106.0	(0.001183530881061161+0j)
106.5	(0.0012083299174659242+1.0842021724855044e-19j)
107.0	(0.001234380276195103-3.2526065174565133e-19j)
107.5	(0.001261772782030551-1.6263032587282567e-19j)
108.0	(0.0012906073505828605+4.336808689942018e-19j)
108.5	(0.0013209941519322136-1.463672932855431e-18j)
109.0	(0.001353054957807391-6.505213034913027e-19j)
109.5	(0.0013869247069005853+4.87890977618477e-19j)
110.0	(0.0014227533307212736-3.7947076036992655e-19j)
110.5	(0.0014607078920086097+1.0842021724855044e-19j)
111.0	(0.0015009750999339152+1.6263032587282567e-19j)
111.5	(0.001543764281886925-7.047314121155779e-19j)
112.0	(0.0015893109115736278+0j)
112.5	(0.0016378808187760975-9.75781955236954e-19j)
113.0	(0.0016897752395050405-1.0842021724855044e-19j)
113.5	(0.0017453369089755514-5.421010862427522e-20j)
114.0	(0.001804957457370817-7.047314121155779e-19j)
114.5	(0.00186908644517806+1.3552527156068805e-18j)
115.0	(0.0019382424778901241+2.710505431213761e-19j)
115.5	(0.0020130269795025774-1.6263032587282567e-19j)
116.0	(0.0020941413956369614-7.047314121155779e-19j)
116.5	(0.0021824088615584655+1.0842021724855044e-18j)
117.0	(0.0022788017398176572-2.168404344971009e-19j)
117.5	(0.002384476953970759-2.168404344971009e-19j)
118.0	(0.0025008217885506496+1.7889335846010823e-18j)
118.5	(0.002629513896658266-1.6263032587282567e-19j)
119.0	(0.0027726008139753646-8.673617379884035e-19j)
119.5	(0.0029326065622583245+5.421010862427522e-20j)
120.0	(0.0031126763026203793-1.951563910473908e-18j)
120.5	(0.0033167750293302744-1.951563910473908e-18j)
121.0	(0.003549963844017081-4.7704895589362195e-18j)
121.5	(0.003818788783808426-2.0599841277224584e-18j)
122.0	(0.004131834752978245-2.0057740190981832e-18j)
122.5	(0.0045005248946551404-2.168404344971009e-18j)
123.0	(0.004940292126537124-3.7947076036992655e-19j)
123.5	(0.005472334875837291-2.6020852139652106e-18j)
124.0	(0.006126350335962946+1.5178830414797062e-18j)
124.5	(0.006945095058673331-1.0299920638612292e-18j)
125.0	(0.007992969065011556+2.3852447794681098e-18j)
125.5	(0.009375354362866543+4.336808689942018e-18j)
126.0	(0.01129276203212366-3.686287386450715e-18j)
126.5	(0.014231254973110065-3.7947076036992655e-19j)
127.0	(0.01983370921446342+2.8731357570865868e-18j)
127.5	(0.03711398111589444-1.734723475976807e-18j)
