tau	g_0_tau_up
28.5	(-0.024219251558950303-8.673617379884035e-18j)
29.0	(-0.023803703822210837-2.949029909160572e-17j)
29.5	(-0.023408083317039224-1.0408340855860843e-17j)
30.0	(-0.023031125177294838-1.214306433183765e-17j)
30.5	(-0.02267166445866008-1.0408340855860843e-17j)
31.0	(-0.022328627448464203-1.9081958235744878e-17j)
31.5	(-0.02200102377810496-1.3877787807814457e-17j)
32.0	(-0.02168793926103188+0j)
32.5	(-0.021388529386896133-1.0408340855860843e-17j)
33.0	(-0.021102013409311362-2.949029909160572e-17j)
33.5	(-0.020827668970833713-1.5612511283791264e-17j)
34.0	(-0.02056482721430491-8.673617379884035e-18j)
34.5	(-0.020312868334655787-6.938893903907228e-18j)
35.0	(-0.020071217529773453-1.5612511283791264e-17j)
35.5	(-0.0198393413130176-3.469446951953614e-18j)
36.0	(-0.019616744153638458-8.673617379884035e-18j)
36.5	(-0.01940296541456404+5.204170427930421e-18j)
37.0	(-0.01919757656001291-1.3877787807814457e-17j)
37.5	(-0.01900017860798517-1.214306433183765e-17j)
38.0	(-0.01881039980510052-1.0408340855860843e-17j)
38.5	(-0.018627893503396442-1.5612511283791264e-17j)
39.0	(-0.018452336220639055-1.3877787807814457e-17j)
39.5	(-0.018283425867446856-5.204170427930421e-18j)
40.0	(-0.018120880126104334+2.2551405187698492e-17j)
40.5	(-0.017964434967381822+3.469446951953614e-18j)
41.0	(-0.017813843292948543+6.938893903907228e-18j)
41.5	(-0.01766887369214154-6.938893903907228e-18j)
42.0	(-0.01752930930288974-3.469446951953614e-18j)
42.5	(-0.017394946767577073+0j)
43.0	(-0.01726559527542105-3.122502256758253e-17j)
43.5	(-0.017141075683805542-2.42861286636753e-17j)
44.0	(-0.017021219711633097+6.938893903907228e-18j)
44.5	(-0.016905869198448432+2.42861286636753e-17j)
45.0	(-0.01679487542362317+1.734723475976807e-17j)
45.5	(-0.016688098480456118-3.8163916471489756e-17j)
46.0	(-0.016585406700474693-3.122502256758253e-17j)
46.5	(-0.0164866761236611+0j)
47.0	(-0.016391790010745963+2.7755575615628914e-17j)
47.5	(-0.016300638394015358-1.3877787807814457e-17j)
48.0	(-0.016213117663422198-1.734723475976807e-17j)
48.5	(-0.016129130185102376+3.469446951953614e-17j)
49.0	(-0.016048583949589478+1.3877787807814457e-17j)
49.5	(-0.01597139224736619-6.938893903907228e-18j)
50.0	(-0.01589747336949855-2.42861286636753e-17j)
50.5	(-0.015826750331357553+1.0408340855860843e-17j)
51.0	(-0.015759150617614466+0j)
51.5	(-0.015694605946834923+6.938893903907228e-18j)
52.0	(-0.01563305205413475+3.469446951953614e-17j)
52.5	(-0.015574428490545428-6.938893903907228e-18j)
53.0	(-0.015518678437813512-3.469446951953614e-17j)
53.5	(-0.01546574853746792-6.938893903907228e-18j)
54.0	(-0.01541558873314784+2.7755575615628914e-17j)
54.5	(-0.015368152125203836-2.0816681711721685e-17j)
55.0	(-0.015323394836723115-6.938893903907228e-18j)
55.5	(-0.015281275890177737+2.7755575615628914e-17j)
56.0	(-0.015241757093995523+6.938893903907228e-18j)
56.5	(-0.015204802938373854+4.163336342344337e-17j)
57.0	(-0.01517038049977024+1.3877787807814457e-17j)
57.5	(-0.015138459353528066-5.551115123125783e-17j)
58.0	(-0.015109011494129337-1.3877787807814457e-17j)
58.5	(-0.015082011262662297-2.7755575615628914e-17j)
59.0	(-0.015057435281111666+4.163336342344337e-17j)
59.5	(-0.015035262393080312-1.1102230246251565e-16j)
60.0	(-0.015015473610667905-1.3877787807814457e-17j)
60.5	(-0.014998052067200259+2.7755575615628914e-17j)
61.0	(-0.014982982975575047+2.498001805406602e-16j)
61.5	(-0.014970253591987318+0j)
62.0	(-0.014959853184864143-1.942890293094024e-16j)
62.5	(-0.014951773008856901-1.942890293094024e-16j)
63.0	(-0.014946006283712763-1.1102230246251565e-16j)
63.5	(-0.014942548177974954-1.6653345369377348e-16j)
64.0	(-0.014941395797390589-2.3498787182404115e-18j)
64.5	(-0.01494254817797535-1.1102230246251565e-16j)
65.0	(-0.014946006283712676+5.551115123125783e-17j)
65.5	(-0.014951773008856258+2.498001805406602e-16j)
66.0	(-0.014959853184863082-1.6653345369377348e-16j)
66.5	(-0.014970253591986785+2.220446049250313e-16j)
67.0	(-0.014982982975573336-5.551115123125783e-17j)
67.5	(-0.014998052067198654-4.163336342344337e-17j)
68.0	(-0.015015473610666673-8.326672684688674e-17j)
68.5	(-0.015035262393080357-1.3877787807814457e-17j)
69.0	(-0.015057435281111736+0j)
69.5	(-0.015082011262662188+0j)
70.0	(-0.01510901149412867-1.3877787807814457e-17j)
70.5	(-0.015138459353528026+1.249000902703301e-16j)
71.0	(-0.015170380499770965-5.551115123125783e-17j)
71.5	(-0.015204802938372761-1.3877787807814457e-17j)
72.0	(-0.015241757093995837-2.0816681711721685e-17j)
72.5	(-0.01528127589017886+2.7755575615628914e-17j)
73.0	(-0.015323394836723014-2.0816681711721685e-17j)
73.5	(-0.015368152125204407+2.7755575615628914e-17j)
74.0	(-0.015415588733147906+1.3877787807814457e-17j)
74.5	(-0.0154657485374677-4.85722573273506e-17j)
75.0	(-0.01551867843781459-2.0816681711721685e-17j)
75.5	(-0.015574428490546563-1.3877787807814457e-17j)
76.0	(-0.01563305205413435+4.163336342344337e-17j)
76.5	(-0.015694605946834857-6.938893903907228e-18j)
77.0	(-0.01575915061761475+1.3877787807814457e-17j)
77.5	(-0.015826750331357317-3.8163916471489756e-17j)
78.0	(-0.015897473369498996-6.938893903907228e-18j)
78.5	(-0.01597139224736685+1.0408340855860843e-17j)
79.0	(-0.01604858394958687-3.469446951953614e-18j)
79.5	(-0.016129130185100107+3.469446951953614e-18j)
80.0	(-0.01621311766342291+1.3877787807814457e-17j)
80.5	(-0.0163006383940186+3.469446951953614e-17j)
81.0	(-0.016391790010747465+2.0816681711721685e-17j)
81.5	(-0.01648667612366044+1.0408340855860843e-17j)
82.0	(-0.01658540670047319+1.734723475976807e-17j)
82.5	(-0.016688098480456583+1.734723475976807e-17j)
83.0	(-0.016794875423622613+6.938893903907228e-18j)
83.5	(-0.016905869198447568-1.0408340855860843e-17j)
84.0	(-0.017021219711634197+3.469446951953614e-18j)
84.5	(-0.017141075683805164-1.0408340855860843e-17j)
85.0	(-0.017265595275420112+0j)
85.5	(-0.017394946767577017-1.3877787807814457e-17j)
86.0	(-0.017529309302889914-1.0408340855860843e-17j)
86.5	(-0.017668873692140902-1.734723475976807e-17j)
87.0	(-0.01781384329294954-1.3877787807814457e-17j)
87.5	(-0.017964434967380878-1.0408340855860843e-17j)
88.0	(-0.018120880126102475-1.734723475976807e-17j)
88.5	(-0.0182834258674442-1.3877787807814457e-17j)
89.0	(-0.01845233622063935-1.0408340855860843e-17j)
89.5	(-0.018627893503395623+5.204170427930421e-18j)
90.0	(-0.018810399805098764+6.938893903907228e-18j)
90.5	(-0.019000178607984614+0j)
91.0	(-0.019197576560011552+8.673617379884035e-18j)
91.5	(-0.019402965414559714+3.469446951953614e-18j)
92.0	(-0.01961674415363669+8.673617379884035e-18j)
92.5	(-0.01983934131301992+8.673617379884035e-18j)
93.0	(-0.020071217529774234+1.0408340855860843e-17j)
93.5	(-0.02031286833465605+1.0408340855860843e-17j)
94.0	(-0.020564827214303118+1.5612511283791264e-17j)
94.5	(-0.02082766897083164+0j)
95.0	(-0.021102013409309197+3.469446951953614e-18j)
95.5	(-0.021388529386896442+1.0408340855860843e-17j)
96.0	(-0.021687939261030215+1.0408340855860843e-17j)
96.5	(-0.022001023778103944+5.204170427930421e-18j)
97.0	(-0.022328627448465893+0j)
97.5	(-0.022671664458661124-1.3877787807814457e-17j)
98.0	(-0.023031125177294387-1.734723475976807e-18j)
98.5	(-0.023408083317038406+2.2551405187698492e-17j)
99.0	(-0.023803703822208578-1.0408340855860843e-17j)
99.5	(-0.024219251558948225+1.0408340855860843e-17j)
100.0	(-0.024656100893544322+1.734723475976807e-18j)
100.5	(-0.02511574625388704+1.734723475976807e-17j)
101.0	(-0.025599813779704723+3.469446951953614e-18j)
101.5	(-0.026110074178896228+2.6020852139652106e-17j)
102.0	(-0.026648456920605745+1.734723475976807e-17j)
102.5	(-0.027217065910269494+8.673617379884035e-18j)
103.0	(-0.02781819680837772+2.0816681711721685e-17j)
103.5	(-0.028454356173135978+1.9081958235744878e-17j)
104.0	(-0.02912828262771514+2.949029909160572e-17j)
104.5	(-0.02984297027594286+1.3877787807814457e-17j)
105.0	(-0.030601694616115324+2.0816681711721685e-17j)
105.5	(-0.031408041231649406+1.3877787807814457e-17j)
106.0	(-0.03226593756982568+3.122502256758253e-17j)
106.5	(-0.03317968815656255+3.8163916471489756e-17j)
107.0	(-0.0341540136363289+3.469446951953614e-17j)
107.5	(-0.035194094072630785+3.469446951953614e-17j)
108.0	(-0.036305616996860475+4.5102810375396984e-17j)
108.5	(-0.03749483075227832+3.9898639947466563e-17j)
109.0	(-0.03876860374648556+4.5102810375396984e-17j)
109.5	(-0.04013449030128037+5.724587470723463e-17j)
110.0	(-0.04160080387408273+6.245004513516506e-17j)
110.5	(-0.043176698522102+7.632783294297951e-17j)
111.0	(-0.044872259590454835+8.153200337090993e-17j)
111.5	(-0.04669860473076228+8.500145032286355e-17j)
112.0	(-0.0486679964994325+7.806255641895632e-17j)
112.5	(-0.05079396794796462+1.0234868508263162e-16j)
113.0	(-0.053091462803961334+1.0581813203458523e-16j)
113.5	(-0.05557699205529599+9.8879238130678e-17j)
114.0	(-0.05826880899539638+1.1275702593849246e-16j)
114.5	(-0.06118710507021209+1.231653667943533e-16j)
115.0	(-0.06435422919394901+1.214306433183765e-16j)
115.5	(-0.06779493357915552+1.3183898417423734e-16j)
116.0	(-0.07153664956755415+1.491862189340054e-16j)
116.5	(-0.075609797465338+1.5265566588595902e-16j)
117.0	(-0.08004813499980992+1.708702623837155e-16j)
117.5	(-0.08488914975185871+1.717376241217039e-16j)
118.0	(-0.0901745018268553+1.8214596497756474e-16j)
118.5	(-0.09595052418026295+2.1510571102112408e-16j)
119.0	(-0.10226878954539567+2.220446049250313e-16j)
119.5	(-0.10918675505562336+2.3071822230491534e-16j)
120.0	(-0.11676849884673338+2.5587171270657905e-16j)
120.5	(-0.12508556797742193+2.654126918244515e-16j)
121.0	(-0.1342179654399056+2.8449465006019636e-16j)
121.5	(-0.14425531871794245+3.131175874138137e-16j)
122.0	(-0.15529829867324307+3.2873009869760494e-16j)
122.5	(-0.16746040550438673+3.5735303605122226e-16j)
123.0	(-0.18087032619070895+3.660266534311063e-16j)
123.5	(-0.19567522584647362+3.86843335142828e-16j)
124.0	(-0.21204560746606593+4.128641872824801e-16j)
124.5	(-0.2301827855748664+4.414871246360974e-16j)
125.0	(-0.2503303750970736+4.579669976578771e-16j)
125.5	(-0.27279005500548503+4.657732532997727e-16j)
126.0	(-0.29793119278880076+4.865899350114944e-16j)
126.5	(-0.32611762438388264+5.126107871511465e-16j)
127.0	(-0.3570288599225572+5.0133508455729725e-16j)
127.5	(-0.3833366342961134+5.507747036226363e-16j)
