wn	g_0_wn_up
-12.541826921753001	(2.1920974213330308e-20+0.07960634279017154j)
-12.492739536540661	(8.229758761864452e-20+0.07991717221880519j)
-12.44365215132832	(1.3721951250833073e-19+0.08023053185713129j)
-12.39456476611598	(8.830515615759744e-20+0.08054644672143199j)
-12.34547738090364	(1.5925167726987196e-19+0.08086494196456719j)
-12.2963899956913	(4.000873978732735e-20+0.08118604300045888j)
-12.24730261047896	(1.480208872086851e-19+0.08150977561496156j)
-12.198215225266619	(5.678417565291329e-20+0.08183616606219501j)
-12.149127840054279	(-3.938247784465358e-20+0.0821652411462699j)
-12.100040454841938	(-1.5099817346613508e-19+0.08249702828900485j)
-12.050953069629598	(-3.4203463643025756e-19+0.08283155558471353j)
-12.001865684417256	(4.1272064263493466e-19+0.0831688518434465j)
-11.952778299204915	(6.287823555441819e-19+0.08350894662422899j)
-11.903690913992575	(4.194428007199293e-19+0.08385187025987424j)
-11.854603528780235	(5.211186898285075e-19+0.08419765387490054j)
-11.805516143567894	(2.039753486940384e-19+0.0845463293979705j)
-11.756428758355554	(1.737871500572245e-19+0.08489792957012408j)
-11.707341373143214	(6.712215353267566e-20+0.08525248794991397j)
-11.658253987930873	(1.989932386413154e-19+0.08561003891638615j)
-11.609166602718533	(-8.297961036714269e-20+0.08597061767068995j)
-11.560079217506193	(-4.743871013004475e-19+0.08633426023695638j)
-11.51099183229385	(8.818736719260815e-19+0.08670100346295483j)
-11.46190444708151	(5.3655522312173815e-19+0.08707088502092634j)
-11.41281706186917	(6.598182978323742e-19+0.08744394340889886j)
-11.36372967665683	(6.890457859489012e-19+0.08782021795271071j)
-11.314642291444489	(4.672050822679096e-19+0.08819974880890646j)
-11.265554906232149	(1.1064089958680319e-19+0.08858257696861858j)
-11.216467521019808	(-1.4575270527733512e-19+0.08896874426250874j)
-11.167380135807468	(-9.172859324625205e-20+0.08935829336681245j)
-11.118292750595128	(3.0886353359821275e-19+0.08975126781050749j)
-11.069205365382787	(-2.5844675899648726e-19+0.09014771198361043j)
-11.020117980170447	(1.2104918860650827e-20+0.09054767114659296j)
-10.971030594958105	(6.631526483976455e-19+0.09095119144090219j)
-10.921943209745764	(4.628248271312768e-19+0.091358319900564j)
-10.872855824533424	(5.285627907381709e-19+0.09176910446484567j)
-10.823768439321084	(8.657170368098222e-19+0.09218359399195306j)
-10.774681054108743	(3.750906994432541e-19+0.09260183827373823j)
-10.725593668896403	(-1.193169316370838e-19+0.09302388805139435j)
-10.676506283684063	(4.136231775818102e-20+0.09344979503211691j)
-10.627418898471722	(-4.297156758108401e-19+0.09387961190671268j)
-10.578331513259382	(-7.487814401629564e-20+0.09431339236814043j)
-10.529244128047042	(1.4853096486867579e-19+0.09475119113097048j)
-10.480156742834701	(-3.87048212682654e-21+0.09519306395175309j)
-10.43106935762236	(3.6354774783857305e-19+0.09563906765028857j)
-10.381981972410019	(6.640256373190257e-19+0.0960892601317952j)
-10.332894587197679	(4.798454192994329e-19+0.09654370040997352j)
-10.283807201985338	(3.3497615602860096e-19+0.097002448630969j)
-10.234719816772998	(2.3248299188192716e-19+0.09746556609823709j)
-10.185632431560657	(5.225010233781448e-19+0.09793311529831798j)
-10.136545046348317	(-3.029139578416138e-19+0.09840515992753043j)
-10.087457661135977	(-6.560584320068168e-19+0.0988817649195967j)
-10.038370275923636	(-1.2489724733097105e-19+0.09936299647421289j)
-9.989282890711296	(-2.958031523014305e-21+0.09984892208658158j)
-9.940195505498954	(9.01580335030712e-19+0.10033961057792537j)
-9.891108120286614	(2.3055349890621655e-19+0.1008351321270023j)
-9.842020735074273	(3.4664719741336884e-19+0.10133555830264677j)
-9.792933349861933	(3.3128704737527404e-19+0.10184096209736054j)
-9.743845964649593	(3.582691927855808e-19+0.10235141796198173j)
-9.694758579437252	(8.468319910006654e-19+0.10286700184146061j)
-9.645671194224912	(6.448051733229846e-19+0.10338779121177395j)
-9.596583809012571	(-4.0038180086025207e-19+0.10391386511801107j)
-9.547496423800231	(-5.097821209638473e-19+0.10444530421366706j)
-9.49840903858789	(-2.1701675850043577e-19+0.1049821908011809j)
-9.44932165337555	(-1.152007740639455e-19+0.10552460887375766j)
-9.400234268163208	(1.3002401701075982e-18+0.10607264415851672j)
-9.351146882950868	(1.0604822950635525e-18+0.10662638416101007j)
-9.302059497738528	(3.430400919900299e-20+0.10718591821115649j)
-9.252972112526187	(3.9433693721466343e-20+0.10775133751064016j)
-9.203884727313847	(2.942241635247609e-19+0.10832273518182442j)
-9.154797342101507	(-3.0794496206074136e-20+0.10890020631823391j)
