wn	g_0_wn_up
-12.541826921753001	(-8.49660733952479e-18+0.07960557031413634j)
-12.492739536540661	(-8.511000643363707e-18+0.07991483436585968j)
-12.44365215132832	(-8.247599546532304e-18+0.08022671695372281j)
-12.39456476611598	(-7.965567383829813e-18+0.08054134722793509j)
-12.34547738090364	(-7.291712955811885e-18+0.08085880503003826j)
-12.2963899956913	(-6.886494643785688e-18+0.081179129265165j)
-12.24730261047896	(-6.0044211158099146e-18+0.08150233147665388j)
-12.198215225266619	(-5.584633607129768e-18+0.08182840815008711j)
-12.149127840054279	(-5.1254259653715856e-18+0.08215734991226037j)
-12.100040454841938	(-4.663660749628357e-18+0.08248914757132357j)
-12.050953069629598	(-4.5216426476960044e-18+0.08282379558513907j)
-12.001865684417256	(-2.4237734066857637e-18+0.08316129369684058j)
-11.952778299204915	(-1.616139939147249e-18+0.08350164739978105j)
-11.903690913992575	(-1.5440023287611519e-18+0.08384486773452447j)
-11.854603528780235	(-1.0646161446069274e-18+0.08419097075872144j)
-11.805516143567894	(-1.3004391611007065e-18+0.08453997690039125j)
-11.756428758355554	(-1.01761126683268e-18+0.08489191031289361j)
-11.707341373143214	(-1.0194830613832595e-18+0.085246798290261j)
-11.658253987930873	(-6.245952109270683e-19+0.08560467076589326j)
-11.609166602718533	(-8.436762432179913e-19+0.08596555989790913j)
-11.560079217506193	(-1.2389348483391703e-18+0.08632949973465365j)
-11.51099183229385	(1.101781751674849e-18+0.08669652594984163j)
-11.46190444708151	(6.887863472201462e-19+0.08706667563594293j)
-11.41281706186917	(8.257857373178518e-19+0.08743998714510211j)
-11.36372967665683	(1.0715528234302598e-18+0.08781649996822966j)
-11.314642291444489	(8.134234052719228e-19+0.08819625464441704j)
-11.265554906232149	(4.982108992983054e-19+0.08857929269427338j)
-11.216467521019808	(1.508876618845287e-19+0.08896565657205412j)
-11.167380135807468	(3.499407649882805e-19+0.08935538963252189j)
-11.118292750595128	(1.2317434244912716e-18+0.089748536109354j)
-11.069205365382787	(2.867898095059918e-19+0.09014514110261201j)
-11.020117980170447	(7.58548952077705e-19+0.09054525057334324j)
-10.971030594958105	(1.6501622501116531e-18+0.0909489113438202j)
-10.921943209745764	(1.5446063563651263e-18+0.09135617110226278j)
-10.872855824533424	(1.6070255671307302e-18+0.09176707841115318j)
-10.823768439321084	(2.260691161821449e-18+0.09218168271845713j)
-10.774681054108743	(1.4864566944092103e-18+0.09260003437122441j)
-10.725593668896403	(9.86617401073239e-19+0.09302218463116455j)
-10.676506283684063	(1.1708833975063633e-18+0.09344818569188755j)
-10.627418898471722	(4.430145117388127e-19+0.09387809069757493j)
-10.578331513259382	(1.134304159672545e-18+0.09431195376290184j)
-10.529244128047042	(1.4774454452210805e-18+0.09474982999407694j)
-10.480156742834701	(1.4675108030460805e-18+0.09519177551090025j)
-10.43106935762236	(1.824857739585131e-18+0.09563784746976721j)
-10.381981972410019	(2.386521302745109e-18+0.09608810408756772j)
-10.332894587197679	(2.2319520040699904e-18+0.09654260466644621j)
-10.283807201985338	(1.7330268235571429e-18+0.0970014096194014j)
-10.234719816772998	(1.7052225742215074e-18+0.09746458049671569j)
-10.185632431560657	(2.26805941088469e-18+0.09793218001321188j)
-10.136545046348317	(1.2898475076167186e-18+0.09840427207634202j)
-10.087457661135977	(6.37502851519516e-19+0.09888092181511894j)
-10.038370275923636	(1.7341144807655346e-18+0.09936219560990513j)
-9.989282890711296	(1.8788462921857368e-18+0.09984816112307807j)
-9.940195505498954	(2.882018786168944e-18+0.10033888733059382j)
-9.891108120286614	(2.2747966491393705e-18+0.100834444554474j)
-9.842020735074273	(2.4600295113607902e-18+0.10133490449624369j)
-9.792933349861933	(2.516849971854854e-18+0.10184034027134972j)
-9.743845964649593	(2.533013185242577e-18+0.10235082644459159j)
-9.694758579437252	(3.440152681407227e-18+0.10286643906659858j)
-9.645671194224912	(3.1586525897640896e-18+0.10338725571138901j)
-9.596583809012571	(1.824452439415614e-18+0.10391335551504906j)
-9.547496423800231	(1.6098308862131598e-18+0.10444481921557078j)
-9.49840903858789	(2.098376319162072e-18+0.1049817291938905j)
-9.44932165337555	(2.4598977708312976e-18+0.10552416951617065j)
-9.400234268163208	(4.2640598839585514e-18+0.10607222597737019j)
-9.351146882950868	(3.6883884017324e-18+0.10662598614615042j)
-9.302059497738528	(2.661924645659785e-18+0.10718553941116535j)
-9.252972112526187	(2.7675342508990395e-18+0.1077509770287874j)
-9.203884727313847	(3.1027797650960167e-18+0.10832239217232174j)
-9.154797342101507	(2.45322907623365e-18+0.10889987998276471j)
-9.105709956889166	(3.650140888626445e-18+0.1094835376211638j)
-9.056622571676826	(1.3943282188940634e-18+0.11007346432263984j)
-9.007535186464485	(2.2352976460504414e-18+0.11066976145213357j)
-8.958447801252145	(3.791826265676152e-18+0.11127253256194244j)
-8.909360416039805	(3.0274201381397003e-18+0.11188188345111544j)
-8.860273030827463	(4.0982686483552626e-18+0.1124979222267775j)
-8.811185645615122	(4.1570622714497755e-18+0.11312075936745714j)
