tau	g_0_tau_up
97.5	(0.0008953122508820598-1.0842021724855044e-19j)
98.0	(0.0009073795279521576+6.505213034913027e-19j)
98.5	(0.0009199169608216495-8.131516293641283e-19j)
99.0	(0.0009329481685623089-2.710505431213761e-19j)
99.5	(0.0009464984479769195-1.0842021724855044e-19j)
100.0	(0.0009605949230793731+5.963111948670274e-19j)
100.5	(0.0009752667109048634-1.0842021724855044e-19j)
101.0	(0.0009905451057561823+5.421010862427522e-20j)
101.5	(0.0010064637843601174+1.0842021724855044e-19j)
102.0	(0.0010230590347054336-4.87890977618477e-19j)
102.5	(0.0010403700118427044+1.6263032587282567e-19j)
103.0	(0.0010584390244288127+0j)
103.5	(0.0010773118563701743-2.168404344971009e-19j)
104.0	(0.0010970381287538384+4.336808689942018e-19j)
104.5	(0.0011176717079932833-6.505213034913027e-19j)
105.0	(0.0011392711672980182+8.131516293641283e-19j)
105.5	(0.0011619003096977557+1.951563910473908e-18j)
106.0	(0.0011856287625012416-2.710505431213761e-19j)
106.5	(0.0012105326547671908-1.6263032587282567e-19j)
107.0	(0.001236695391629346+8.131516293641283e-19j)
107.5	(0.001264208542091247+3.7947076036992655e-19j)
108.0	(0.0012931728600926843-1.0842021724855044e-19j)
108.5	(0.001323699462811653+3.2526065174565133e-19j)
109.0	(0.0013559111952349359+1.3010426069826053e-18j)
109.5	(0.0013899442161854525-4.336808689942018e-19j)
110.0	(0.0014259498489852369+3.7947076036992655e-19j)
110.5	(0.0014640967496773348-8.131516293641283e-19j)
111.0	(0.0015045734582786623-1.5720931501039814e-18j)
111.5	(0.0015475914143426599-7.047314121155779e-19j)
112.0	(0.001593388538530948-8.673617379884035e-19j)
112.5	(0.0016422335080208956+4.336808689942018e-19j)
113.0	(0.0016944308877591282-2.710505431213761e-19j)
113.5	(0.001750327324100518-4.336808689942018e-19j)
114.0	(0.001810319066179398+1.3010426069826053e-18j)
114.5	(0.0018748611585345382+5.421010862427522e-20j)
115.0	(0.001944478752864207-6.505213034913027e-19j)
115.5	(0.0020197811273602382+1.1384122811097797e-18j)
116.0	(0.0021014791916429895+2.168404344971009e-19j)
116.5	(0.0021904075109365137-7.589415207398531e-19j)
117.0	(0.0022875522242485425-2.656295322589486e-18j)
117.5	(0.0023940866752459487+3.7947076036992655e-19j)
118.0	(0.002511417116259083-5.421010862427522e-19j)
118.5	(0.00264124140773376+7.589415207398531e-19j)
119.0	(0.0027856239255067998-7.047314121155779e-19j)
119.5	(0.0029470890395138427-2.6020852139652106e-18j)
120.0	(0.003128731180582719+8.131516293641283e-19j)
120.5	(0.003334325513212281+1.5178830414797062e-18j)
121.0	(0.003568383885665727+2.3852447794681098e-18j)
121.5	(0.0038359964958044907-2.8189256484623115e-18j)
122.0	(0.004142031701597401+2.0057740190981832e-18j)
122.5	(0.004488588300552505+4.065758146820642e-18j)
123.0	(0.0048678943913352864+1.5178830414797062e-18j)
123.5	(0.005243606506912222+2.439454888092385e-18j)
124.0	(0.005502921777972779-4.87890977618477e-19j)
124.5	(0.005335777285205708+9.75781955236954e-19j)
125.0	(0.00393276013312434-5.421010862427522e-20j)
125.5	(-0.0007659132314738163+4.445228907190568e-18j)
126.0	(-0.01392698350093556+2.656295322589486e-18j)
126.5	(-0.04837071568181346+1.0842021724855044e-18j)
127.0	(-0.13540444159593423-1.3010426069826053e-18j)
127.5	(-0.34684302579998716+1.338989683019598e-17j)
