wn	g_0_wn_up
-12.541826921753001	(-2.8010863780295656e-18+0.07960559888279686j)
-12.492739536540661	(-2.704528103229667e-18+0.07991491711121172j)
-12.44365215132832	(-2.5156554280908894e-18+0.08022684893562763j)
-12.39456476611598	(-2.4890448186619687e-18+0.08054151902004682j)
-12.34547738090364	(-2.166568610559804e-18+0.08085900498175591j)
-12.2963899956913	(-2.1957877429682465e-18+0.08117934577294296j)
-12.24730261047896	(-1.7812613763210505e-18+0.08150255439998205j)
-12.198215225266619	(-1.8147815105289465e-18+0.08182862944946856j)
-12.149127840054279	(-1.8077474942857947e-18+0.08215756374244883j)
-12.100040454841938	(-1.762858361433618e-18+0.08248935005784326j)
-12.050953069629598	(-2.0007989465953723e-18+0.08282398446112423j)
-12.001865684417256	(-2.74785228054108e-19+0.08316146791537402j)
-11.952778299204915	(2.293762934040354e-19+0.08350180678392609j)
-11.903690913992575	(2.2926430805734446e-20+0.0838450126903865j)
-11.854603528780235	(2.588095425542419e-19+0.08419110205514964j)
-11.805516143567894	(-1.8817859712208396e-19+0.08454009550821295j)
-11.756428758355554	(-1.0159914883482102e-19+0.084892017292665j)
-11.707341373143214	(-2.6784877004416247e-19+0.08524689471726804j)
-11.658253987930873	(-2.787996335451812e-20+0.08560475768253656j)
-11.609166602718533	(-3.8102324701166417e-19+0.08596563828552571j)
-11.560079217506193	(-8.946132914513061e-19+0.08632957049870574j)
-11.51099183229385	(1.3171985904013843e-18+0.08669658991400714j)
-11.46190444708151	(8.0950000216735355e-19+0.0870667335419167j)
-11.41281706186917	(8.592779172593527e-19+0.08744003965588308j)
-11.36372967665683	(1.0145510808457216e-18+0.08781654767337767j)
-11.314642291444489	(6.855437831664524e-19+0.08819629806627109j)
-11.265554906232149	(2.9799128570177526e-19+0.08857933229447938j)
-11.216467521019808	(-1.1125569906175023e-19+0.08896569275799616j)
-11.167380135807468	(2.5459368300703873e-20+0.08935542276341796j)
-11.118292750595128	(8.419564615648174e-19+0.08974856650188777j)
-11.069205365382787	(-1.4654501934083428e-19+0.0901451690360449j)
-11.020117980170447	(2.7104006689734727e-19+0.09054527629409648j)
-10.971030594958105	(1.1156505215164536e-18+0.09094893506954427j)
-10.921943209745764	(9.60744271343193e-19+0.0913561930254273j)
-10.872855824533424	(9.8350715409018e-19+0.09176709870219824j)
-10.823768439321084	(1.587505340080443e-18+0.09218170152854951j)
-10.774681054108743	(7.811540512288347e-19+0.09260005183466267j)
-10.725593668896403	(2.4378192210758155e-19+0.09302220086747334j)
-10.676506283684063	(3.9013898898232643e-19+0.09344820080764019j)
-10.627418898471722	(-3.7012879578960206e-19+0.09387810478797783j)
-10.578331513259382	(2.788690753789031e-19+0.09431196691317253j)
-10.529244128047042	(5.876961120219159e-19+0.09474984228064222j)
-10.480156742834701	(5.408902906190809e-19+0.09519178700243877j)
-10.43106935762236	(8.640004325809952e-19+0.09563785822811745j)
-10.381981972410019	(1.3842402375891916e-18+0.09608811416851926j)
-10.332894587197679	(1.1982240158190492e-18+0.09654261412043022j)
-10.283807201985338	(6.755853024479843e-19+0.09700141849209393j)
-10.234719816772998	(6.132041521762663e-19+0.09746458882956544j)
-10.185632431560657	(1.1369260788543388e-18+0.0979321878439026j)
-10.136545046348317	(1.3044364394441445e-19+0.09840427943919829j)
-10.087457661135977	(-5.452956118252129e-19+0.09888092874146275j)
-10.038370275923636	(5.039266999273549e-19+0.09936220212836987j)
-9.989282890711296	(6.168518542873402e-19+0.0998481672598853j)
-9.940195505498954	(1.58424385176176e-18+0.10033889310979792j)
-9.891108120286614	(9.441097946276857e-19+0.10083444999817841j)
-9.842020735074273	(1.097776243398669e-18+0.1013349096247928j)
-9.792933349861933	(1.1205498533904455e-18+0.1018403451034992j)
-9.743845964649593	(1.1049320765219427e-18+0.1023508309976598j)
-9.694758579437252	(1.969440089337496e-18+0.1028664433566017j)
-9.645671194224912	(1.6524444990958348e-18+0.10338725975316139j)
-9.596583809012571	(2.9552033879657903e-19+0.10391335932235111j)
-9.547496423800231	(4.798052855852384e-20+0.10444482280118549j)
-9.49840903858789	(5.000104914514074e-19+0.10498173256971002j)
-9.44932165337555	(8.166951100275523e-19+0.10552417269327422j)
-9.400234268163208	(2.572751947350153e-18+0.10607222896609417j)
-9.351146882950868	(1.9721518281789436e-18+0.10662598895615161j)
-9.302059497738528	(9.047508822855945e-19+0.10718554205147808j)
-9.252972112526187	(9.652607573136299e-19+0.10775097950787528j)
-9.203884727313847	(1.2580620675947576e-18+0.1083223944981245j)
-9.154797342101507	(5.771816820864684e-19+0.10889988216274075j)
-9.105709956889166	(1.7294539170049528e-18+0.10948353966232895j)
-9.056622571676826	(-5.626952349768057e-19+0.11007346623160252j)
-9.007535186464485	(2.2026007491352714e-19+0.11066976323512707j)
-8.958447801252145	(1.7236222084458608e-18+0.11127253422485427j)
