n_up	n_dn	g_diff_up	g_diff_dn
0.9674696618238677	0.9674696618238677	46.57785438856207	46.57785438856207
0.03706112798629119	0.03706112798629119	46.30946813337192	46.30946813337192
0.9632443534550347	0.9632443534550347	46.32549045493848	46.32549045493848
0.03673458350397785	0.03673458350397785	46.324238932649216	46.324238932649216
0.9632193617343026	0.9632193617343026	46.324336025424735	46.324336025424735
0.03673264127495135	0.03673264127495135	46.32432859855364	46.32432859855364
0.9632192132105499	0.9632192132105499	46.324329175691126	46.324329175691126
0.03673262973124908	0.03673262973124908	46.3243291315502	46.3243291315502
0.963219212327805	0.963219212327805	46.324329134980424	46.324329134980424
0.03673262966263935	0.03673262966263935	46.32432913471807	46.32432913471807
0.9632192123225582	0.9632192123225582	46.32432913473844	46.32432913473844
0.036732629662231564	0.036732629662231564	46.32432913473688	46.32432913473688
0.963219212322527	0.963219212322527	46.324329134737006	46.324329134737006
0.03673262966222923	0.03673262966222923	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
0.03673262966222912	0.03673262966222912	46.32432913473699	46.32432913473699
0.9632192123225269	0.9632192123225269	46.32432913473699	46.32432913473699
