tau	g_0_tau_up
0.01171875	(-0.49789415337295572783-5.7707445728433599258e-11j)
0.03515625	(-0.49372935787545912945-5.7705224082224204793e-11j)
0.05859375	(-0.48963269281681809364-5.770087098038119888e-11j)
0.08203125	(-0.48559968971418099315-5.7694257226685452584e-11j)
0.10546875	(-0.48162998493180070314-5.7685475847818525114e-11j)
0.12890625	(-0.47772135637492341154-5.7674498339441996035e-11j)
0.15234375	(-0.47387274677898549857-5.7661365402716394158e-11j)
0.17578125	(-0.47008240949920648832-5.7646098929515823214e-11j)
0.19921875	(-0.46634916417040012115-5.7628604252993766426e-11j)
0.22265625	(-0.46267148379416023207-5.7609003451453059237e-11j)
0.24609375	(-0.45904818498233862512-5.7587247329257458104e-11j)
0.26953125	(-0.45547788313051129627-5.7563426038476984468e-11j)
0.29296875	(-0.45195942932950172732-5.7537487985784500393e-11j)
0.31640625	(-0.44849154789851086722-5.7509282027866773995e-11j)
0.33984375	(-0.44507313783683061237-5.747921075657296115e-11j)
0.36328125	(-0.44170301409339579601-5.7446935546290239783e-11j)
0.38671875	(-0.43838012807550286176-5.74127136764171758e-11j)
0.41015625	(-0.43510337359821305014-5.7376404447491869132e-11j)
0.43359375	(-0.4318717551629209228-5.7338127551803504917e-11j)
0.45703125	(-0.42868423697154772745-5.729782007666823058e-11j)
0.48046875	(-0.4255398755428522195-5.7255510816921870788e-11j)
0.50390625	(-0.42243769885348037008-5.7211376098465468376e-11j)
0.52734375	(-0.41937681352439948324-5.7165158159562446667e-11j)
0.55078125	(-0.41635630586830879585-5.711706793081872316e-11j)
0.57421875	(-0.4133753303077716823-5.706710046082834484e-11j)
0.59765625	(-0.4104330268541122595-5.7015299124389418236e-11j)
0.62109375	(-0.40752859528074469875-5.6961508991689679814e-11j)
0.64453125	(-0.40466122524558834073-5.690594305294789995e-11j)
0.66796875	(-0.40183015939901423064-5.6848603498735209667e-11j)
0.69140625	(-0.39903463344500633703-5.678954275889106829e-11j)
0.71484375	(-0.3962739304836241372-5.6728582268258262222e-11j)
0.73828125	(-0.3935473290276738645-5.6665953723335085173e-11j)
0.76171875	(-0.39085415028440495533-5.66015203413487352e-11j)
0.78515625	(-0.38819371264020674506-5.6535473075290952078e-11j)
0.80859375	(-0.3855653731718061139-5.6467646979161031387e-11j)
0.83203125	(-0.3829684874613076273-5.6398276453499231526e-11j)
0.85546875	(-0.3804024463313506743-5.6327250884435731268e-11j)
0.87890625	(-0.37786664010538267844-5.6254556122123206736e-11j)
0.90234375	(-0.3753604913455348413-5.6180270556592929575e-11j)
0.92578125	(-0.3728834228590987565-5.610444534670735047e-11j)
0.94921875	(-0.37043488705759314294-5.602713512209568397e-11j)
0.97265625	(-0.36801433714996995006-5.594811681897753615e-11j)
0.99609375	(-0.36562125362023667474-5.5867765836755298313e-11j)
1.01953125	(-0.36325511815425493012-5.5785886242419843445e-11j)
1.04296875	(-0.36091543764038724884-5.5702465678896965568e-11j)
1.06640625	(-0.35860172045894372905-5.5617775537828413293e-11j)
1.08984375	(-0.35631349833812636652-5.5531559148588802034e-11j)
1.11328125	(-0.3540503046994899483-5.5444017819420711824e-11j)
1.13671875	(-0.35181169464467143548-5.5355098496974697798e-11j)
1.16015625	(-0.34959722510117735572-5.5264767336802293625e-11j)
1.18359375	(-0.34740647317018935603-5.517314260097274501e-11j)
1.20703125	(-0.34523901785776989204-5.5080199433905924053e-11j)
1.23046875	(-0.34309445697774237916-5.498595269963040084e-11j)
1.25390625	(-0.3409723902863309175-5.4890490745682102186e-11j)
1.27734375	(-0.33887243510469622354-5.4793838438129024215e-11j)
1.30078125	(-0.33679421070188064746-5.4695825719815744824e-11j)
1.32421875	(-0.33473735277751087702-5.45967121408099987e-11j)
1.34765625	(-0.33270149895998807343-5.4496495985607237472e-11j)
1.37109375	(-0.33068630227004652822-5.4394986599789775255e-11j)
1.39453125	(-0.32869141761939513202-5.4292403731703495615e-11j)
1.41796875	(-0.32671651435937443253-5.4188692511285509875e-11j)
1.44140625	(-0.32476126368048541249-5.4083888915060679214e-11j)
1.46484375	(-0.32282535033663362078-5.39779566163856147e-11j)
1.48828125	(-0.320908460858782274-5.3871063234354165004e-11j)
1.51171875	(-0.31901029453370599587-5.3763073039679802647e-11j)
1.53515625	(-0.31713055235579551416-5.3654090750883436635e-11j)
1.55859375	(-0.31526894732947779998-5.354407435607645399e-11j)
1.58203125	(-0.31342519409236346828-5.3433037932763482534e-11j)
1.60546875	(-0.31159901860218736092-5.3321138398101589205e-11j)
1.62890625	(-0.3097901483722947935-5.3208328674138977854e-11j)
1.65234375	(-0.30799832159687873245-5.3094426242778831425e-11j)
1.67578125	(-0.30622327794650316957-5.2979841208542099955e-11j)
1.69921875	(-0.30446476717930714972-5.2864235479410141242e-11j)
1.72265625	(-0.30272254045006213863-5.2747710232035239918e-11j)
1.74609375	(-0.3009963584497450939-5.263043006082214407e-11j)
1.76953125	(-0.2992859831866389042-5.251235371526439663e-11j)
1.79296875	(-0.29759118569213083294-5.2393386433399513768e-11j)
1.81640625	(-0.2959117382366826532-5.227360056145039954e-11j)
1.83984375	(-0.29424742163578032628-5.2153083452574745187e-11j)
1.86328125	(-0.29259801786740524676-5.2031786738965907538e-11j)
1.88671875	(-0.2909633170085742515-5.1909782038134010247e-11j)
1.91015625	(-0.28934311022427672278-5.1787030794770248897e-11j)
1.93359375	(-0.28773719636203354266-5.1663565195181565302e-11j)
1.95703125	(-0.2861453752851643717-5.153931404523083237e-11j)
1.98046875	(-0.28456745415014039757-5.141448530629007634e-11j)
