wn	g_0_wn_up
-133.97583670621472152	(7.225000256148243866e-21+0.0074633131416610171832j)
-133.84493701231514251	(4.574740805469571868e-19+0.0074706114179935714445j)
-133.7140373184155635	(5.434314443747351029e-19+0.007477923980429132013j)
-133.58313762451601292	(3.4961045297657395045e-19+0.0074852508709535824083j)
-133.45223793061640549	(1.0634020028036299978e-18+0.007492592131717770547j)
-133.32133823671685491	(5.499568463789350975e-19+0.0074999478050382911015j)
-133.1904385428172759	(9.815751807061730356e-19+0.0075073179333982522493j)
-133.0595388489176969	(8.998532939970770825e-19+0.007514702559448007725j)
-132.92863915501811789	(1.283905867788771693e-18+0.0075221017260059643353j)
-132.79773946111853888	(1.5444629660234901258e-18+0.0075295154760593556442j)
-132.6668397672189883	(1.2153924744603018469e-18+0.0075369438527650737744j)
-132.53594007331938087	(2.0713359867482689077e-18+0.0075443868994504855938j)
-132.40504037941983029	(1.6092275422313586158e-18+0.007551844659614254107j)
-132.27414068552025128	(1.4242458081535019568e-18+0.0075593171769272066857j)
-132.14324099162067228	(1.0767422849518049411e-18+0.007566804495233146917j)
-132.01234129772109327	(2.182461775874645329e-18+0.0075743066585497375795j)
-131.88144160382151426	(3.1102388230887129963e-18+0.007581823711069348923j)
-131.75054190992196368	(2.2643329017447977748e-18+0.007589355697159913018j)
-131.61964221602235625	(2.6153776366605246554e-18+0.007596902661365820611j)
-131.48874252212280567	(2.654626518170145501e-18+0.0076044646484087737373j)
-131.35784282822322666	(2.7600839938572427484e-18+0.0076120417031886773718j)
-131.22694313432364766	(2.1070067910027178486e-18+0.007619633870784535412j)
-131.09604344042406865	(3.005664450577174147e-18+0.007627241196455319776j)
-130.96514374652448964	(3.2019088855263476663e-18+0.0076348637256408976096j)
-130.83424405262493906	(2.7916692922975372247e-18+0.007642501503962915131j)
-130.70334435872536005	(3.4393902785309943952e-18+0.007650154577225720502j)
-130.57244466482578105	(3.5168500947539797625e-18+0.0076578229914172632822j)
-130.44154497092620204	(3.7571953447379861122e-18+0.0076655067927100337816j)
-130.31064527702662303	(3.863938104470955722e-18+0.0076732060274619694543j)
-130.17974558312704403	(4.0798920778087332146e-18+0.007680920742217406394j)
-130.04884588922746502	(4.44924969616978212e-18+0.007688650983708005676j)
-129.91794619532791444	(4.7426901265678785823e-18+0.007696396798853690109j)
-129.78704650142833543	(4.5092479865637685373e-18+0.0077041582347636130765j)
-129.65614680752875643	(4.671292270651352622e-18+0.0077119353387370952885j)
-129.52524711362917742	(4.739862063244302819e-18+0.00771972815826459189j)
-129.39434741972959841	(5.0982868875204414043e-18+0.0077275367410286639053j)
-129.26344772583004783	(4.7304102479440758326e-18+0.007735361134904929735j)
-129.1325480319304404	(4.259190420752740268e-18+0.0077432013879630834374j)
-129.00164833803088982	(5.2054712393139703188e-18+0.0077510575484678219393j)
-128.87074864413131081	(9.2252841886303487494e-18+0.0077589296648798962777j)
-128.7398489502317318	(5.6442048327277113697e-18+0.0077668177858570691674j)
-128.6089492563321528	(5.59226499423476033e-18+0.007774721960255117671j)
-128.4780495624325738	(6.1833005970713425656e-18+0.007782642237128857554j)
-128.34714986853302321	(5.550230616890783967e-18+0.007790578665733146821j)
-128.21625017463341578	(6.733474636216794623e-18+0.007798531295523923948j)
-128.0853504807338652	(6.1497533765383901295e-18+0.0078065001761591975432j)
-127.95445078683428619	(6.2412914116695838802e-18+0.007814485357500121007j)
-127.823551092934721396	(6.985212946343981769e-18+0.007822486889612009081j)
-127.69265139903512818	(6.969117399000878826e-18+0.0078305048227653925585j)
-127.561751705135563384	(7.296038249736961624e-18+0.00783853920743705912j)
-127.43085201123598438	(6.8222501218948872638e-18+0.007846590094311125391j)
-127.29995231733640537	(7.553418909951472362e-18+0.007854657534280098594j)
-127.169052623436826366	(7.436041625773349705e-18+0.007862741578445946872j)
-127.03815292953726157	(7.721551380283039469e-18+0.007870842278121176552j)
-126.907253235637696775	(5.8889979437280096275e-18+0.007878959684829916349j)
-126.77635354173810356	(7.943172031869603889e-18+0.007887093850309029319j)
-126.64545384783853876	(5.6986453671533460332e-18+0.007895244826509171046j)
-126.51455415393895976	(8.816600036431707178e-18+0.007903412665595931086j)
-126.38365446003939496	(8.355230069712544952e-18+0.007911597419950937987j)
-126.252754766139801745	(8.876761253285651571e-18+0.007919799142172967779j)
-126.12185507224023695	(8.309847135846231726e-18+0.007928017885079071542j)
-125.990955378340672155	(8.171352287254059586e-18+0.0079362537017057307315j)
-125.86005568444107894	(8.6613513214701558215e-18+0.007944506645309974344j)
-125.72915599054151414	(9.1826714318331445476e-18+0.007952776769370515156j)
-125.59825629664193514	(9.455828428354353099e-18+0.007961064127588946687j)
-125.46735660274237034	(1.002872992088202792e-17+0.007969368773890877708j)
-125.336456908842777125	(1.0081645643273726968e-17+0.007977690762427092769j)
-125.20555721494321233	(9.766887308085871931e-18+0.007986030147574749161j)
-125.074657521043647534	(1.0094445012961570525e-17+0.007994386983938551322j)
-124.94375782714405432	(1.07621341389110586405e-17+0.008002761326351951268j)
-124.81285813324448952	(9.5335638807532345906e-18+0.008011153229878324733j)
-124.681958439344910516	(1.05377841070800266474e-17+0.008019562749812204558j)
-124.55105874544534572	(1.0637831586918794341e-17+0.008027989941680477651j)
-124.420159051545752504	(1.1309828573566029958e-17+0.008036434861243621844j)
-124.28925935764618771	(1.11527684743949867755e-17+0.008044897564496911527j)
-124.158359663746622914	(1.1104458229002108596e-17+0.00805337810767167879j)
-124.02745996984704391	(1.1355455385105489422e-17+0.008061876547236548549j)
-123.8965602759474649	(1.1933553526334558791e-17+0.008070392939898684073j)
-123.765660582047885896	(1.13623811516046174096e-17+0.008078927342605068951j)
-123.6347608881483211	(1.1822930721341147556e-17+0.008087479812543747412j)
-123.503861194248727884	(1.2258765055935946595e-17+0.008096050407145132313j)
-123.37296150034916309	(1.2307097616846478112e-17+0.0081046391840832628095j)
-123.242061806449598294	(1.2435884926876401094e-17+0.008113246201277110603j)
-123.11116211255001929	(1.2427691027300667384e-17+0.008121871516891886189j)
-122.98026241865044028	(1.32892185836612716144e-17+0.0081305151893403416336j)
-122.849362724750861275	(1.3023964258107012895e-17+0.008139177277284080289j)
-122.71846303085129648	(1.326551949626771237e-17+0.00814785783963490641j)
-122.587563336951731685	(1.2889280078194216549e-17+0.008156556935556138338j)
-122.45666364305213847	(1.3514008728510699255e-17+0.008165274624463965056j)
-122.32576394915257367	(1.35372271662943207046e-17+0.008174010966028792333j)
-122.19486425525299467	(1.401769741863259008e-17+0.008182766020176604482j)
-122.06396456135341566	(1.3928079515725260226e-17+0.008191539847090338264j)
-121.933064867453836655	(1.5412419871965994597e-17+0.008200332507211256783j)
-121.80216517355427186	(1.4277367595845284651e-17+0.008209144061240335535j)
-121.671265479654707065	(1.4687423706906790268e-17+0.008217974570139669269j)
-121.54036578575511385	(1.490698527130353771e-17+0.008226824095133866699j)
-121.40946609185554905	(1.4936107036434113932e-17+0.008235692697711462576j)
-121.278566397955970046	(1.4711396032237813732e-17+0.008244580439626357504j)
-121.14766670405640525	(1.4933063344615677431e-17+0.008253487382899231742j)
-121.016767010156812034	(1.5685945520684776486e-17+0.008262413589819004103j)
-120.88586731625724724	(1.5773869993287398923e-17+0.0082713591229442631064j)
-120.754967622357682444	(1.5343466044735398764e-17+0.008280324045104755365j)
-120.62406792845808923	(1.6358076261516673257e-17+0.008289308419402832348j)
-120.49316823455852443	(1.6145131678820245434e-17+0.008298312309214942242j)
-120.362268540658945426	(1.6756608802347793392e-17+0.0083073357781931131405j)
-120.23136884675938063	(1.6824861296177499744e-17+0.0083163788902664587815j)
-120.100469152859787414	(1.7240083578970661192e-17+0.00832544170964268776j)
-119.96956945896022262	(1.7328269261437953562e-17+0.008334524300809612735j)
-119.838669765060657824	(1.750449681778458274e-17+0.0083436267285366925994j)
-119.70777007116107882	(1.7119587463505761603e-17+0.008352749057876564243j)
-119.57687037726149981	(1.7727280161956200847e-17+0.00836189135416659339j)
-119.445970683361920806	(1.7658085208343116688e-17+0.008371053683030437592j)
-119.31507098946235601	(1.7921701591839412283e-17+0.008380236110379598799j)
-119.18417129556276279	(1.8543331824873078128e-17+0.008389438702415034921j)
-119.053271601663198	(1.8687822317603984018e-17+0.008398661525628715874j)
-118.9223719077636332	(2.0820511124872130223e-17+0.008407904646805250751j)
-118.7914722138640542	(2.0810103119312188968e-17+0.008417168133023488971j)
