wn	g_0_wn_up
-133.97583670621472152	(-7.310755267108176839e-20+0.0074629670110059748156j)
-133.84493701231514251	(4.5364756522119719075e-19+0.0074702646092684749785j)
-133.7140373184155635	(3.9832384506798020264e-19+0.007477576490828188524j)
-133.58313762451601292	(-1.01347133154703322746e-19+0.0074849026976570656733j)
-133.45223793061640549	(8.510778247098590805e-19+0.007492243271892353243j)
-133.32133823671685491	(-1.130390756344637921e-19+0.007499598255837269453j)
-133.1904385428172759	(3.9435103905384557444e-19+0.0075069676919616735306j)
-133.0595388489176969	(5.2228563680464875665e-20+0.0075143516229027179643j)
-132.92863915501811789	(4.482211546519690425e-19+0.007521750091465598774j)
-132.79773946111853888	(6.9795958065025139837e-19+0.007529163140624316186j)
-132.6668397672189883	(-4.3552269287280489857e-20+0.0075365908135224821476j)
-132.53594007331938087	(1.1213452041827465951e-18+0.0075440331534741209007j)
-132.40504037941983029	(2.1802265675933786518e-19+0.007551490203964495579j)
-132.27414068552025128	(-2.3222483008864937183e-19+0.007558962008650950415j)
-132.14324099162067228	(-9.520196211853936345e-19+0.0075664486113637520817j)
-132.01234129772109327	(5.3407786815630243773e-19+0.0075739500561069327683j)
-131.88144160382151426	(1.7060515564993344015e-18+0.0075814663870591636127j)
-131.75054190992196368	(2.608260996729095811e-19+0.0075889976485745977777j)
-131.61964221602235625	(6.2496766692169192704e-19+0.0075965438851837638334j)
-131.48874252212280567	(5.1640590831916478083e-19+0.0076041051415944192413j)
-131.35784282822322666	(4.4748314157613061356e-19+0.0076116814626924480733j)
-131.22694313432364766	(-7.558778226436678164e-19+0.007619272893542737915j)
-131.09604344042406865	(4.8025204277348050635e-19+0.007626879479390070646j)
-130.96514374652448964	(5.52742368468400196e-19+0.007634501265660031434j)
-130.83424405262493906	(-2.7911734154502103472e-19+0.0076421382979599012525j)
-130.70334435872536005	(5.192253698619320018e-19+0.0076497906220795736792j)
-130.57244466482578105	(4.6021423851862645373e-19+0.0076574582839924595565j)
-130.44154497092620204	(6.0102451972985285377e-19+0.0076651413298564159346j)
-130.31064527702662303	(5.944153826280434389e-19+0.0076728398060146654758j)
-130.17974558312704403	(7.07740970550899225e-19+0.0076805537589967306025j)
-130.04884588922746502	(1.1094660826695092028e-18+0.007688283235519373718j)
-129.91794619532791444	(1.3040373343751463536e-18+0.0076960282824875356905j)
-129.78704650142833543	(8.256125341351555879e-19+0.0077037889469952760754j)
-129.65614680752875643	(8.0361884918632466924e-19+0.0077115652763267445585j)
-129.52524711362917742	(7.156693171204358702e-19+0.0077193573179571298506j)
-129.39434741972959841	(1.0868250375064939984e-18+0.0077271651195536215917j)
-129.26344772583004783	(3.1955763742286631729e-19+0.007734988728976396541j)
-129.1325480319304404	(-6.15235196384975302e-19+0.007742828194279583083j)
-129.00164833803088982	(6.2457404146684828215e-19+0.007750683563712235276j)
-128.87074864413131081	(7.177400658361462242e-18+0.007758554885719355469j)
-128.7398489502317318	(9.179301298026104896e-19+0.0077664422089428709547j)
-128.6089492563321528	(5.9316936899218448597e-19+0.0077743455822226123497j)
-128.4780495624325738	(1.3076025388016066001e-18+0.007782265054597356166j)
-128.34714986853302321	(5.6246419242142065134e-20+0.007790200675305821408j)
-128.21625017463341578	(1.7230911558335171065e-18+0.0077981524937877086737j)
-128.0853504807338652	(6.147433969392401113e-19+0.0078061205596846880775j)
-127.95445078683428619	(5.4670285475310774473e-19+0.007814104922841470444j)
-127.823551092934721396	(1.4557608687980435703e-18+0.007822105633306824721j)
-127.69265139903512818	(1.23069745305353013e-18+0.007830122741334636163j)
-127.561751705135563384	(1.4861486589018065032e-18+0.007838156297384940227j)
-127.43085201123598438	(5.460319582925680292e-19+0.007846206352125002434j)
-127.29995231733640537	(1.4845579729927819123e-18+0.00785427295643036788j)
-127.169052623436826366	(1.0537431991106772778e-18+0.0078623561613859315605j)
-127.03815292953726157	(1.2938044841579101439e-18+0.007870456018287036448j)
-126.907253235637696775	(-2.4222758149028273395e-18+0.007878572578640521268j)
-126.77635354173810356	(1.2039739641365265445e-18+0.0078867058941658688825j)
-126.64545384783853876	(-2.8882475515937219573e-18+0.00789485601679623325j)
-126.51455415393895976	(2.0900913588640573438e-18+0.0079030229986795912794j)
-126.38365446003939496	(1.1449066999511258038e-18+0.007911206892179854788j)
-126.252754766139801745	(1.7771625910665264867e-18+0.007919407749877975522j)
-126.12185507224023695	(5.98590489870242174e-19+0.007927625624573060581j)
-125.990955378340672155	(1.5055092273229906437e-19+0.007935860569283531216j)
-125.86005568444107894	(7.438278257899541552e-19+0.007944112637248245193j)
-125.72915599054151414	(1.2404006244603962657e-18+0.007952381881927639978j)
-125.59825629664193514	(1.5399091233277109472e-18+0.007960668357004908879j)
-125.46735660274237034	(2.1855091691613151819e-18+0.007968972116387140758j)
-125.336456908842777125	(1.990812399361631901e-18+0.0079772932142064909705j)
