tau	g_0_tau_up
0.01171875	(-0.49850167512757787014-6.151962231355711871e-17j)
0.03515625	(-0.4955517577723440592-6.4162082998665662445e-17j)
0.05859375	(-0.4926694701830106049-7.682657151545222127e-17j)
0.08203125	(-0.48985003091239864847-4.861451189300537791e-17j)
0.10546875	(-0.48709277921638993725-6.8241850021077734995e-17j)
0.12890625	(-0.48439521128007123618-5.000720144388910189e-17j)
0.15234375	(-0.48175600266126566984-6.688648673899563909e-17j)
0.17578125	(-0.47917315351063383133-7.015734139929412092e-17j)
0.19921875	(-0.47664524353014720015-5.592561697896575753e-17j)
0.22265625	(-0.47417051850300817595-5.728271920149058071e-17j)
0.24609375	(-0.47174757992106008953-6.5540394686781265336e-17j)
0.26953125	(-0.4693748396353330521-5.532528552691712311e-17j)
0.29296875	(-0.46705095621610887013-6.2802050810861230635e-17j)
0.31640625	(-0.46477447200215682432-7.689639140973122946e-17j)
0.33984375	(-0.46254411405484768816-6.716836223290197868e-17j)
0.36328125	(-0.46035853498259893257-7.701573894136554682e-17j)
0.38671875	(-0.4582165329987767377-6.80101233857831884e-17j)
0.41015625	(-0.45611685746289282184-5.2631804872885221428e-17j)
0.43359375	(-0.45405837674980098484-6.184684841994741063e-17j)
0.45703125	(-0.4520399268901431622-5.1263210923069991094e-17j)
0.48046875	(-0.45006044381438975455-9.464458450586040921e-17j)
0.50390625	(-0.44811884215202824056-7.850234823982212137e-17j)
0.52734375	(-0.44621412207914423753-8.0784300063835652976e-17j)
0.55078125	(-0.44434527005332358218-7.673787361045240781e-17j)
0.57421875	(-0.44251134692314492147-6.9684742255474198574e-17j)
0.59765625	(-0.44071140512151474322-8.577750023065060718e-17j)
0.62109375	(-0.43894456255773650621-6.0761512820460493053e-17j)
0.64453125	(-0.43720993247906170254-6.469572627839026729e-17j)
0.66796875	(-0.4355066863222277762-4.6616386511455205505e-17j)
0.69140625	(-0.43383399353636109552-6.577292598786606703e-17j)
0.71484375	(-0.43219107569162751314-6.875638106549004941e-17j)
0.73828125	(-0.43057715427831599886-8.82770760704623435e-17j)
0.76171875	(-0.42899149777528300387-8.339955307980745634e-17j)
0.78515625	(-0.42743337593596075763-5.9113936733891119406e-17j)
0.80859375	(-0.42590210110502235707-5.924872576300784698e-17j)
0.83203125	(-0.42439698785200469233-4.3786772931229816073e-17j)
0.85546875	(-0.42291738952898777493-5.9570096977047423336e-17j)
0.87890625	(-0.42146266236523699522-6.473752843656524332e-17j)
0.90234375	(-0.4200321980431377944-1.04437478997744035146e-16j)
0.92578125	(-0.41862539155346878417-6.575408794892507455e-17j)
0.94921875	(-0.41724167040669374318-6.862598122903281837e-17j)
0.97265625	(-0.4158804656881474049-6.764520339585584848e-17j)
0.99609375	(-0.41454123840079892815-6.0637606799867972525e-17j)
1.01953125	(-0.4132234532660745696-4.4191703621536945635e-17j)
1.04296875	(-0.41192660260143837414-7.6380471305042360054e-17j)
1.06640625	(-0.41065018249485540913-5.943250844131214896e-17j)
1.08984375	(-0.40939371454843137554-8.883792024220493477e-17j)
1.11328125	(-0.40815672411894532434-6.512729459703173456e-17j)
1.13671875	(-0.40693876020208452626-8.3567307117490800313e-17j)
1.16015625	(-0.4057393754824903942-6.646457591771856209e-17j)
1.18359375	(-0.4045581445880350735-6.341628056448667193e-17j)
1.20703125	(-0.40339464573366989875-7.811367807643432524e-17j)
1.23046875	(-0.40224847753896358915-7.2103014892002553436e-17j)
1.25390625	(-0.40111924208305077544-7.34258730779386001e-17j)
1.27734375	(-0.4000065604492955007-7.4915115369833113364e-17j)
1.30078125	(-0.3989100570355521569-6.926629548565673466e-17j)
1.32421875	(-0.39782937396581841138-5.581492700396575572e-17j)
1.34765625	(-0.39676415652214136465-8.8204790135365692773e-17j)
1.37109375	(-0.3957140665433596105-7.911552983498095609e-17j)
1.39453125	(-0.39467876886331021424-5.761472684668364088e-17j)
1.41796875	(-0.39365794380035695754-5.878173145284692849e-17j)
1.44140625	(-0.39265127450183606728-7.5914351927941431885e-17j)
1.46484375	(-0.39165845861436754394-8.3802193393163071656e-17j)
1.48828125	(-0.39067919644730519924-8.077268706842086788e-17j)
1.51171875	(-0.38971320190231745206-5.9816778555294896465e-17j)
1.53515625	(-0.38876019137944073378-7.465088923909458991e-17j)
1.55859375	(-0.38781989403467603816-8.501439197713724602e-17j)
1.58203125	(-0.3868920413614544973-7.882615251946885888e-17j)
1.60546875	(-0.38597637683672758602-6.701943967702997154e-17j)
1.62890625	(-0.3850726461184909577-9.9489426831284257396e-17j)
1.65234375	(-0.38418060613379373391-8.6120181599056429664e-17j)
1.67578125	(-0.383300015839711683-9.558673483112168031e-17j)
1.69921875	(-0.38243064480062388677-7.907515676917760495e-17j)
1.72265625	(-0.38157226446583614177-6.669024981397711676e-17j)
1.74609375	(-0.38072465627825452517-5.9330541456379505644e-17j)
1.76953125	(-0.379887603426880327-7.8947077949820409425e-17j)
1.79296875	(-0.37906089852448549005-6.74989709605828345e-17j)
1.81640625	(-0.37824433579757416046-8.8743423335822030026e-17j)
1.83984375	(-0.37743771836672251885-6.154176222081990776e-17j)
1.86328125	(-0.37664085084042142615-8.694017580431102384e-17j)
1.88671875	(-0.37585354622831651517-5.3950636783039066537e-17j)
1.91015625	(-0.37507561890867519017-6.680521047939741039e-17j)
1.93359375	(-0.37430689120175747453-8.8940764021353958976e-17j)
1.95703125	(-0.37354718668359510048-7.486773846238569917e-17j)
1.98046875	(-0.37279633644407828008-7.0107869902514660536e-17j)
2.00390625	(-0.37205417272231372516-6.672889603685418689e-17j)
2.02734375	(-0.37132053487169547346-8.031478014723651931e-17j)
2.05078125	(-0.37059526329439945735-6.223898586596908762e-17j)
2.07421875	(-0.36987820513363539598-8.221219329929510275e-17j)
2.09765625	(-0.3691692084868724577-7.398287185934273485e-17j)
2.12109375	(-0.36846812784365290394-8.964647374687318331e-17j)
2.14453125	(-0.36777481855893368046-6.944965113196980614e-17j)
2.16796875	(-0.36708914205322124014-5.967310872555958409e-17j)
2.19140625	(-0.3664109605290427618-8.995675801790168301e-17j)
2.21484375	(-0.36574014194869552963-7.810937277367528923e-17j)
2.23828125	(-0.36507655497830199254-6.9625497736079697807e-17j)
2.26171875	(-0.36442007375718959983-8.254923679420799161e-17j)
2.28515625	(-0.36377057305525939412-4.6945329202601271784e-17j)
2.30859375	(-0.36312793284685312978-6.944131377178073104e-17j)
2.33203125	(-0.36249203366833904205-6.4411462903617714926e-17j)
2.35546875	(-0.36186276100826847424-9.4946923655406561114e-17j)
2.37890625	(-0.36124000085312901742-7.202237619047790648e-17j)
2.40234375	(-0.36062364390466372654-5.423216505065035551e-17j)
2.42578125	(-0.3600135813026730247-8.4105893168652222043e-17j)
2.44921875	(-0.35940970867953048185-6.929689568824963852e-17j)
2.47265625	(-0.35881192204977235827-5.719401896142883795e-17j)
2.49609375	(-0.35822012171106509815-5.9189762933077783485e-17j)
2.51953125	(-0.35763420829110303956-6.07144870339501823e-17j)
2.54296875	(-0.3570540865035941036-7.705960116700669202e-17j)
2.56640625	(-0.3564796613436790329-4.7858321876559143222e-17j)
2.58984375	(-0.35591084170687431465-8.3108484024846323334e-17j)
2.61328125	(-0.3553475367248702388-6.6876237721328634476e-17j)
2.63671875	(-0.35478965925479233334-6.570919368622281106e-17j)
2.66015625	(-0.35423712234781568053-7.535123835172243842e-17j)
2.68359375	(-0.3536898426155898334-6.12744140691886054e-17j)
2.70703125	(-0.35314773682463629356-8.0506511858898165714e-17j)
2.73046875	(-0.35261072514630453778-7.947780337255246566e-17j)
2.75390625	(-0.35207872787040339624-8.162600452037903985e-17j)
2.77734375	(-0.35155166854462377435-6.520405495885683775e-17j)
2.80078125	(-0.3510294708013008691-7.4095582662428597845e-17j)
2.82421875	(-0.3505120613918336625-6.881878687962350003e-17j)
2.84765625	(-0.34999936712088641766-7.8492099937321683916e-17j)
2.87109375	(-0.34949131778097175527-4.0600224971327142475e-17j)
2.89453125	(-0.34898784318877162924-5.897152504586750019e-17j)
