wn	g_0_wn_up
-133.97583670621472152	(-6.4809758182259722933e-20+0.007462967002300318828j)
-133.84493701231514251	(4.393117219646336626e-19+0.007470264600550511995j)
-133.7140373184155635	(3.8854950501243543107e-19+0.0074775764820988743775j)
-133.58313762451601292	(-1.6566739671877616653e-19+0.007484902688915885151j)
-133.45223793061640549	(8.0837294170020167145e-19+0.0074922432631384866877j)
-133.32133823671685491	(-1.4826167080188668254e-19+0.0074995982470699362396j)
-133.1904385428172759	(4.2531040139562942852e-19+0.0075069676831801919123j)
-133.0595388489176969	(3.2313500754632881734e-20+0.0075143516141065059416j)
-132.92863915501811789	(3.7282676109226071286e-19+0.0075217500826541541445j)
-132.79773946111853888	(6.4155814399242202944e-19+0.0075291631317972044016j)
-132.6668397672189883	(-1.9897925715642969036e-19+0.0075365908046793111605j)
-132.53594007331938087	(9.644762530400717418e-19+0.0075440331446145368274j)
-132.40504037941983029	(7.746032872112769974e-20+0.0075514901950881705567j)
-132.27414068552025128	(-3.5583722088400250189e-19+0.007558961999757587806j)
-132.14324099162067228	(-1.0479667832552961883e-18+0.0075664486024530604527j)
-132.01234129772109327	(2.988694126883313363e-19+0.0075739500471786510433j)
-131.88144160382151426	(1.3584409400737518952e-18+0.0075814663781130298484j)
-131.75054190992196368	(-4.7185714393614461752e-20+0.0075889976396103630413j)
-131.61964221602235625	(3.3502095621152734879e-19+0.007596543876201191335j)
-131.48874252212280567	(2.5972159426469226457e-19+0.0076041051325932747934j)
-131.35784282822322666	(6.0652174915866283107e-20+0.007611681453672501825j)
-131.22694313432364766	(-1.0506201374722645574e-18+0.0076192728845037695565j)
-131.09604344042406865	(1.8543734197013560105e-19+0.007626879470331859867j)
-130.96514374652448964	(1.491461172605192243e-19+0.0076345012565823631295j)
-130.83424405262493906	(-6.438487227831325037e-19+0.007642138288862562051j)
-130.70334435872536005	(8.2512204085928741897e-20+0.0076497906129623519447j)
-130.57244466482578105	(7.571824113883351566e-20+0.0076574582748551462547j)
-130.44154497092620204	(1.1251841350724222088e-19+0.0076651413206988055007j)
-130.31064527702662303	(1.3175464728382118526e-19+0.0076728397968365506104j)
-130.17974558312704403	(2.2520907767880116323e-19+0.007680553749797908343j)
-130.04884588922746502	(6.4203995549887515564e-19+0.0076882832262996411016j)
-129.91794619532791444	(7.500318606843863045e-19+0.0076960282732466836833j)
-129.78704650142833543	(3.4245870559703847207e-19+0.007703788937733107786j)
-129.65614680752875643	(2.2930148178653029593e-19+0.0077115652670430570245j)
-129.52524711362917742	(1.4862368732956433763e-19+0.0077193573086517201093j)
-129.39434741972959841	(4.9764861626782458337e-19+0.0077271651102262892824j)
-129.26344772583004783	(-2.6837321816716273509e-19+0.0077349887196269369663j)
-129.1325480319304404	(-1.1224093063041438091e-18+0.00774282818490779675j)
-129.00164833803088982	(-1.2711025356058726733e-20+0.007750683554317917487j)
-128.87074864413131081	(6.6924647096885085245e-18+0.007758554876302306731j)
-128.7398489502317318	(2.7925293798644607724e-19+0.0077664421995028900397j)
-128.6089492563321528	(-7.567604267386184934e-20+0.0077743455727594919583j)
-128.4780495624325738	(5.8626484191414819235e-19+0.0077822650451108942027j)
-128.34714986853302321	(-6.778700357187629961e-19+0.0077902006657958149105j)
-128.21625017463341578	(9.702459100510068873e-19+0.0077981524842539503423j)
-128.0853504807338652	(-1.4272440050367316601e-19+0.007806120550126975817j)
-127.95445078683428619	(-1.8827371528392286413e-19+0.0078141049132595969545j)
