tau	g_0_tau_up
0.01171875	(-0.49818871324544661272-1.2690144052334682773e-14j)
0.03515625	(-0.49461288781548351512-1.2731399273435549483e-14j)
0.05859375	(-0.4911047391987191646-1.2657575599079919259e-14j)
0.08203125	(-0.4876595172326372296-1.2670563083815675211e-14j)
0.10546875	(-0.48427659234236708485-1.2733303298614906828e-14j)
0.12890625	(-0.48095349172705992302-1.2691096252164178913e-14j)
0.15234375	(-0.47768892176711202913-1.2698111361742247938e-14j)
0.17578125	(-0.4744809132111727501-1.2638417860356410083e-14j)
0.19921875	(-0.4713280761045340328-1.265897060240037966e-14j)
0.22265625	(-0.46822868629176861432-1.2655074329489791556e-14j)
0.24609375	(-0.46518137501947287582-1.2654818316922185332e-14j)
0.26953125	(-0.46218458356458186342-1.2678809003317473292e-14j)
0.29296875	(-0.45923699957447378095-1.2698893849863852908e-14j)
0.31640625	(-0.4563371940983566577-1.2643467443863655326e-14j)
0.33984375	(-0.4534839225255037909-1.2650874137777488976e-14j)
0.36328125	(-0.45067586539564535864-1.262203163087927326e-14j)
0.38671875	(-0.4479118484445209769-1.2628692415244423888e-14j)
0.41015625	(-0.44519064813430631045-1.2635357015557454105e-14j)
0.43359375	(-0.44251115951350394884-1.2577543782958577632e-14j)
0.45703125	(-0.43987224484944664749-1.26364129421202790715e-14j)
0.48046875	(-0.43727286586565577986-1.2668568788868434352e-14j)
0.50390625	(-0.4347119625355158612-1.26746395048311171956e-14j)
0.52734375	(-0.432188559925422211-1.2648981652260970403e-14j)
0.55078125	(-0.42970166892625122346-1.2686938453908480483e-14j)
0.57421875	(-0.42725037436034274396-1.2626627664600435108e-14j)
0.59765625	(-0.4248337521731744837-1.2616196447358184531e-14j)
0.62109375	(-0.42245094332456173403-1.2598155558926927102e-14j)
0.64453125	(-0.42010108365005327524-1.2632982816784172147e-14j)
0.66796875	(-0.41778336671298466065-1.2576296966426528943e-14j)
0.69140625	(-0.41549698362850218114-1.2583781760915726321e-14j)
0.71484375	(-0.41324117717389158289-1.26039400410844536404e-14j)
0.73828125	(-0.4110151895898535579-1.2595524882714845001e-14j)
0.76171875	(-0.40881830965160309566-1.2568865301127690386e-14j)
0.78515625	(-0.40664982695795504064-1.25164140109923872725e-14j)
0.80859375	(-0.40450907325145657456-1.25690315330668825115e-14j)
0.83203125	(-0.40239538205582264796-1.2596165361046189477e-14j)
0.85546875	(-0.40030812523774211842-1.25222043860018295164e-14j)
0.87890625	(-0.3982466771059340882-1.2541546793668430624e-14j)
0.90234375	(-0.39621044699174684522-1.25224051396862676274e-14j)
0.92578125	(-0.39419884710932545646-1.2501797899261230301e-14j)
0.94921875	(-0.3922113217719979117-1.2519128656962321289e-14j)
0.97265625	(-0.3902473184527323058-1.2545257593242632763e-14j)
0.99609375	(-0.38830631413232918892-1.2520095236619407712e-14j)
1.01953125	(-0.38638778910580778847-1.248683306839804877e-14j)
1.04296875	(-0.3844912508656656014-1.2514566372399713302e-14j)
1.06640625	(-0.38261621028212244866-1.242287639137699959e-14j)
1.08984375	(-0.38076220335261989902-1.248888848593733672e-14j)
1.11328125	(-0.37892876944828324248-1.2388302859488729034e-14j)
1.13671875	(-0.3771154712041399626-1.2468130373765629162e-14j)
1.16015625	(-0.37532187457518917384-1.237640854208449843e-14j)
1.18359375	(-0.37354756709672842785-1.2383010780785857602e-14j)
1.20703125	(-0.37179213953427503458-1.24271509700286883245e-14j)
1.23046875	(-0.37005520270717995324-1.2403760825309954565e-14j)
1.25390625	(-0.36833637054965473467-1.23239775599570149515e-14j)
1.27734375	(-0.36663527566150044823-1.2340404692390995455e-14j)
1.30078125	(-0.3649515536244150038-1.2318401421675995433e-14j)
1.32421875	(-0.3632848574196759217-1.231114341572616548e-14j)
1.34765625	(-0.36163484286603242435-1.2291878124591574376e-14j)
1.37109375	(-0.36000118202440534176-1.2316580630746600186e-14j)
1.39453125	(-0.35838354964200591635-1.2283753558303905096e-14j)
1.41796875	(-0.3567816356477263584-1.22212191890329278895e-14j)
1.44140625	(-0.35519513250240136726-1.2299837427327286766e-14j)
1.46484375	(-0.35362374687487013736-1.2319042700959434924e-14j)
1.48828125	(-0.352067187811129223-1.2238133665781537971e-14j)
1.51171875	(-0.35052517766953861234-1.2246449899053985435e-14j)
1.53515625	(-0.34899744103245022853-1.2192903693516493336e-14j)
1.55859375	(-0.34748371496929919555-1.2212642800805922265e-14j)
1.58203125	(-0.34598373862349823815-1.21575828653974069345e-14j)
1.60546875	(-0.34449726286388460128-1.2184634881577985348e-14j)
1.62890625	(-0.34302404048752865862-1.2204781800352067008e-14j)
1.65234375	(-0.34156383531294443046-1.2164356643573428012e-14j)
1.67578125	(-0.34011641294619676668-1.21704310003543435524e-14j)
1.69921875	(-0.3386815493632295282-1.2105530739779757896e-14j)
1.72265625	(-0.3372590221924605114-1.2143897003240641905e-14j)
1.74609375	(-0.33584861882835198577-1.2088059342211515895e-14j)
1.76953125	(-0.3344501281887206634-1.2076903559644450552e-14j)
1.79296875	(-0.3330633483971441322-1.204438822076214888e-14j)
