tau	g_0_tau_up
0.01171875	(-0.50123940399568323034+2.0810491415647217815e-05j)
0.03515625	(-0.49911502181247985321+2.0893165689706940974e-05j)
0.05859375	(-0.49705762843508510818+2.0974967126629512663e-05j)
0.08203125	(-0.49506210932783456524+2.1055887497732867446e-05j)
0.10546875	(-0.49312749190966836954+2.1135920384193907634e-05j)
0.12890625	(-0.49125098097382380313+2.1215061041589913543e-05j)
0.15234375	(-0.48943097982720074057+2.1293306264516901618e-05j)
0.17578125	(-0.48766523459642829863+2.137065426534391551e-05j)
0.19921875	(-0.48595208810685036616+2.1447104557145334273e-05j)
0.22265625	(-0.48428956554150248692+2.152265784709003608e-05j)
0.24609375	(-0.48267606312948224678+2.1597315934758921484e-05j)
0.26953125	(-0.4811098019950069693+2.1671081618850014444e-05j)
0.29296875	(-0.47958926368735849133+2.1743958608771627833e-05j)
0.31640625	(-0.47811282650122005622+2.181595144321579196e-05j)
0.33984375	(-0.47667906569197299183+2.1887065413345742598e-05j)
0.36328125	(-0.47528649364070196803+2.1957306491922092527e-05j)
0.38671875	(-0.47393377925233870496+2.202668126653903056e-05j)
0.41015625	(-0.47261955290187041+2.2095196878302846168e-05j)
0.43359375	(-0.47134257371330051667+2.2162860963786862241e-05j)
0.45703125	(-0.4701015776641093158+2.2229681601907368398e-05j)
0.48046875	(-0.4688954093006946211+2.2295667263866342104e-05j)
0.50390625	(-0.46772290005522615397+2.2360826767103617188e-05j)
0.52734375	(-0.46658297461952891183+2.2425169232180995924e-05j)
0.55078125	(-0.4654745512462544199+2.248870404303338145e-05j)
0.57421875	(-0.46439662943371889936+2.2551440810045920413e-05j)
0.59765625	(-0.4633482067294415474+2.26133893357542813e-05j)
0.62109375	(-0.46232835224145507613+2.2674559583121075055e-05j)
0.64453125	(-0.4613361361497169688+2.2734961646421005031e-05j)
0.66796875	(-0.46037069221622667348+2.2794605723920469804e-05j)
0.69140625	(-0.45943115729355699095+2.2853502093126281275e-05j)
0.71484375	(-0.45851672512736629805+2.2911661087659283365e-05j)
0.73828125	(-0.45762659387335136163+2.296909307604949542e-05j)
0.76171875	(-0.45676001289122508675+2.302580844223871143e-05j)
0.78515625	(-0.45591623677763848388+2.308181756793042049e-05j)
0.80859375	(-0.455094566436821224+2.3137130815792425177e-05j)
0.83203125	(-0.45429430848728041825+2.3191758514801294537e-05j)
0.85546875	(-0.45351481159900625117+2.324571094648788394e-05j)
0.87890625	(-0.4527554303847456385+2.3298998332362104381e-05j)
0.90234375	(-0.45201555777842689077+2.3351630822719463394e-05j)
0.92578125	(-0.45129459270827049222+2.3403618486307117407e-05j)
0.94921875	(-0.45059196913120858063+2.3454971301015680992e-05j)
0.97265625	(-0.4499071269249966809+2.3505699145614272392e-05j)
0.99609375	(-0.44923953807265804006+2.3555811792167667901e-05j)
1.01953125	(-0.44858868031741333526+2.3605318899353543947e-05j)
1.04296875	(-0.4479540608986155581+2.3654230006542479117e-05j)
1.06640625	(-0.44733519259578402583+2.3702554528484804476e-05j)
1.08984375	(-0.44673161534559069352+2.375030175070792817e-05j)
1.11328125	(-0.44614287436587035662+2.3797480825566678394e-05j)
1.13671875	(-0.4455685399266834934+2.3844100768538804797e-05j)
1.16015625	(-0.44500818729635432947+2.389017045559538164e-05j)
1.18359375	(-0.44446141489468776742+2.3935698620375200744e-05j)
1.20703125	(-0.44392782584406564883+2.3980693852403203714e-05j)
1.23046875	(-0.44340704469681968547+2.4025164595342409217e-05j)
1.25390625	(-0.44289870040754375502+2.4069119145689397542e-05j)
1.27734375	(-0.4424024417973854706+2.4112565651933108628e-05j)
1.30078125	(-0.44191792179076505587+2.4155512113906905903e-05j)
1.32421875	(-0.44144481175545824403+2.4197966382550983546e-05j)
1.34765625	(-0.4409827868691335584+2.4239936159733107207e-05j)
