wn	g_0_wn_up
-133.97583670621472152	(-7.9859345813993088425e-20+0.0074629670109304570985j)
-133.84493701231514251	(4.3736560428507163584e-19+0.007470264609192828892j)
-133.7140373184155635	(3.7272248312305576351e-19+0.007477576490752426211j)
-133.58313762451601292	(-1.3759395863422425575e-19+0.0074849026975811888684j)
-133.45223793061640549	(8.062939345932853878e-19+0.007492243271816361079j)
-133.32133823671685491	(-1.6654982176584587602e-19+0.007499598255761156726j)
-133.1904385428172759	(3.319960128587630264e-19+0.007506967691885433301j)
-133.0595388489176969	(-1.8501149457079984329e-20+0.0075143516228263502327j)
-132.92863915501811789	(3.657602949869438183e-19+0.0075217500913890948666j)
-132.79773946111853888	(6.0492098244700804923e-19+0.0075291631405476769703j)
-132.6668397672189883	(-1.4622601215350778557e-19+0.0075365908134457032866j)
-132.53594007331938087	(1.0092754338171518723e-18+0.007544033153397198925j)
-132.40504037941983029	(9.955830856834858592e-20+0.0075514902038874261517j)
-132.27414068552025128	(-3.5852156870570977851e-19+0.0075589620085737344035j)
-132.14324099162067228	(-1.0846060593209610577e-18+0.0075664486112863834147j)
-132.01234129772109327	(3.9018989075903774453e-19+0.0075739500560294131803j)
-131.88144160382151426	(1.5490988553367768813e-18+0.007581466386981486165j)
-131.75054190992196368	(9.406402187460422255e-20+0.0075889976484967633374j)
-131.61964221602235625	(4.4593749562524238993e-19+0.0075965438851057697986j)
-131.48874252212280567	(3.243365599808586381e-19+0.007604105141516263877j)
-131.35784282822322666	(2.431625372709110244e-19+0.0076116814626141279104j)
-131.22694313432364766	(-9.697210556460216527e-19+0.0076192728934642538208j)
-131.09604344042406865	(2.569556226749411587e-19+0.0076268794793114191508j)
-130.96514374652448964	(3.206256549656884605e-19+0.007634501265581209936j)
-130.83424405262493906	(-5.1880874494690943753e-19+0.007642138297880908017j)
-130.70334435872536005	(2.7047137531379420906e-19+0.0076497906220004078387j)
-130.57244466482578105	(2.0303606276597447947e-19+0.0076574582839131193762j)
-130.44154497092620204	(3.331501919932092359e-19+0.0076651413297768988125j)
-130.31064527702662303	(3.1619054497584622899e-19+0.00767283980593496881j)
-130.17974558312704403	(4.2087023848731179739e-19+0.0076805537589168543927j)
-130.04884588922746502	(8.124831507016484155e-19+0.0076882832354393162294j)
-129.91794619532791444	(9.964116397210285479e-19+0.0076960282824072917193j)
-129.78704650142833543	(5.090306604828573226e-19+0.0077037889469148482235j)
-129.65614680752875643	(4.762216683062943807e-19+0.0077115652762461293565j)
-129.52524711362917742	(3.7798020263709756377e-19+0.0077193573178763255638j)
-129.39434741972959841	(7.3583671255545115753e-19+0.00772716511947262822j)
-129.26344772583004783	(-4.453539646682215748e-20+0.007734988728895210615j)
-129.1325480319304404	(-9.92402723293020471e-19+0.007742828194198202868j)
-129.00164833803088982	(2.3469427897034022305e-19+0.0077506835636306599044j)
-128.87074864413131081	(6.7844302584909961737e-18+0.0077585548856375832066j)
-128.7398489502317318	(5.096682816365018823e-19+0.0077664422088608983316j)
-128.6089492563321528	(1.7140781829728946288e-19+0.0077743455821404376313j)
-128.4780495624325738	(8.72881425972395721e-19+0.007782265054514978485j)
-128.34714986853302321	(-3.9085347573985869212e-19+0.007790200675223239897j)
-128.21625017463341578	(1.26603368128114839165e-18+0.007798152493704919863j)
-128.0853504807338652	(1.4881913621913480824e-19+0.0078061205596016893654j)
-127.95445078683428619	(7.153004561951672994e-20+0.007814104922758262697j)
-127.823551092934721396	(9.704676375664280432e-19+0.007822105633223407073j)
-127.69265139903512818	(7.295557748815266053e-19+0.00783012274125100341j)
-127.561751705135563384	(9.723538829304875385e-19+0.007838156297301092368j)
-127.43085201123598438	(2.0731888724448551405e-20+0.007846206352040937734j)
-127.29995231733640537	(9.471861134933912319e-19+0.007854272956346082871j)
-127.169052623436826366	(5.0089564563192212415e-19+0.007862356161301427976j)
-127.03815292953726157	(7.2688120604646279035e-19+0.0078704560182023073495j)
-126.907253235637696775	(-3.0065482212577798156e-18+0.00787857257855556839j)
-126.77635354173810356	(6.174643316605588262e-19+0.00788670589408069049j)
-126.64545384783853876	(-3.4892919595618079077e-18+0.00789485601671082414j)
-126.51455415393895976	(1.4807159941354125821e-18+0.007903022998593953186j)
-126.38365446003939496	(5.204305363512947222e-19+0.007911206892093985976j)
-126.252754766139801745	(1.1427171605312515995e-18+0.0079194077497918707875j)
-126.12185507224023695	(-4.549798220351529655e-20+0.007927625624486719924j)
-125.990955378340672155	(-5.017902505180013362e-19+0.007935860569196954636j)
-125.86005568444107894	(8.273652746832383283e-20+0.007944112637161429222j)
-125.72915599054151414	(5.6755707255339565503e-19+0.007952381881840581146j)
-125.59825629664193514	(8.565093697736922855e-19+0.007960668356917607186j)
-125.46735660274237034	(1.4867395200744663641e-18+0.007968972116299592734j)
-125.336456908842777125	(1.2767857650373582891e-18+0.007977293214118694881j)
-125.20555721494321233	(4.8321881833024698476e-19+0.007985631704733316821j)
-125.074657521043647534	(7.588931127147869241e-19+0.007993987642729299611j)
-124.94375782714405432	(1.5194900700038354258e-18+0.008002361082921100044j)
-124.81285813324448952	(-6.246145470392138706e-19+0.008010752080352984139j)
-124.681958439344910516	(6.6306906622038564956e-19+0.008019160690300258798j)
-124.55105874544534572	(5.3196300599635832436e-19+0.008027586968270454884j)
-124.420159051545752504	(1.3565518155823598731e-18+0.00803603097000457102j)
-124.28925935764618771	(8.7525793065964640125e-19+0.008044492751478282688j)
-124.158359663746622914	(5.0355418914254397725e-19+0.008052972368903201644j)
-124.02745996984704391	(6.5119229048932960134e-19+0.008061469878728095423j)
-123.8965602759474649	(1.3006984624632909473e-18+0.008069985337640153689j)
-123.765660582047885896	(1.2552708683779745781e-19+0.008078518802566249379j)
-123.6347608881483211	(5.5987146936655519124e-19+0.008087070330674196381j)
-123.503861194248727884	(1.0025290446805487269e-18+0.008095639979374041895j)
-123.37296150034916309	(8.0715892302136504834e-19+0.00810422780631932585j)
-123.242061806449598294	(7.636230633449563426e-19+0.008112833869408401025j)
-123.11116211255001929	(4.4391257150141015533e-19+0.008121458226785715009j)
-122.98026241865044028	(1.5356128634865406253e-18+0.00813010093684313033j)
-122.849362724750861275	(8.376358103183287264e-19+0.008138762058221223755j)
-122.71846303085129648	(9.409586964259273274e-19+0.008147441649810637648j)
-122.587563336951731685	(9.425192601617579324e-20+0.008156139770753387946j)
-122.45666364305213847	(7.6617045199666372275e-19+0.008164856480444236328j)
-122.32576394915257367	(5.346301220566723883e-19+0.0081735918385320068674j)
-122.19486425525299467	(9.88867907986945095e-19+0.008182345904920975549j)
-122.06396456135341566	(5.859550891912416016e-19+0.0081911187397722233505j)
-121.933064867453836655	(2.5787963679894167665e-18+0.008199910403505015349j)
-121.80216517355427186	(5.758302919554722136e-19+0.0082087209567981954395j)
-121.671265479654707065	(8.829231178788012437e-19+0.008217550460591570641j)
