tau	g_0_tau_up
0.01171875	(-0.49839576996952611454-4.7957537189742567857e-16j)
0.03515625	(-0.4952340466375081407-4.7304943865244370944e-16j)
0.05859375	(-0.49213996608206506123-4.978227291232570051e-16j)
0.08203125	(-0.4891087555058082903-4.6413511244455212743e-16j)
0.10546875	(-0.48613976277991960417-4.9631590339492029067e-16j)
0.12890625	(-0.48323049265845963163-5.0189178687630815847e-16j)
0.15234375	(-0.48037962921112153936-4.879499386346412036e-16j)
0.17578125	(-0.47758518103353736484-5.0780345290408380027e-16j)
0.19921875	(-0.47484573619687442392-4.9848809557870785553e-16j)
0.22265625	(-0.4721595487697343163-5.0619663231648771796e-16j)
0.24609375	(-0.4695252284383359398-4.982003556112112289e-16j)
0.26953125	(-0.46694119515057724845-4.856400214927866705e-16j)
0.29296875	(-0.4644061154703046368-4.8928802896812474272e-16j)
0.31640625	(-0.46191853962139395318-4.9069985700330348546e-16j)
0.33984375	(-0.4594772024373069974-4.96798225036560282e-16j)
0.36328125	(-0.45708076418153020803-4.933418338467225421e-16j)
0.38671875	(-0.45472803060198552227-5.2026282398927017197e-16j)
0.41015625	(-0.45241775846921233883-4.9517538045261765686e-16j)
0.43359375	(-0.45014882344298878802-4.879869718596320236e-16j)
0.45703125	(-0.44792006871061307294-4.776761014262774926e-16j)
0.48046875	(-0.44573043722915695053-5.2039225801481402794e-16j)
0.50390625	(-0.44357885052321505137-4.805479995746878656e-16j)
0.52734375	(-0.44146431553137266413-4.7707952051021555275e-16j)
0.55078125	(-0.43938582534028958193-4.965419171697836418e-16j)
0.57421875	(-0.43734244729365068238-4.729115915473729871e-16j)
0.59765625	(-0.43533324018520780374-4.94691611247059781e-16j)
0.62109375	(-0.43335732815079336389-4.976694298298252128e-16j)
0.64453125	(-0.43141383053002274606-5.050485710381559926e-16j)
0.66796875	(-0.4295019247181828259-4.9437718864312549146e-16j)
0.69140625	(-0.42762078598966096754-5.180270871510537785e-16j)
0.71484375	(-0.4257696416072851986-4.6532826025337978356e-16j)
0.73828125	(-0.42394771862224644998-4.851228321052972573e-16j)
0.76171875	(-0.42215429094351375472-4.678440802660608732e-16j)
0.78515625	(-0.42038863362493839038-4.9567417906461652665e-16j)
0.80859375	(-0.4186500641831216174-4.888118888235070493e-16j)
0.83203125	(-0.41693790223234206138-4.697510618298551638e-16j)
0.85546875	(-0.41525150604362626172-4.8372807517372297297e-16j)
0.87890625	(-0.41359023664086191907-4.644981249344457542e-16j)
0.90234375	(-0.41195349037827699856-4.823900921109168591e-16j)
0.92578125	(-0.41034066679731595606-4.844757369149713987e-16j)
0.94921875	(-0.4087511978395905743-4.720587671639916473e-16j)
0.97265625	(-0.40718451890377094227-4.9026280251264681215e-16j)
0.99609375	(-0.4056400951900999141-4.761380601742156281e-16j)
1.01953125	(-0.4041173955029975784-4.7206243951848569074e-16j)
1.04296875	(-0.40261591613044978022-4.967300136639140598e-16j)
1.06640625	(-0.40113515702031288246-4.877055210540384794e-16j)
1.08984375	(-0.39967464352580750475-4.8809559756233104287e-16j)
1.11328125	(-0.3982339046479167477-4.794306571347434601e-16j)
1.13671875	(-0.39681249292150638786-4.8148294079688258467e-16j)
1.16015625	(-0.39540996446725823477-4.6530050720645528723e-16j)
1.18359375	(-0.39402589724783443348-4.7875744437142752507e-16j)
1.20703125	(-0.39265987271362084998-4.612561346080671113e-16j)
1.23046875	(-0.3913114926221510359-4.3687362120505595738e-16j)
1.25390625	(-0.38998036209493947002-4.603995496548259523e-16j)
1.27734375	(-0.38866610516402011477-4.946402854827656522e-16j)
1.30078125	(-0.3873683490840719168-5.0618422589546086443e-16j)
1.32421875	(-0.3860867387459243627-4.7424795318108213216e-16j)
1.34765625	(-0.3848209221103041644-4.883990667956903687e-16j)
1.37109375	(-0.38357056360840152687-4.825534150109905071e-16j)
1.39453125	(-0.38233533058188012843-4.7850701275264010514e-16j)
1.41796875	(-0.38111490577419604442-4.623179139820978345e-16j)
1.44140625	(-0.37990897467680956323-4.652516860761242184e-16j)
1.46484375	(-0.3787172372012459487-4.814634415993712202e-16j)
1.48828125	(-0.37753939584426909892-4.818851600236076592e-16j)
1.51171875	(-0.3763751666191654799-4.7598643219490333256e-16j)
1.53515625	(-0.37522426796347740918-4.770657956365323055e-16j)
1.55859375	(-0.37408643099825689138-4.7921155153507053474e-16j)
1.58203125	(-0.3729613891111567825-4.5864636371437211477e-16j)
1.60546875	(-0.37184888760413109532-4.5926612103350922807e-16j)
1.62890625	(-0.3707486738925398484-4.7614625944694119514e-16j)
1.65234375	(-0.36966050659471022533-4.5351570551679649105e-16j)
1.67578125	(-0.3685841462944394742-4.584771413449368749e-16j)
1.69921875	(-0.36751936411977503827-4.498795173236548912e-16j)
1.72265625	(-0.3664659330221115563-4.7987528498089584063e-16j)
1.74609375	(-0.36542363588631626703-4.849481410035713516e-16j)
1.76953125	(-0.3643922572846491903-4.2286037919428179085e-16j)
1.79296875	(-0.363371591155828344-4.5058990547932116354e-16j)
1.81640625	(-0.36236143299636947024-4.627568816725795924e-16j)
1.83984375	(-0.3613615871422654613-4.7941916094412427354e-16j)
1.86328125	(-0.36037185936414917187-4.680377018269282249e-16j)
1.88671875	(-0.35939206378182325663-4.9123108464529786327e-16j)
1.91015625	(-0.3584220158329953776-4.6697283241632173325e-16j)
1.93359375	(-0.35746153884788944843-4.4088328430543146857e-16j)
1.95703125	(-0.3565104573642372543-4.557404499604690992e-16j)
1.98046875	(-0.3555686033865578799-4.667552432799726953e-16j)
2.00390625	(-0.35463581002267996478-4.861957607021460271e-16j)
2.02734375	(-0.35371191744995189588-4.71013546946314296e-16j)
2.05078125	(-0.35279676685085337162-4.681451404565165786e-16j)
2.07421875	(-0.3518902061063402531-4.7782145097549363856e-16j)
2.09765625	(-0.35099208401013692882-4.731303360137767825e-16j)
2.12109375	(-0.35010225570759390123-4.8073651768966970653e-16j)
2.14453125	(-0.34922057717005627886-4.6150164932743011346e-16j)
2.16796875	(-0.34834691039599341433-4.848370142168927017e-16j)
2.19140625	(-0.3474811181284479522-4.3735129047058408818e-16j)
2.21484375	(-0.34662306883374427446-4.649408453193386483e-16j)
2.23828125	(-0.3457726316464704297-4.524218952968375289e-16j)
2.26171875	(-0.34492968113977651168-4.4129058555751074174e-16j)
2.28515625	(-0.34409409248363237444-4.5742815352636449767e-16j)
2.30859375	(-0.3432657460195659982-4.533008297051858556e-16j)
2.33203125	(-0.34244452261909918978-4.0489267846285262779e-16j)
2.35546875	(-0.3416303080747383758-4.6062840337122256337e-16j)
2.37890625	(-0.34082298864653809423-4.6633850193255023727e-16j)
2.40234375	(-0.34002245528021179943-4.3522409871080648282e-16j)
2.42578125	(-0.33922859933071292105-4.522236769726756812e-16j)
2.44921875	(-0.33844131661750043172-4.384888478260649683e-16j)
2.47265625	(-0.33766050331487196257-4.2997895271939402976e-16j)
2.49609375	(-0.33688605985365133177-4.515812279179871304e-16j)
2.51953125	(-0.33611788696878752702-4.6713713688682261566e-16j)
2.54296875	(-0.33535588945603012068-3.9989303471416228732e-16j)
2.56640625	(-0.33459997236801902742-3.9869962898438814473e-16j)
2.58984375	(-0.33385004463387835116-4.06618727571472495e-16j)
2.61328125	(-0.3331060153956574288-4.2149065467813139137e-16j)
2.63671875	(-0.33236779749821715457-4.6379969644903563952e-16j)
2.66015625	(-0.33163530395844309506-4.360554471418075602e-16j)
2.68359375	(-0.33090845133227642094-4.0473668371092200123e-16j)
