wn	g_0_wn_up
-133.97583670621472152	(-3.0395324924484268918e-15+0.0074625439687821207985j)
-133.84493701231514251	(6.201108096832674406e-15+0.0074698407384048625887j)
-133.7140373184155635	(1.5455592927289822035e-14+0.0074771517878827716344j)
-133.58313762451601292	(2.4729784850026627215e-14+0.007484477159174657626j)
-133.45223793061640549	(3.4031608783461570795e-14+0.007491816894403832347j)
-133.32133823671685491	(4.335799632501007963e-14+0.007499171035858949279j)
-133.1904385428172759	(5.2718342851958099624e-14+0.0075065396259948388713j)
-133.0595388489176969	(6.2106689538508598046e-14+0.0075139227074333021783j)
-132.92863915501811789	(7.152729160040399227e-14+0.007521320322963939188j)
-132.79773946111853888	(8.0980157355449909584e-14+0.0075287325155449762865j)
-132.6668397672189883	(9.04651963381912448e-14+0.00753615932830406076j)
-132.53594007331938087	(9.998872211387998696e-14+0.007543600804539145506j)
-132.40504037941983029	(1.09543494243094765917e-13+0.0075510569877192644517j)
-132.27414068552025128	(1.1913364574007364437e-13+0.0075585279214854389496j)
-132.14324099162067228	(1.2875909529277558086e-13+0.007566013649651470545j)
-132.01234129772109327	(1.3842656937435292258e-13+0.0075735142162048300213j)
-131.88144160382151426	(1.4813201313410421397e-13+0.0075810296653075152223j)
-131.75054190992196368	(1.5786673245888972414e-13+0.0075885600412968889222j)
-131.61964221602235625	(1.6764359452180718154e-13+0.0075961053886865973622j)
-131.48874252212280567	(1.7745906198821897492e-13+0.0076036657521673951116j)
-131.35784282822322666	(1.8731105324858669922e-13+0.0076112411766080566647j)
-131.22694313432364766	(1.9720112328810867731e-13+0.0076188317070562576808j)
-131.09604344042406865	(2.0713685512814996776e-13+0.00762643738873946056j)
-130.96514374652448964	(2.1710772266486657632e-13+0.0076340582670658225714j)
-130.83424405262493906	(2.2711947286578301201e-13+0.007641694387625084031j)
-130.70334435872536005	(2.3717252777922172556e-13+0.007649345796189487706j)
-130.57244466482578105	(2.4726706150202172313e-13+0.0076570125387146982174j)
-130.44154497092620204	(2.5740003841462185817e-13+0.0076646946613407049634j)
-130.31064527702662303	(2.6757661040907887895e-13+0.0076723922103927475954j)
-130.17974558312704403	(2.777960533229027912e-13+0.007680105232382266646j)
-130.04884588922746502	(2.8805859950637021135e-13+0.007687833774007828136j)
-129.91794619532791444	(2.9836166642780065062e-13+0.007695577882156058591j)
-129.78704650142833543	(3.087069715960209924e-13+0.0077033376039025878643j)
-129.65614680752875643	(3.1909911397967239884e-13+0.007711112986513032723j)
-129.52524711362917742	(3.29532487190840774e-13+0.0077189040774439266618j)
-129.39434741972959841	(3.4001044203767846149e-13+0.007726710924343695684j)
-129.26344772583004783	(3.5053420519106152133e-13+0.0077345335750536193392j)
-129.1325480319304404	(3.61095593800420028e-13+0.007742372077608834259j)
-129.00164833803088982	(3.717144428320864276e-13+0.0077502264802392726445j)
