wn	g_0_wn_up
-133.97583670621472152	(-2.9888011397991052276e-20+0.007462966997126580654j)
-133.84493701231514251	(4.530432822171228862e-19+0.007470264595372949623j)
-133.7140373184155635	(4.5945707126891851224e-19+0.007477576476916321206j)
-133.58313762451601292	(-1.2751312747908503856e-19+0.007484902683727145088j)
-133.45223793061640549	(8.665163197803537703e-19+0.007492243257942692372j)
-133.32133823671685491	(-1.0714791278360481906e-19+0.0074995982418664536295j)
-133.1904385428172759	(6.1825359878005638366e-19+0.007506967677968534418j)
-133.0595388489176969	(2.1338238954209226044e-19+0.007514351608886288454j)
-132.92863915501811789	(5.0343555656448153627e-19+0.0075217500774250522708j)
-132.79773946111853888	(7.3654941470442617425e-19+0.0075291631265589397184j)
-132.6668397672189883	(-1.9695000990173308158e-19+0.0075365907994316399393j)
-132.53594007331938087	(1.0005090539125698647e-18+0.0075440331393572413604j)
-132.40504037941983029	(1.1062450500280539013e-19+0.0075514901898210487485j)
-132.27414068552025128	(-3.6387023699359123662e-19+0.0075589619944804523066j)
-132.14324099162067228	(-1.1006300520041794651e-18+0.007566448597165742994j)
-132.01234129772109327	(2.3458293807404483412e-19+0.0075739500418809807547j)
-131.88144160382151426	(1.3980722987389389954e-18+0.007581466372804850605j)
-131.75054190992196368	(-8.997859626709850297e-20+0.0075889976342915265242j)
-131.61964221602235625	(3.0905189496266283354e-19+0.007596543870871550093j)
-131.48874252212280567	(3.0426776814047655923e-19+0.0076041051272526865787j)
-131.35784282822322666	(-2.2261233316744554887e-20+0.0076116814483208313294j)
-131.22694313432364766	(-1.101832000758508019e-18+0.007619272879140878002j)
-131.09604344042406865	(2.4479756763007525396e-19+0.0076268794649576145475j)
-130.96514374652448964	(9.2120652414270908956e-20+0.0076345012511966356752j)
-130.83424405262493906	(-6.0441683471006968717e-19+0.00764213828346522496j)
-130.70334435872536005	(5.69626390981424736e-20+0.00764979060755327598j)
-130.57244466482578105	(1.3778024808601678022e-19+0.0076574582694342082506j)
-130.44154497092620204	(3.866587659562764755e-20+0.0076651413152658762207j)
-130.31064527702662303	(8.471666430554881707e-20+0.0076728397913915103584j)
-130.17974558312704403	(2.1679740250435790556e-19+0.0076805537443406339537j)
-130.04884588922746502	(6.891226728941680736e-19+0.007688283220830010277j)
-129.91794619532791444	(7.3272247792053558174e-19+0.00769602826776457586j)
-129.78704650142833543	(2.9854387649435422294e-19+0.0077037889322383963295j)
-129.65614680752875643	(2.713171510623553588e-19+0.0077115652615356248406j)
-129.52524711362917742	(1.7416923628584170609e-19+0.0077193573031314457675j)
-129.39434741972959841	(4.6553302577142577464e-19+0.0077271651046930522194j)
-129.26344772583004783	(-1.9126069890499457436e-19+0.0077349887140806140168j)
