wn	g_0_wn_up
-133.97583670621472152	(6.3597149259119144624e-20+0.0074629669917455473613j)
-133.84493701231514251	(4.4909483727038641387e-19+0.007470264589991843472j)
-133.7140373184155635	(6.086879157009527604e-19+0.0074775764715312017725j)
-133.58313762451601292	(1.5120136973443362129e-20+0.0074849026783361726975j)
-133.45223793061640549	(9.954164094985631506e-19+0.0074922432525447672097j)
-133.32133823671685491	(-5.271586379139143677e-20+0.0074995982364608271623j)
-133.1904385428172759	(1.0087192102186737292e-18+0.007506967672554650667j)
-133.0595388489176969	(6.6044646869549912806e-19+0.007514351603463710269j)
-132.92863915501811789	(8.872479470547474011e-19+0.0075217500719934214312j)
-132.79773946111853888	(8.911886369028370555e-19+0.0075291631211179517805j)
-132.6668397672189883	(-1.8690195320647541e-19+0.007536590793981024286j)
-132.53594007331938087	(1.08146663737244253745e-18+0.007544033133896761202j)
-132.40504037941983029	(1.3901906022288434047e-19+0.0075514901843504846427j)
-132.27414068552025128	(-5.6479012441394382947e-19+0.0075589619889996056273j)
-132.14324099162067228	(-1.5739303421469504061e-18+0.007566448591674423789j)
-132.01234129772109327	(2.0859481574207643597e-20+0.0075739500363790094803j)
-131.88144160382151426	(1.746182548020937005e-18+0.0075814663672920633297j)
-131.75054190992196368	(-1.6187265131086249398e-19+0.0075889976287677567146j)
-131.61964221602235625	(1.9662779205635432089e-19+0.0075965438653366433586j)
-131.48874252212280567	(3.203858221638937079e-19+0.0076041051217064919987j)
-131.35784282822322666	(-1.9494176561630025696e-19+0.0076116814427631997175j)
-131.22694313432364766	(-1.4797879859802589316e-18+0.007619272873571669713j)
-131.09604344042406865	(2.750062716527121566e-19+0.0076268794593766882015j)
-130.96514374652448964	(-2.3378227139868878881e-20+0.0076345012456038524942j)
-130.83424405262493906	(-5.4548615738847966155e-19+0.0076421382778604496355j)
-130.70334435872536005	(3.695809192064503804e-20+0.0076497906019363732036j)
-130.57244466482578105	(2.879679850886115332e-19+0.0076574582638050453162j)
-130.44154497092620204	(-1.6566828628713022889e-19+0.0076651413096243247586j)
-130.31064527702662303	(-1.161103968596013346e-19+0.0076728397857374376623j)
-130.17974558312704403	(1.6883218309682781217e-19+0.007680553738673911654j)
-130.04884588922746502	(8.394436115800256049e-19+0.0076882832151505065346j)
-129.91794619532791444	(7.3571030639274377204e-19+0.00769602826207216751j)
-129.78704650142833543	(1.1962542563494551784e-19+0.0077037889265329541344j)
-129.65614680752875643	(5.0726613931995470157e-19+0.007711565255817017829j)
-129.52524711362917742	(2.6260183555731869386e-19+0.007719357297399552509j)
-129.39434741972959841	(3.613304917290374656e-19+0.007727165098947744344j)
-129.26344772583004783	(1.03137500219220738716e-19+0.0077349887083217657574j)
-129.1325480319304404	(-2.0365681697954888148e-18+0.0077428281735757529397j)
-129.00164833803088982	(7.861431235873760422e-20+0.0077506835429587564792j)
-128.87074864413131081	(1.3088362310836785793e-18+0.007758554864915776124j)
-128.7398489502317318	(3.4080980253966634847e-19+0.007766442188088743502j)
-128.6089492563321528	(1.32603060342175662e-19+0.007774345561317484027j)
-128.4780495624325738	(8.163911741925650978e-19+0.007782265033640776812j)
-128.34714986853302321	(1.2285192254255691626e-19+0.007790200654297336526j)
-128.21625017463341578	(8.0763582532325226056e-19+0.0077981524727268655j)
-128.0853504807338652	(-2.619510073004962256e-19+0.0078061205385710312477j)
-127.95445078683428619	(-1.7893009141726457477e-19+0.007814104901674541123j)
-127.823551092934721396	(4.267398894811860287e-19+0.007822105612086167545j)
-127.69265139903512818	(2.6804939190532223599e-19+0.0078301227200597896955j)
-127.561751705135563384	(-9.913376900445001895e-19+0.0078381562760554447655j)
-127.43085201123598438	(-2.5344449967562021841e-19+0.007846206330740394808j)
-127.29995231733640537	(6.4000265010848266495e-19+0.007854272934990179714j)
-127.169052623436826366	(1.8798955712677671423e-19+0.007862356139889699683j)
-127.03815292953726157	(8.593583873593808572e-20+0.007870455996734292484j)
-126.907253235637696775	(-7.303720156282540629e-18+0.007878572557030793372j)
