tau	g_0_tau_up
0.01171875	(-0.49847453632233923448-9.5369878035304401753e-17j)
0.03515625	(-0.4954703424647456389-1.0528562314690608082e-16j)
0.05859375	(-0.492533781695458861-1.3403708394346159171e-16j)
0.08203125	(-0.48966007477588768815-1.3297688106366436147e-16j)
0.10546875	(-0.4868485631613765907-1.283185390430532961e-16j)
0.12890625	(-0.48409674522422330156-1.0223287562865938925e-16j)
0.15234375	(-0.48140329869436560006-1.0688429081727976968e-16j)
0.17578125	(-0.4787662258769000423-1.3530727325427913812e-16j)
0.19921875	(-0.47618410860821697161-1.2561597710481006417e-16j)
0.22265625	(-0.4736551947838115728-1.4086416903519626584e-16j)
0.24609375	(-0.47117808798379423596-1.2645807498051581542e-16j)
0.26953125	(-0.46875120212173682077-1.1675208940014574739e-16j)
0.29296875	(-0.46637319780321928597-1.4430819682601548613e-16j)
0.31640625	(-0.46404261937371854563-9.904331629834966459e-17j)
0.33984375	(-0.46175819587153421608-1.3186293451678956439e-16j)
0.36328125	(-0.4595185818511914877-1.0833536461325858458e-16j)
0.38671875	(-0.45732257744043802727-1.096929053104397868e-16j)
0.41015625	(-0.45516893388066176351-1.1341232123734093117e-16j)
0.43359375	(-0.45305652139542545997-1.2145676930965255764e-16j)
0.45703125	(-0.45098417783035837925-1.1312292260469512307e-16j)
0.48046875	(-0.4489508408967443076-9.5815391213243433845e-17j)
0.50390625	(-0.44695542697034729152-1.1325557770601016048e-16j)
0.52734375	(-0.44499693793871886172-1.2180627442697344157e-16j)
0.55078125	(-0.44307436193590088447-1.2537438896442432816e-16j)
0.57421875	(-0.4411867614517955838-1.007753251915841511e-16j)
0.59765625	(-0.43933319052543984284-1.2531053224103058424e-16j)
0.62109375	(-0.4375127686370794411-1.1225406921018482614e-16j)
0.64453125	(-0.43572461056977718208-1.2601065551611829278e-16j)
0.66796875	(-0.43396788926106255602-1.0018993467642506484e-16j)
0.69140625	(-0.43224177562598975477-1.31377796982169248e-16j)
0.71484375	(-0.4305454926659890158-1.4288797351938835774e-16j)
0.73828125	(-0.42887826326818745404-1.0705913809673681779e-16j)
0.76171875	(-0.42723935727412737373-1.07665418213852392895e-16j)
0.78515625	(-0.4256280457660802652-1.3216678769981646808e-16j)
0.80859375	(-0.42404364238404362863-1.1508740786043541476e-16j)
0.83203125	(-0.42248546295972583264-1.1612796157315287417e-16j)
0.85546875	(-0.42095286207460624883-1.4395570338948475903e-16j)
0.87890625	(-0.41944519715498096435-1.10165533633917455207e-16j)
0.90234375	(-0.41796186104831950514-9.5820626042982913326e-17j)
0.92578125	(-0.41650224987897344064-1.0268409772203513321e-16j)
0.94921875	(-0.41506579225992235038-1.3868743916475048311e-16j)
0.97265625	(-0.41365192034841846702-1.1464520961607133103e-16j)
