wn	g_0_wn_up
-133.97583670621472152	(-5.0809459554215052204e-14+0.00746254396557042253j)
-133.84493701231514251	(-2.4082890142304622738e-14+0.00746984073518676666j)
-133.7140373184155635	(2.6811460306072636625e-15+0.007477151784658231208j)
-133.58313762451601292	(2.950534005506642753e-14+0.007484477155943641477j)
-133.45223793061640549	(5.6405072243857845467e-14+0.007491816891166306648j)
-133.32133823671685491	(8.33818669034326765e-14+0.007499171032614882805j)
-133.1904385428172759	(1.10448523955849928585e-13+0.0075065396227442029997j)
-133.0595388489176969	(1.376014706817718279e-13+0.007513922704176068286j)
-132.92863915501811789	(1.6484728465395454148e-13+0.007521320319700080387j)
-132.79773946111853888	(1.9218732913162880757e-13+0.0075287325122744622186j)
-132.6668397672189883	(2.196232269628989584e-13+0.00753615932502686367j)
-132.53594007331938087	(2.4716241304760251003e-13+0.007543600801255237638j)
-132.40504037941983029	(2.7479905864675184733e-13+0.0075510569844286137137j)
-132.27414068552025128	(3.025379640876570922e-13+0.0075585279181880193206j)
-132.14324099162067228	(3.3038046442006135787e-13+0.0075660136463472542692j)
-132.01234129772109327	(3.583337830323799564e-13+0.007573514212893787609j)
-131.88144160382151426	(3.8639522714318156799e-13+0.0075810296619896189174j)
-131.75054190992196368	(4.1455640232560066663e-13+0.007588560037972108367j)
-131.61964221602235625	(4.428315225520181118e-13+0.007596105385354903934j)
-131.48874252212280567	(4.7121741935506748185e-13+0.0076036657488287584528j)
-131.35784282822322666	(4.997131922058514272e-13+0.0076112411732624481522j)
-131.22694313432364766	(5.283207042632507237e-13+0.0076188317037036504265j)
-131.09604344042406865	(5.5704856806837471674e-13+0.007626437385379823339j)
-130.96514374652448964	(5.858868658812967921e-13+0.0076340582636991250257j)
-130.83424405262493906	(6.148421805061602378e-13+0.0076416943842512958032j)
-130.70334435872536005	(6.4391558183096050926e-13+0.0076493457928085836425j)
-130.57244466482578105	(6.7310776315807454994e-13+0.0076570125353266453583j)
-130.44154497092620204	(7.0241666472111912936e-13+0.0076646946579454694817j)
-130.31064527702662303	(7.3184797937627314473e-13+0.0076723922069903034704j)
-130.17974558312704403	(7.6140177550488287583e-13+0.007680105228972581785j)
-130.04884588922746502	(7.9107875178755172596e-13+0.0076878337705908747837j)
-129.91794619532791444	(8.208772437735214908e-13+0.007695577878731802053j)
-129.78704650142833543	(8.507996452319170552e-13+0.0077033376004709977827j)
-129.65614680752875643	(8.808511439880240301e-13+0.0077111129830740770055j)
-129.52524711362917742	(9.110267668043453443e-13+0.0077189040739975810224j)
-129.39434741972959841	(9.413305629795431273e-13+0.007726710920889922826j)
-129.26344772583004783	(9.717646135153378761e-13+0.007734533571592388905j)
-129.1325480319304404	(1.0023212589521416098e-12+0.007742372074140115891j)
-129.00164833803088982	(1.0330209954972854984e-12+0.007750226476763031648j)
-128.87074864413131081	(1.0638356984387193942e-12+0.0077580968278869021776j)
-128.7398489502317318	(1.0948065078607287197e-12+0.0077659831761343004614j)
-128.6089492563321528	(1.1258997912715691378e-12+0.0077738855703255701005j)
-128.4780495624325738	(1.1571293423887771273e-12+0.0077818040594798947723j)
-128.34714986853302321	(1.1884942883743674384e-12+0.007789738692816267074j)
-128.21625017463341578	(1.219994786651950315e-12+0.007797689519754555376j)
-128.0853504807338652	(1.2516336436548046304e-12+0.0078056565899164501166j)
-127.95445078683428619	(1.2834137826587952552e-12+0.007813639953126578358j)
-127.823551092934721396	(1.3153344044872582525e-12+0.007821639659413487378j)
-127.69265139903512818	(1.3473960736298187849e-12+0.007829655759010725399j)
-127.561751705135563384	(1.37959548063200713915e-12+0.007837688302357854672j)
-127.43085201123598438	(1.4119485560740743057e-12+0.007845737340101535673j)
-127.29995231733640537	(1.4444426620739377394e-12+0.007853802923096595695j)
-127.169052623436826366	(1.4770810803667096636e-12+0.007861885102407073153j)
-127.03815292953726157	(1.5098661579261014845e-12+0.007869983929307324336j)
-126.907253235637696775	(1.5427840206218328981e-12+0.0078780994552830590355j)
-126.77635354173810356	(1.5758844077131549378e-12+0.0078862317320325323045j)
-126.64545384783853876	(1.6091419301850169284e-12+0.0078943808114675054904j)
-126.51455415393895976	(1.642502379988611241e-12+0.007902546745714405033j)
-126.38365446003939496	(1.6760417186332875397e-12+0.0079107295871155263595j)
-126.252754766139801745	(1.7097369331198599386e-12+0.007918929388230017477j)
-126.12185507224023695	(1.7435815674509457909e-12+0.007927146201835067255j)
-125.990955378340672155	(1.7775809903117738551e-12+0.007935380080927022586j)
-125.86005568444107894	(1.8117443583800401636e-12+0.007943631078722538513j)
-125.72915599054151414	(1.8460620074873136217e-12+0.007951899248659707528j)
-125.59825629664193514	(1.8805435748466913086e-12+0.007960184644399239187j)
-125.46735660274237034	(1.9151752663524269094e-12+0.007968487319825585946j)
-125.336456908842777125	(1.949982572309853965e-12+0.007976807329048147058j)
-125.20555721494321233	(1.9849452314085066799e-12+0.007985144726402397877j)
-125.074657521043647534	(2.0200739115953666572e-12+0.007993499566451121516j)
-124.94375782714405432	(2.0553684991708741175e-12+0.008001871903985567636j)
-124.81285813324448952	(2.0908263414894615941e-12+0.008010261794026654614j)
-124.681958439344910516	(2.1264576720679000714e-12+0.008018669291826178644j)
-124.55105874544534572	(2.1622572587739121742e-12+0.00802709445286801937j)
-124.420159051545752504	(2.1982262690055839474e-12+0.008035537332869376742j)
-124.28925935764618771	(2.2343659484200959199e-12+0.008043997987781973183j)
-124.158359663746622914	(2.2706777436021356938e-12+0.008052476473793302586j)
-124.02745996984704391	(2.3071688317468193825e-12+0.008060972847327879318j)
