wn	g_0_wn_up
-133.97583670621472152	(-1.504811830730528287e-11+0.0074625431562181498285j)
-133.84493701231514251	(-1.4681419324494113497e-11+0.007469839924247152589j)
-133.7140373184155635	(-1.431442153649103553e-11+0.007477150972124366364j)
-133.58313762451601292	(-1.3946650296848405841e-11+0.0074844763418086572224j)
-133.45223793061640549	(-1.3577915775194944368e-11+0.007491816075423394193j)
-133.32133823671685491	(-1.32081159536307769736e-11+0.0074991702152572541767j)
-133.1904385428172759	(-1.2837169261882425557e-11+0.007506538803765074562j)
-133.0595388489176969	(-1.2465027041646752292e-11+0.0075139218835686442596j)
-132.92863915501811789	(-1.209164109900896431e-11+0.0075213194974575528495j)
-132.79773946111853888	(-1.17169751574166803475e-11+0.0075287316883899980946j)
-132.6668397672189883	(-1.1340997444402881157e-11+0.0075361584994936081996j)
-132.53594007331938087	(-1.0963674262594125227e-11+0.0075435999740663074384j)
-132.40504037941983029	(-1.0584987528909568898e-11+0.007551056155577101983j)
-132.27414068552025128	(-1.0204910461085692251e-11+0.007558527087666981094j)
-132.14324099162067228	(-9.823421693031265803e-12+0.007566012814149725499j)
-132.01234129772109327	(-9.440494675985479644e-12+0.007573513379012765216j)
-131.88144160382151426	(-9.056114182204423913e-12+0.007581028826418076405j)
-131.75054190992196368	(-8.67027132347004699e-12+0.0075885592007029828085j)
-131.61964221602235625	(-8.282935410661518813e-12+0.0075961045463811063816j)
-131.48874252212280567	(-7.894093297569480653e-12+0.0076036649081431635297j)
-131.35784282822322666	(-7.503730383629211754e-12+0.007611240330857896655j)
-131.22694313432364766	(-7.11182931122086374e-12+0.007618830859572954528j)
-131.09604344042406865	(-6.7183668323298069096e-12+0.0076264365395157631203j)
-130.96514374652448964	(-6.3233379018969295097e-12+0.0076340574160944432713j)
-130.83424405262493906	(-5.926721423983848228e-12+0.0076416935348987049398j)
-130.70334435872536005	(-5.5285022726024798215e-12+0.0076493449417007622695j)
-130.57244466482578105	(-5.1286652016203784123e-12+0.0076570116824562391156j)
-130.44154497092620204	(-4.7271984400241414356e-12+0.0076646938033050867126j)
-130.31064527702662303	(-4.3240822228120834103e-12+0.0076723913505725204257j)
-130.17974558312704403	(-3.919302661595126199e-12+0.007680104370769941756j)
-130.04884588922746502	(-3.5128451132134339149e-12+0.007687832910595879428j)
-129.91794619532791444	(-3.104697609674684771e-12+0.0076955770169369287423j)
-129.78704650142833543	(-2.6948439204131511261e-12+0.007703336736868681388j)
-129.65614680752875643	(-2.2832652083976679158e-12+0.0077111121176567194377j)
-129.52524711362917742	(-1.8699526501178736805e-12+0.007718903206757544294j)
-129.39434741972959841	(-1.454888643965487111e-12+0.0077267100518195359904j)
-129.26344772583004783	(-1.0380571577263682502e-12+0.0077345327006839497894j)
-129.1325480319304404	(-6.1945245036881850093e-13+0.0077423712013858754857j)
-129.00164833803088982	(-1.9903997112124301327e-13+0.0077502256021552166573j)
-128.87074864413131081	(2.2316488149918088522e-13+0.0077580959514176889985j)
-128.7398489502317318	(6.472194833566280272e-13+0.007765982297795838603j)
-128.6089492563321528	(1.073101769656103612e-12+0.007773884690109967438j)
-128.4780495624325738	(1.5008399268411948417e-12+0.0077818031773792236197j)
-128.34714986853302321	(1.9304473884964329792e-12+0.0077897378088225589787j)
-128.21625017463341578	(2.3619375958318015107e-12+0.007797688633859805457j)
-128.0853504807338652	(2.7953280272194362874e-12+0.0078056557021126161955j)
-127.95445078683428619	(3.2306352987782604633e-12+0.007813639063405578358j)
-127.823551092934721396	(3.6678727766352304392e-12+0.007821638767767201059j)
-127.69265139903512818	(4.1070552807302223747e-12+0.007829654865430987418j)
-127.561751705135563384	(4.548193547584802106e-12+0.007837687406836473664j)
-127.43085201123598438	(4.991318319105137374e-12+0.007845736442630271701j)
-127.29995231733640537	(5.436430632737202332e-12+0.007853802023667170659j)
-127.169052623436826366	(5.8835487221058509186e-12+0.00786188420101116732j)
-127.03815292953726157	(6.3326890466139470742e-12+0.007869983025936576337j)
