wn	g_0_wn_up
-133.97583670621472152	(-4.7293260035023171627e-12+0.007462543702486510236j)
-133.84493701231514251	(-4.510111888967429245e-12+0.007469840471586434126j)
-133.7140373184155635	(-4.2906676877706692188e-12+0.007477151520539145231j)
-133.58313762451601292	(-4.0707385831951603143e-12+0.0074844768913035087526j)
-133.45223793061640549	(-3.8502183376183017475e-12+0.0074918166260028815767j)
-133.32133823671685491	(-3.6290513971857847104e-12+0.0074991707669259371344j)
-133.1904385428172759	(-3.40718785877809288e-12+0.0075065393565275162838j)
-133.0595388489176969	(-3.1846025208034548894e-12+0.007513922437429418344j)
-132.92863915501811789	(-2.9612660072530177633e-12+0.0075213200524212467726j)
-132.79773946111853888	(-2.7371576651436428684e-12+0.007528732244461214078j)
-132.6668397672189883	(-2.5122594316366999846e-12+0.007536159056676964077j)
-132.53594007331938087	(-2.2865493295723565524e-12+0.00754360053236644533j)
-132.40504037941983029	(-2.0600201062864579467e-12+0.0075510567149986752844j)
-132.27414068552025128	(-1.8326547204517294008e-12+0.0075585276482146718235j)
-132.14324099162067228	(-1.6044408839956371017e-12+0.007566013375828228686j)
-132.01234129772109327	(-1.3753606477329458121e-12+0.0075735139418268027783j)
-131.88144160382151426	(-1.1454068941101809017e-12+0.007581029390372384137j)
-131.75054190992196368	(-9.145782968311093977e-13+0.007588559765802324261j)
-131.61964221602235625	(-6.8285165556389731314e-13+0.0075961051126302615855j)
-131.48874252212280567	(-4.5022104033032954777e-13+0.0076036654755469350667j)
-131.35784282822322666	(-2.1667896715722023798e-13+0.0076112408994211131277j)
-131.22694313432364766	(1.7785451463030851764e-14+0.007618831429300462754j)
-131.09604344042406865	(2.5318849585864185378e-13+0.007626437110412431601j)
-130.96514374652448964	(4.8952884142896580927e-13+0.0076340579881651647945j)
-130.83424405262493906	(7.268210509180291435e-13+0.0076416941081483931095j)
-130.70334435872536005	(9.650739554770923192e-13+0.007649345516134354976j)
-130.57244466482578105	(1.2042964096999631091e-12+0.0076570122580786933314j)
-130.44154497092620204	(1.4444940197429995635e-12+0.0076646943801213889003j)
-130.31064527702662303	(1.6856802687906002057e-12+0.00767239192858767613j)
-130.17974558312704403	(1.9278629019079105455e-12+0.0076801049499889816746j)
-130.04884588922746502	(2.1710504124657798038e-12+0.0076878334910238559433j)
-129.91794619532791444	(2.4152487830460047333e-12+0.007695577598578917655j)
-129.78704650142833543	(2.660468059633672123e-12+0.007703337319729781918j)
-129.65614680752875643	(2.9067210341177058837e-12+0.007711112701742055958j)
-129.52524711362917742	(3.1540103500057494782e-12+0.007718903792072267199j)
-129.39434741972959841	(3.4023477914801312537e-12+0.007726710638368815623j)
-129.26344772583004783	(3.65174300989630369e-12+0.007734533288472983381j)
-129.1325480319304404	(3.9021958376604549577e-12+0.007742371790419888891j)
-129.00164833803088982	(4.1537347518182138987e-12+0.007750226192439450476j)
-128.87074864413131081	(4.4063385938950043773e-12+0.0077580965429574185246j)
