tau	g_0_tau_up
0.01171875	(-0.4980624488950821105-4.8774144335479693845e-12j)
0.03515625	(-0.49423411012619905547-4.8773666458820383673e-12j)
0.05859375	(-0.4904734955433450172-4.8769752241788452808e-12j)
0.08203125	(-0.48677588648662700743-4.8765676880262112377e-12j)
0.10546875	(-0.48314068476946431252-4.875946127189000431e-12j)
0.12890625	(-0.47956544882521828788-4.8752452594141493534e-12j)
0.15234375	(-0.47604891607791932628-4.8742943308734919623e-12j)
0.17578125	(-0.47258914809580715444-4.8732238722323472984e-12j)
0.19921875	(-0.46918478548909547943-4.8719339031809828743e-12j)
0.22265625	(-0.46583413438464016387-4.87049548214813792e-12j)
0.24609375	(-0.46253585600319724325-4.8690199702159045705e-12j)
0.26953125	(-0.45928842126457680717-4.8673975171066300397e-12j)
0.29296875	(-0.45609054710675711597-4.8655278007997512864e-12j)
0.31640625	(-0.4529408334983138773-4.863547575146150076e-12j)
0.33984375	(-0.44983806435958845205-4.8614577845627116363e-12j)
0.36328125	(-0.4467809483577890317-4.859235821432733339e-12j)
0.38671875	(-0.44376833893890166305-4.856847261137732369e-12j)
0.41015625	(-0.44079903984601576106-4.8542688339712448914e-12j)
0.43359375	(-0.43787197296855695505-4.8515795216831765326e-12j)
0.45703125	(-0.43498602696546739832-4.848691382342133875e-12j)
0.48046875	(-0.43214018949449439777-4.8457607848604204126e-12j)
0.50390625	(-0.429333425998952245-4.8426883770182283116e-12j)
0.52734375	(-0.42656478654504648151-4.8394623750301632316e-12j)
0.55078125	(-0.4238333065485203055-4.836112540496891444e-12j)
0.57421875	(-0.42113809487775188956-4.832542844037196211e-12j)
0.59765625	(-0.4184782510424118196-4.828940684282668702e-12j)
0.62109375	(-0.41585293908244913563-4.8251705108066001516e-12j)
0.64453125	(-0.41326131742802563185-4.8212563058114202816e-12j)
0.66796875	(-0.4107026017507928728-4.817232492985490929e-12j)
0.69140625	(-0.40817600478778770512-4.8131269620860477754e-12j)
0.71484375	(-0.40568079045221783208-4.8088778355483703047e-12j)
0.73828125	(-0.40321622163574422082-4.8045197713737901217e-12j)
0.76171875	(-0.40078160728109163413-4.800077459126497786e-12j)
0.78515625	(-0.39837625667310899713-4.7953501575686765987e-12j)
0.80859375	(-0.39599952076130223722-4.7906904239921853354e-12j)
0.83203125	(-0.39365075180006220412-4.78577565513414986e-12j)
0.85546875	(-0.39132933991362583992-4.780853111901616767e-12j)
0.87890625	(-0.38903467719861095642-4.775778462885829666e-12j)
0.90234375	(-0.38676619030839698432-4.7706553716139195483e-12j)
0.92578125	(-0.38452330831734604644-4.765302169121744318e-12j)
0.94921875	(-0.38230549194148855108-4.7598388720247935e-12j)
0.97265625	(-0.38011220460350886308-4.754373162982276462e-12j)
0.99609375	(-0.37794293878566376232-4.748725277381593338e-12j)
1.01953125	(-0.37579718984108073654-4.7430572183672993124e-12j)
1.04296875	(-0.37367447988208635223-4.7372827417606992425e-12j)
1.06640625	(-0.3715743339656714661-4.7312419595710724637e-12j)
1.08984375	(-0.36949630184833570645-4.7253148838022084036e-12j)
1.11328125	(-0.36743993623800630388-4.719243793821816041e-12j)
