tau	g_0_tau_up
0.01171875	(-0.49970809521262576913+7.0430445682961617296e-06j)
0.03515625	(-0.4975781488555260368+7.063937219212303567e-06j)
0.05859375	(-0.49551525642947819028+7.084525466120898225e-06j)
0.08203125	(-0.49351430381074845588+7.1048084453242714976e-06j)
0.10546875	(-0.49157431870601919766+7.1247858237239157395e-06j)
0.12890625	(-0.48969250608171066563+7.144457755863429091e-06j)
0.15234375	(-0.4878672693127785176+7.1638248424964663753e-06j)
0.17578125	(-0.4860963544973441186+7.1828880926007427455e-06j)
0.19921875	(-0.48437810434384442893+7.2016488875362233088e-06j)
0.22265625	(-0.4827105438375193236+7.2201089477703528244e-06j)
0.24609375	(-0.4810920689358787472+7.2382703017846933966e-06j)
0.26953125	(-0.47952090042431766426+7.2561352570657307795e-06j)
0.29296875	(-0.47799551945223112126+7.2737063732762247034e-06j)
0.31640625	(-0.47651430385906051734+7.2909864368628636523e-06j)
0.33984375	(-0.4750758283949488292+7.307978437793288473e-06j)
0.36328125	(-0.47367860489070690022+7.3246855477256867146e-06j)
0.38671875	(-0.4723213016606028769+7.3411110997988228286e-06j)
0.41015625	(-0.47100254845287103933+7.357258569749618873e-06j)
0.43359375	(-0.46972110373269232442+7.3731315583643005008e-06j)
0.45703125	(-0.4684757027903733717+7.3887337754197415627e-06j)
0.48046875	(-0.4672651894602585787+7.4040690245115912228e-06j)
0.50390625	(-0.46608839444078947745+7.419141189098930119e-06j)
0.52734375	(-0.4649442416713770454+7.4339542196585278267e-06j)
0.55078125	(-0.46383164863632914132+7.448512121716797558e-06j)
0.57421875	(-0.46274961405225301103+7.462818944757898869e-06j)
0.59765625	(-0.46169713467395490092+7.476878772116450949e-06j)
0.62109375	(-0.46067327880794350925+7.4906957115296551284e-06j)
0.64453125	(-0.45967711582585635277+7.5042738864761813995e-06j)
0.66796875	(-0.4587077786764446885+7.5176174282295873675e-06j)
0.69140625	(-0.45776440339581514483+7.5307304686252692856e-06j)
0.71484375	(-0.45684618291152589986+7.543617133230117117e-06j)
