wn	g_wn_up	g_wn_dn
-100.33461537402401	(1.357603389232475e-17+0.009962675569885032j)	(1.357603389232475e-17+0.009962675569885032j)
-99.94191629232529	(7.774366726979573e-19+0.010001804850649533j)	(7.774366726979573e-19+0.010001804850649533j)
-99.54921721062657	(1.567159436759764e-19+0.010041242563562846j)	(1.567159436759764e-19+0.010041242563562846j)
-99.15651812892784	(9.92886198303551e-19+0.010080992367165299j)	(9.92886198303551e-19+0.010080992367165299j)
-98.76381904722912	(1.1372659993179002e-20+0.01012105797903483j)	(1.1372659993179002e-20+0.01012105797903483j)
-98.3711199655304	(-2.1780839587117007e-19+0.0101614431760121j)	(-2.1780839587117007e-19+0.0101614431760121j)
-97.97842088383167	(2.8889085953644804e-20+0.01020215180188607j)	(2.8889085953644804e-20+0.01020215180188607j)
-97.58572180213295	(8.736586069900397e-20+0.010243187754977283j)	(8.736586069900397e-20+0.010243187754977283j)
-97.19302272043423	(-5.871529460976584e-19+0.010284555001077885j)	(-5.871529460976584e-19+0.010284555001077885j)
-96.8003236387355	(1.0062712434977365e-19+0.010326257561644151j)	(1.0062712434977365e-19+0.010326257561644151j)
-96.40762455703678	(1.5515602780493113e-19+0.010368299534242858j)	(1.5515602780493113e-19+0.010368299534242858j)
-96.01492547533805	(1.3115816941976689e-18+0.010410685080220881j)	(1.3115816941976689e-18+0.010410685080220881j)
-95.62222639363932	(-7.46108546684442e-19+0.010453418428431428j)	(-7.46108546684442e-19+0.010453418428431428j)
-95.2295273119406	(1.8959691593445447e-19+0.010496503872353078j)	(1.8959691593445447e-19+0.010496503872353078j)
-94.83682823024188	(3.1142133780442133e-19+0.010539945782606953j)	(3.1142133780442133e-19+0.010539945782606953j)
-94.44412914854315	(-3.9174170990638585e-19+0.0105837486045558j)	(-3.9174170990638585e-19+0.0105837486045558j)
-94.05143006684443	(-3.0535532035373174e-18+0.010627916850829467j)	(-3.0535532035373174e-18+0.010627916850829467j)
-93.65873098514571	(-2.0865214223589974e-19+0.010672455115140344j)	(-2.0865214223589974e-19+0.010672455115140344j)
-93.26603190344699	(-4.272000829868699e-19+0.01071736806227292j)	(-4.272000829868699e-19+0.01071736806227292j)
-92.87333282174826	(-5.4013061930043e-19+0.010762660442502592j)	(-5.4013061930043e-19+0.010762660442502592j)
-92.48063374004954	(2.0102945219644297e-19+0.010808337080787312j)	(2.0102945219644297e-19+0.010808337080787312j)
-92.0879346583508	(9.810324397045465e-20+0.010854402891474364j)	(9.810324397045465e-20+0.010854402891474364j)
-91.69523557665208	(8.575221349289477e-19+0.010900862869626368j)	(8.575221349289477e-19+0.010900862869626368j)
-91.30253649495336	(3.7257678381964913e-19+0.010947722087843106j)	(3.7257678381964913e-19+0.010947722087843106j)
-90.90983741325464	(-1.7162684371755551e-18+0.010994985718688293j)	(-1.7162684371755551e-18+0.010994985718688293j)
-90.51713833155591	(-5.601386760193243e-19+0.01104265901818817j)	(-5.601386760193243e-19+0.01104265901818817j)
-90.12443924985719	(-7.169537760939997e-20+0.011090747338568062j)	(-7.169537760939997e-20+0.011090747338568062j)
-89.73174016815847	(-9.643188328521547e-20+0.011139256113018005j)	(-9.643188328521547e-20+0.011139256113018005j)
-89.33904108645974	(2.7985657734176804e-18+0.011188190889843066j)	(2.7985657734176804e-18+0.011188190889843066j)
-88.94634200476102	(-1.7017012220913266e-18+0.011237557295077385j)	(-1.7017012220913266e-18+0.011237557295077385j)
-88.5536429230623	(8.433803098364402e-19+0.01128736106830658j)	(8.433803098364402e-19+0.01128736106830658j)
-88.16094384136358	(-4.905641582867281e-19+0.011337608047777477j)	(-4.905641582867281e-19+0.011337608047777477j)
-87.76824475966484	(6.371499025437352e-19+0.011388304167193854j)	(6.371499025437352e-19+0.011388304167193854j)
-87.37554567796612	(-1.2567157051110362e-18+0.011439455483674737j)	(-1.2567157051110362e-18+0.011439455483674737j)
-86.9828465962674	(-8.704316077503741e-19+0.011491068149613776j)	(-8.704316077503741e-19+0.011491068149613776j)
-86.59014751456867	(-1.4977999859974335e-18+0.011543148432280114j)	(-1.4977999859974335e-18+0.011543148432280114j)
-86.19744843286995	(1.214773687740291e-18+0.01159570271315626j)	(1.214773687740291e-18+0.01159570271315626j)
-85.80474935117122	(3.333122126559198e-19+0.011648737500381305j)	(3.333122126559198e-19+0.011648737500381305j)
-85.4120502694725	(7.259773097429836e-19+0.011702259399040283j)	(7.259773097429836e-19+0.011702259399040283j)
-85.01935118777378	(-5.428079041987454e-19+0.011756275160883902j)	(-5.428079041987454e-19+0.011756275160883902j)
-84.62665210607506	(-1.6454973410792353e-19+0.011810791645229893j)	(-1.6454973410792353e-19+0.011810791645229893j)
-84.23395302437633	(-4.376868198745479e-19+0.01186581584363849j)	(-4.376868198745479e-19+0.01186581584363849j)
-83.84125394267761	(1.3431316653917445e-18+0.01192135488635452j)	(1.3431316653917445e-18+0.01192135488635452j)
-83.44855486097887	(1.397602355533597e-18+0.011977416020663203j)	(1.397602355533597e-18+0.011977416020663203j)
-83.05585577928015	(-8.541411927651567e-19+0.012034006649720343j)	(-8.541411927651567e-19+0.012034006649720343j)
-82.66315669758143	(-2.840418737602967e-19+0.012091134304933582j)	(-2.840418737602967e-19+0.012091134304933582j)
-82.2704576158827	(-1.8434441901726413e-19+0.012148806666913469j)	(-1.8434441901726413e-19+0.012148806666913469j)
-81.87775853418398	(-7.279189758355225e-19+0.012207031558470291j)	(-7.279189758355225e-19+0.012207031558470291j)
-81.48505945248526	(5.825288048937805e-19+0.012265816961342567j)	(5.825288048937805e-19+0.012265816961342567j)
-81.09236037078654	(9.507858093638352e-19+0.012325170995261828j)	(9.507858093638352e-19+0.012325170995261828j)
-80.69966128908781	(-1.921173670521602e-18+0.012385101962091973j)	(-1.921173670521602e-18+0.012385101962091973j)
-80.30696220738909	(5.836104117832905e-19+0.012445618298753286j)	(5.836104117832905e-19+0.012445618298753286j)
-79.91426312569037	(8.292224646392872e-19+0.012506728631335768j)	(8.292224646392872e-19+0.012506728631335768j)
-79.52156404399163	(3.1896726029152357e-19+0.012568441729797045j)	(3.1896726029152357e-19+0.012568441729797045j)
-79.12886496229291	(7.007342989045114e-19+0.0126307665745975j)	(7.007342989045114e-19+0.0126307665745975j)
-78.73616588059419	(-1.0957049507558529e-18+0.012693712289459601j)	(-1.0957049507558529e-18+0.012693712289459601j)
-78.34346679889546	(4.2913168012675327e-19+0.012757288194635528j)	(4.2913168012675327e-19+0.012757288194635528j)
-77.95076771719674	(5.965816180714058e-19+0.012821503812773064j)	(5.965816180714058e-19+0.012821503812773064j)
-77.55806863549802	(2.1766235288334536e-18+0.012886368823071856j)	(2.1766235288334536e-18+0.012886368823071856j)
-77.1653695537993	(1.1496927858188414e-17+0.012951893141541937j)	(1.1496927858188414e-17+0.012951893141541937j)
-76.77267047210057	(1.4346448623160196e-19+0.013018086855322958j)	(1.4346448623160196e-19+0.013018086855322958j)
-76.37997139040185	(-1.4636787633344064e-18+0.013084960270342437j)	(-1.4636787633344064e-18+0.013084960270342437j)
-75.98727230870313	(-2.220650314723604e-19+0.0131525239126986j)	(-2.220650314723604e-19+0.0131525239126986j)
-75.5945732270044	(-1.4068991034933687e-19+0.013220788518651739j)	(-1.4068991034933687e-19+0.013220788518651739j)
-75.20187414530567	(2.0711500228733092e-19+0.01328976504971949j)	(2.0711500228733092e-19+0.01328976504971949j)
-74.80917506360694	(1.1269632458424544e-19+0.013359464691567298j)	(1.1269632458424544e-19+0.013359464691567298j)
-74.41647598190822	(2.2602343886965744e-18+0.013429898876914299j)	(2.2602343886965744e-18+0.013429898876914299j)
-74.0237769002095	(1.2648156223654161e-18+0.013501079264209681j)	(1.2648156223654161e-18+0.013501079264209681j)
-73.63107781851078	(4.09065695698325e-19+0.013573017773203678j)	(4.09065695698325e-19+0.013573017773203678j)
-73.23837873681205	(-8.450089832559326e-19+0.013645726585583346j)	(-8.450089832559326e-19+0.013645726585583346j)
-72.84567965511333	(1.7748776713364797e-18+0.013719218121107372j)	(1.7748776713364797e-18+0.013719218121107372j)
-72.4529805734146	(2.455570855817991e-19+0.01379350508917345j)	(2.455570855817991e-19+0.01379350508917345j)
-72.06028149171588	(1.520124802474254e-18+0.013868600464630237j)	(1.520124802474254e-18+0.013868600464630237j)
-71.66758241001716	(-3.629522653022008e-19+0.013944517513567406j)	(-3.629522653022008e-19+0.013944517513567406j)
-71.27488332831844	(3.8469279014545126e-19+0.014021269785381747j)	(3.8469279014545126e-19+0.014021269785381747j)
