wn	g_0_wn_up
-133.97583670621472152	(-5.052544495933351472e-13+0.0074625439384882414143j)
-133.84493701231514251	(-4.2835968346548803102e-13+0.0074698407080512497364j)
-133.7140373184155635	(-3.5136637103976015428e-13+0.007477151757469108727j)
-133.58313762451601292	(-2.741980266047369555e-13+0.0074844771287006523625j)
-133.45223793061640549	(-1.9681760743714594167e-13+0.007491816863869208906j)
-133.32133823671685491	(-1.1920991819388028193e-13+0.007499171005263442248j)
-133.1904385428172759	(-4.1352690323633149574e-14+0.007506539595338187175j)
-133.0595388489176969	(3.67579374179749451e-14+0.0075139226767152421382j)
-132.92863915501811789	(1.1513432259330655503e-13+0.007521320292184213198j)
-132.79773946111853888	(1.9378269368262064941e-13+0.007528732484703322403j)
-132.6668397672189883	(2.727089559841707977e-13+0.007536159297400219642j)
-132.53594007331938087	(3.5192415830672966824e-13+0.0075436007735728543427j)
-132.40504037941983029	(4.3142595129793649555e-13+0.007551056956690258698j)
-132.27414068552025128	(5.112221386050169071e-13+0.007558527890393455795j)
-132.14324099162067228	(5.913169367472746271e-13+0.007566013618496246311j)
-132.01234129772109327	(6.71720229492288779e-13+0.0075735141849860984284j)
-131.88144160382151426	(7.5243179741316356827e-13+0.007581029634025016062j)
-131.75054190992196368	(8.3344601542358482276e-13+0.007588560009950346373j)
-131.61964221602235625	(9.147790238330534446e-13+0.007596105357275749481j)
-131.48874252212280567	(9.96430215291219748e-13+0.0076036657206919678123j)
-131.35784282822322666	(1.0784007356824484708e-12+0.0076112411450677801977j)
-131.22694313432364766	(1.1606948818451376348e-12+0.0076188316754508614292j)
-131.09604344042406865	(1.2433231813635418643e-12+0.007626437357068671305j)
-130.96514374652448964	(1.3262777586569550229e-12+0.0076340582353293618897j)
-130.83424405262493906	(1.4095674621043663086e-12+0.0076416943558226804387j)
-130.70334435872536005	(1.4931952655328492648e-12+0.0076493457643208627797j)
-130.57244466482578105	(1.577164038296832843e-12+0.007657012506779574401j)
-130.44154497092620204	(1.6614735689422607537e-12+0.007664694629338800365j)
-130.31064527702662303	(1.7461316535762199535e-12+0.0076723921783237855263j)
-130.17974558312704403	(1.8311401523419804503e-12+0.0076801052002459626114j)
-130.04884588922746502	(1.91650202393705082e-12+0.007687833741803899376j)
-129.91794619532791444	(2.0022175079877379402e-12+0.0076955778498842180094j)
-129.78704650142833543	(2.0882908392693670571e-12+0.0077033375715625500985j)
-129.65614680752875643	(2.174729197974428052e-12+0.0077111129541045106764j)
-129.52524711362917742	(2.2615296411955842308e-12+0.007718904044966634105j)
-129.39434741972959841	(2.3486981497410621973e-12+0.0077267108917973385818j)
-129.26344772583004783	(2.4362388318838413404e-12+0.0077345335424379105943j)
-129.1325480319304404	(2.5241458682018802998e-12+0.0077423720449234789687j)
-129.00164833803088982	(2.6124418520195497337e-12+0.007750226447483976773j)
-128.87074864413131081	(2.7011004050910233334e-12+0.007758096798545158733j)
-128.7398489502317318	(2.7901651103256786364e-12+0.007765983146729609106j)
-128.6089492563321528	(2.8796038853877133152e-12+0.007773885540857663687j)
-128.4780495624325738	(2.9694326533122437387e-12+0.007781804029948506153j)
-128.34714986853302321	(3.0596525812888397943e-12+0.0077897386632211264995j)
