wn	g_0_wn_up
-133.97583670621472152	(-1.1790856824065282588e-20+0.007462966995461016266j)
-133.84493701231514251	(4.5472491582658572863e-19+0.0074702645937069038495j)
-133.7140373184155635	(4.945706397941518577e-19+0.007477576475248905001j)
-133.58313762451601292	(-9.942175324289594711e-20+0.007484902682057848443j)
-133.45223793061640549	(8.93264169484801372e-19+0.007492243256271200434j)
-133.32133823671685491	(-9.293599410951890391e-20+0.0074995982401925400176j)
-133.1904385428172759	(7.1974847950321518916e-19+0.0075069676762920378027j)
-133.0595388489176969	(3.1603027139594808764e-19+0.0075143516072070709252j)
-132.92863915501811789	(5.8943492285834380505e-19+0.0075217500757430114794j)
-132.79773946111853888	(7.7823781166415782323e-19+0.007529163124873980255j)
-132.6668397672189883	(-1.9600076086862768467e-19+0.007536590797743681139j)
-132.53594007331938087	(1.0208979448670073658e-18+0.007544033137666211232j)
-132.40504037941983029	(1.2481311215528898872e-19+0.00755149018812688224j)
-132.27414068552025128	(-3.9547904718074131328e-19+0.0075589619927830878354j)
-132.14324099162067228	(-1.181792688422881506e-18+0.0075664485954651215793j)
-132.01234129772109327	(1.8873601863701419799e-19+0.0075739500401770486204j)
-131.88144160382151426	(1.4608739071349449166e-18+0.007581466371097557444j)
-131.75054190992196368	(-1.1001518248034680086e-19+0.007588997632580821162j)
-131.61964221602235625	(2.9384656934517990461e-19+0.0075965438691573839575j)
-131.48874252212280567	(3.145476917263791303e-19+0.0076041051255350136998j)
-131.35784282822322666	(-6.034886059991486517e-20+0.007611681446599608339j)
-131.22694313432364766	(-1.1663918677787487172e-18+0.0076192728774160606645j)
-131.09604344042406865	(2.631974314986928742e-19+0.0076268794632291612295j)
-130.96514374652448964	(6.09043996758246323e-20+0.007634501249464501274j)
-130.83424405262493906	(-5.915490078049025037e-19+0.007642138281729367842j)
-130.70334435872536005	(4.8532793489816873766e-20+0.0076497906058136553795j)
-130.57244466482578105	(1.7055988128180692576e-19+0.0076574582676907825343j)
-130.44154497092620204	(-1.0710580752664946061e-20+0.007665141313518608092j)
-130.31064527702662303	(4.378037697481283577e-20+0.0076728397896403573164j)
-130.17974558312704403	(2.0967903806779697173e-19+0.0076805537425855552325j)
