wn	g_wn_up	g_wn_dn
-100.33461537402401	(3.6985416584345436e-18+0.009964692014473347j)	(3.6985416584345436e-18+0.009964692014473347j)
-99.94191629232529	(2.4999192619465733e-19+0.010003837244470595j)	(2.4999192619465733e-19+0.010003837244470595j)
-99.54921721062657	(8.398923017200587e-20+0.010043291169807905j)	(8.398923017200587e-20+0.010043291169807905j)
-99.15651812892784	(2.257484147970227e-19+0.010083057456740745j)	(2.257484147970227e-19+0.010083057456740745j)
-98.76381904722912	(1.7066008607404405e-20+0.01012313982945398j)	(1.7066008607404405e-20+0.01012313982945398j)
-98.3711199655304	(1.4335419994378515e-20+0.010163542071138992j)	(1.4335419994378515e-20+0.010163542071138992j)
-97.97842088383167	(-8.959332344160995e-20+0.010204268026303996j)	(-8.959332344160995e-20+0.010204268026303996j)
-97.58572180213295	(4.3701132167296443e-20+0.010245321600140038j)	(4.3701132167296443e-20+0.010245321600140038j)
-97.19302272043423	(-6.16768596271338e-20+0.010286706762273655j)	(-6.16768596271338e-20+0.010286706762273655j)
-96.8003236387355	(4.4412979783331394e-20+0.010328427546085277j)	(4.4412979783331394e-20+0.010328427546085277j)
-96.40762455703678	(-9.701345916742549e-20+0.010370488050900418j)	(-9.701345916742549e-20+0.010370488050900418j)
-96.01492547533805	(-1.0984640998974908e-19+0.010412892441955863j)	(-1.0984640998974908e-19+0.010412892441955863j)
-95.62222639363932	(-2.5791156626628015e-20+0.010455644954282368j)	(-2.5791156626628015e-20+0.010455644954282368j)
-95.2295273119406	(7.95424138172047e-20+0.01049874989228297j)	(7.95424138172047e-20+0.01049874989228297j)
-94.83682823024188	(3.0692819106722125e-19+0.010542211631531928j)	(3.0692819106722125e-19+0.010542211631531928j)
-94.44412914854315	(-4.6656066085055617e-20+0.010586034620139365j)	(-4.6656066085055617e-20+0.010586034620139365j)
-94.05143006684443	(-5.441698792023914e-19+0.010630223380341013j)	(-5.441698792023914e-19+0.010630223380341013j)
-93.65873098514571	0.010674782510806669j	0.010674782510806669j
-93.26603190344699	(-8.771008810290869e-20+0.010719716686851797j)	(-8.771008810290869e-20+0.010719716686851797j)
-92.87333282174826	(-1.2061797932249082e-19+0.01076503066271851j)	(-1.2061797932249082e-19+0.01076503066271851j)
-92.48063374004954	(-2.4328844655802176e-20+0.010810729274258376j)	(-2.4328844655802176e-20+0.010810729274258376j)
-92.0879346583508	(1.5867081310305763e-19+0.010856817439276292j)	(1.5867081310305763e-19+0.010856817439276292j)
-91.69523557665208	(2.557218732290274e-19+0.010903300159704749j)	(2.557218732290274e-19+0.010903300159704749j)
-91.30253649495336	(1.1232249251244235e-19+0.010950182522943368j)	(1.1232249251244235e-19+0.010950182522943368j)
-90.90983741325464	(-1.317575310417754e-19+0.010997469705072458j)	(-1.317575310417754e-19+0.010997469705072458j)
-90.51713833155591	(3.386061248831936e-20+0.011045166971483297j)	(3.386061248831936e-20+0.011045166971483297j)
-90.12443924985719	(2.2116170837123073e-19+0.01109327967928545j)	(2.2116170837123073e-19+0.01109327967928545j)
-89.73174016815847	(4.7376687118886946e-20+0.011141813280324929j)	(4.7376687118886946e-20+0.011141813280324929j)
-89.33904108645974	(4.51870290493334e-19+0.01119077332004589j)	(4.51870290493334e-19+0.01119077332004589j)
-88.94634200476102	(-3.5855762490751087e-19+0.011240165443271844j)	(-3.5855762490751087e-19+0.011240165443271844j)
-88.5536429230623	(-2.803735489394984e-19+0.011289995394839276j)	(-2.803735489394984e-19+0.011289995394839276j)
-88.16094384136358	(-5.532592086827636e-20+0.01134026902124543j)	(-5.532592086827636e-20+0.01134026902124543j)
-87.76824475966484	(1.1524532882175681e-19+0.011390992273918177j)	(1.1524532882175681e-19+0.011390992273918177j)
-87.37554567796612	(-8.539549976499286e-20+0.011442171210726168j)	(-8.539549976499286e-20+0.011442171210726168j)
-86.9828465962674	(-1.0908508818755737e-19+0.011493811999909054j)	(-1.0908508818755737e-19+0.011493811999909054j)
-86.59014751456867	(-4.541809313411588e-19+0.01154592092037658j)	(-4.541809313411588e-19+0.01154592092037658j)
-86.19744843286995	(2.9497235150589417e-19+0.011598504365940406j)	(2.9497235150589417e-19+0.011598504365940406j)
-85.80474935117122	(1.149261582169087e-19+0.01165156884753004j)	(1.149261582169087e-19+0.01165156884753004j)
-85.4120502694725	(5.799250876639236e-20+0.011705120994927437j)	(5.799250876639236e-20+0.011705120994927437j)
-85.01935118777378	(4.7015329575089295e-20+0.011759167560571574j)	(4.7015329575089295e-20+0.011759167560571574j)
-84.62665210607506	(-1.0652607913655763e-19+0.011813715422703512j)	(-1.0652607913655763e-19+0.011813715422703512j)
-84.23395302437633	(-1.8474112982058644e-19+0.011868771587310357j)	(-1.8474112982058644e-19+0.011868771587310357j)
-83.84125394267761	(6.403300416360813e-19+0.011924343190525448j)	(6.403300416360813e-19+0.011924343190525448j)
-83.44855486097887	(8.565131882676526e-20+0.011980437504951594j)	(8.565131882676526e-20+0.011980437504951594j)
-83.05585577928015	(6.635523220107236e-20+0.01203706193921106j)	(6.635523220107236e-20+0.01203706193921106j)
-82.66315669758143	(9.18533172634439e-20+0.01209422404163238j)	(9.18533172634439e-20+0.01209422404163238j)
-82.2704576158827	(-3.2276871029324395e-20+0.012151931506138448j)	(-3.2276871029324395e-20+0.012151931506138448j)
-81.87775853418398	(-7.396755910962025e-20+0.012210192173075134j)	(-7.396755910962025e-20+0.012210192173075134j)
-81.48505945248526	(2.647814385380154e-19+0.012269014034562153j)	(2.647814385380154e-19+0.012269014034562153j)
-81.09236037078654	(1.4448561700647285e-19+0.012328405236979431j)	(1.4448561700647285e-19+0.012328405236979431j)
-80.69966128908781	(7.278759805176604e-19+0.01238837408529668j)	(7.278759805176604e-19+0.01238837408529668j)
-80.30696220738909	(1.6614325481753982e-19+0.012448929046506324j)	(1.6614325481753982e-19+0.012448929046506324j)
-79.91426312569037	(-5.484053875738775e-20+0.012510078754334342j)	(-5.484053875738775e-20+0.012510078754334342j)
-79.52156404399163	(2.0453433437032873e-19+0.012571832012004826j)	(2.0453433437032873e-19+0.012571832012004826j)
-79.12886496229291	(2.6748702828728053e-19+0.012634197797789851j)	(2.6748702828728053e-19+0.012634197797789851j)
-78.73616588059419	(-2.8582227046906196e-19+0.012697185269067067j)	(-2.8582227046906196e-19+0.012697185269067067j)
