tau	g_0_tau_up
0.01171875	(-0.49807636887893608213-2.7868208606575542684e-13j)
0.03515625	(-0.49427586794967498518-2.7869309693618942103e-13j)
0.05859375	(-0.4905430835863954786-2.7869446678701326741e-13j)
0.08203125	(-0.48687329206299800877-2.7869736481129298817e-13j)
0.10546875	(-0.48326589014665416455-2.785637456455853648e-13j)
0.12890625	(-0.4797184312513903537-2.7854864760716761612e-13j)
0.15234375	(-0.47622964781520887856-2.7850727001678271004e-13j)
0.17578125	(-0.47279759645949975821-2.7843405717867328566e-13j)
0.19921875	(-0.4694209128921867924-2.7837039129894820876e-13j)
0.22265625	(-0.46609789838731657818-2.783399106689361065e-13j)
0.24609375	(-0.46282720936680976642-2.7822898994438635074e-13j)
0.26953125	(-0.4596073120097022291-2.781269307195052967e-13j)
0.29296875	(-0.45643691857497314945-2.7800556562651093617e-13j)
0.31640625	(-0.45331462441733011426-2.779375742794529737e-13j)
0.33984375	(-0.4502392089114100604-2.7780367951310791198e-13j)
0.36328125	(-0.44720937624959750112-2.7772275453513521624e-13j)
0.38671875	(-0.4442239754763686599-2.7760243518878142791e-13j)
0.41015625	(-0.44128180600877708883-2.7748309364388401e-13j)
0.43359375	(-0.43838178548759776376-2.7730140072378065319e-13j)
0.45703125	(-0.4355227984021795562-2.771543329902719507e-13j)
0.48046875	(-0.4327038283211881997-2.7691574317233769437e-13j)
0.50390625	(-0.42992383668061862068-2.768482485374148002e-13j)
0.52734375	(-0.427181869622174748-2.7662023977327011105e-13j)
0.55078125	(-0.4244769587207966599-2.764558654188115016e-13j)
0.57421875	(-0.4218082090884709423-2.7624268068826588203e-13j)
0.59765625	(-0.41917471656344673647-2.7606515600085574895e-13j)
0.62109375	(-0.41657564159963722528-2.7586899484222090252e-13j)
0.64453125	(-0.41401013912683370943-2.7563744343826318644e-13j)
0.66796875	(-0.41147742140214199624-2.7543791137320349498e-13j)
0.69140625	(-0.40897669783391632503-2.7518904344530679457e-13j)
0.71484375	(-0.40650722909248282466-2.7495001128477652398e-13j)
0.73828125	(-0.4040682749122553319-2.747438481486873938e-13j)
0.76171875	(-0.40165914116409212609-2.7445132367185112574e-13j)
0.78515625	(-0.39927913414601423625-2.7425435852459396927e-13j)
0.80859375	(-0.39692760190531928277-2.7393351099265486463e-13j)
0.83203125	(-0.39460389387832173202-2.7374303851124015258e-13j)
0.85546875	(-0.39230739745475196045-2.734761719632038615e-13j)
0.87890625	(-0.39003750207967813335-2.731180249203600587e-13j)
0.90234375	(-0.387793631837209829-2.728709920179819903e-13j)
0.92578125	(-0.38557521331399441378-2.7261325118268257897e-13j)
0.94921875	(-0.3833817048191345278-2.7231417297944390298e-13j)
0.97265625	(-0.38121256744835385621-2.7196100290288212152e-13j)
0.99609375	(-0.3790672914360673218-2.7171945181050293838e-13j)
1.01953125	(-0.37694536996578908994-2.7140177273635941626e-13j)
1.04296875	(-0.37484632305754378434-2.7105762986795527992e-13j)
1.06640625	(-0.37276967375238223568-2.7071644985946866011e-13j)
1.08984375	(-0.37071496986625362968-2.7039287028536541934e-13j)
1.11328125	(-0.36868176224092968907-2.7010863868523679558e-13j)
1.13671875	(-0.36666962463876451306-2.697451764451466073e-13j)
1.16015625	(-0.36467813380337232854-2.6943963708111758941e-13j)
1.18359375	(-0.36270688772462245097-2.690538699173263897e-13j)
1.20703125	(-0.3607554872932675627-2.6875805252752936694e-13j)
1.23046875	(-0.35882355312931613067-2.6836441453999753425e-13j)
1.25390625	(-0.35691070864783375205-2.679910034663948423e-13j)
1.27734375	(-0.3550165956144830104-2.675882229294851973e-13j)
1.30078125	(-0.35314085846664661217-2.671909446097232176e-13j)
1.32421875	(-0.35128315873593862761-2.6690632297554827304e-13j)
1.34765625	(-0.34944316049093004928-2.6652410170253642114e-13j)
1.37109375	(-0.34762054374667838985-2.6610622169616071833e-13j)
1.39453125	(-0.34581499091366441068-2.6566846492726839813e-13j)
1.41796875	(-0.3440261992979962158-2.6535425592790696505e-13j)
1.44140625	(-0.34225386845645588973-2.64926792424330361e-13j)
1.46484375	(-0.3404977118773387934-2.6451271865121725224e-13j)
1.48828125	(-0.33875744515434752513-2.6412098839825933179e-13j)
1.51171875	(-0.33703279692651727517-2.637374983835264296e-13j)
1.53515625	(-0.33532349779453007876-2.633172255853821449e-13j)
1.55859375	(-0.33362929058846030328-2.628595286823912765e-13j)
1.58203125	(-0.33194991995928285755-2.6245429023498773433e-13j)
1.60546875	(-0.33028514203489672818-2.6201404872844545845e-13j)
1.62890625	(-0.32863471462747156915-2.6163271383746599758e-13j)
1.65234375	(-0.32699840633114962696-2.6111329422777053325e-13j)
1.67578125	(-0.32537598729259958885-2.6069240821041158794e-13j)
1.69921875	(-0.32376723779774829737-2.602783864243936899e-13j)
1.72265625	(-0.32217193955873146827-2.5987710196938773236e-13j)
1.74609375	(-0.32058988383176612036-2.594017497999167388e-13j)
1.76953125	(-0.31902086317871958254-2.5894224598129636524e-13j)
