tau	g_0_tau_up
0.01171875	(-0.49806790381330545703-7.2841442410066832923e-13j)
0.03515625	(-0.4942504742195195644-7.283760006045138158e-13j)
0.05859375	(-0.4905007657106831842-7.283236861358377845e-13j)
0.08203125	(-0.4868140575652350477-7.282797114603754736e-13j)
0.10546875	(-0.48318974954318416604-7.2823784980625697916e-13j)
0.12890625	(-0.479625398035617323-7.2812180148998236346e-13j)
0.15234375	(-0.4761197384380717601-7.279840694471608056e-13j)
0.17578125	(-0.47267083030650508535-7.277666860076974561e-13j)
0.19921875	(-0.46927731225728686049-7.275800013392325896e-13j)
0.22265625	(-0.46593748844390336927-7.2732809963964137683e-13j)
0.24609375	(-0.46265001813607420367-7.2717255153593694964e-13j)
0.26953125	(-0.45941337032659834705-7.2687865143035447183e-13j)
0.29296875	(-0.45622626005200467292-7.2670493197649453904e-13j)
0.31640625	(-0.45308728540636877824-7.2635789316940235485e-13j)
0.33984375	(-0.4499952284637373512-7.260845527110081951e-13j)
0.36328125	(-0.446948796074351562-7.257112068099837397e-13j)
0.38671875	(-0.44394683989756528186-7.254308300981915331e-13j)
0.41015625	(-0.44098816192106349288-7.2504079671575295346e-13j)
0.43359375	(-0.43807168231088483568-7.2464146468728623504e-13j)
0.45703125	(-0.43519628803529253336-7.2422340965539521116e-13j)
0.48046875	(-0.43236096509466342974-7.2373531193151338304e-13j)
0.50390625	(-0.42956467730876601863-7.2330782497721136724e-13j)
0.52734375	(-0.42680647315451919477-7.228373451491768736e-13j)
0.55078125	(-0.4240853864930019812-7.222621628487349139e-13j)
0.57421875	(-0.421400524672842558-7.2180366599982914954e-13j)
0.59765625	(-0.41875098571910485123-7.2133864837856935026e-13j)
0.62109375	(-0.41613593222244449343-7.207328883096636599e-13j)
0.64453125	(-0.413554521199154701-7.201818904470495878e-13j)
0.66796875	(-0.41100596694250823848-7.1960587677369721706e-13j)
0.69140625	(-0.40848948084666181213-7.189971534783296517e-13j)
0.71484375	(-0.40600432551741671983-7.183609459959995532e-13j)
0.73828125	(-0.40354976257442620735-7.1767398986096712677e-13j)
0.76171875	(-0.4011250997236970317-7.17010758038627344e-13j)
0.78515625	(-0.39872964504850549883-7.163238187651547166e-13j)
0.80859375	(-0.39636274833175066945-7.156867446470065826e-13j)
0.83203125	(-0.3940237606959778316-7.1498404512536301983e-13j)
0.85546875	(-0.39171207116810180526-7.1429391534306229115e-13j)
0.87890625	(-0.3894270707816829824-7.1354462144308141227e-13j)
0.90234375	(-0.38716818516102224912-7.12744967913061131e-13j)
0.92578125	(-0.38493484238507913453-7.1200332437257693833e-13j)
0.94921875	(-0.38272650220783255293-7.1114858076489345016e-13j)
0.97265625	(-0.3805426271229216395-7.103939044996009029e-13j)
0.99609375	(-0.37838270871620949265-7.0960556696910519204e-13j)
1.01953125	(-0.37624624147670326924-7.0874289477291881005e-13j)
1.04296875	(-0.37413274668450346994-7.0781362756234205814e-13j)
1.06640625	(-0.3720417485958648074-7.06996231231728075e-13j)
1.08984375	(-0.36997279619763479008-7.0609929514891022847e-13j)
1.11328125	(-0.36792544145875505368-7.0530267109503983e-13j)
1.13671875	(-0.36589925922561039595-7.0429806924909104857e-13j)
1.16015625	(-0.36389382728330510464-7.033354673886262281e-13j)
1.18359375	(-0.36190874462126548794-7.0247812336382461093e-13j)
1.20703125	(-0.35994361308848576986-7.0150103065357064764e-13j)
1.23046875	(-0.35799805422251967935-7.005486133639250068e-13j)
1.25390625	(-0.35607169231591123681-6.995829045979488578e-13j)
1.27734375	(-0.35416416997236449538-6.98569135938829908e-13j)
1.30078125	(-0.35227513242850239106-6.976048327526165353e-13j)
1.32421875	(-0.35040424197701486309-6.9656687386360463623e-13j)
1.34765625	(-0.34855116341002273517-6.9549168495926725313e-13j)
1.37109375	(-0.34671557742924896672-6.945148447996619105e-13j)
1.39453125	(-0.34489716709559203878-6.9342681147034157033e-13j)
1.41796875	(-0.3430956303299726451-6.9237627088645241685e-13j)
1.44140625	(-0.34131066726901726494-6.913057589481868051e-13j)
1.46484375	(-0.33954199194653289506-6.902485692313831636e-13j)
1.48828125	(-0.33778932046803633593-6.8914754738917922945e-13j)
1.51171875	(-0.33605238195131237333-6.880642465536690353e-13j)
1.53515625	(-0.33433090744335453026-6.869822563247314637e-13j)
1.55859375	(-0.33262464018873694194-6.8581641328346236925e-13j)
1.58203125	(-0.33093332522174001564-6.846916693524754014e-13j)
1.60546875	(-0.3292567190229984675-6.8356545961897909114e-13j)
1.62890625	(-0.32759457972745165133-6.8235133225919647246e-13j)
1.65234375	(-0.32594667622265383056-6.811864060151151321e-13j)
1.67578125	(-0.32431277891993814944-6.8009429587124171116e-13j)
1.69921875	(-0.32269266834173532255-6.7885322497863721656e-13j)
1.72265625	(-0.3210861264091176004-6.776285322334168466e-13j)
1.74609375	(-0.3194929445602590623-6.7645643924505078587e-13j)
1.76953125	(-0.317912915512581995-6.752861507933427886e-13j)
1.79296875	(-0.31634584094993861703-6.740720482957487843e-13j)
1.81640625	(-0.31479152372195784437-6.7280473026454670324e-13j)
1.83984375	(-0.31324977513361129677-6.7162594057607276765e-13j)
1.86328125	(-0.31172040754816010555-6.703504612694793056e-13j)
1.88671875	(-0.31020324130934917584-6.6912853551220174614e-13j)
1.91015625	(-0.30869809771769651796-6.6781577419577734554e-13j)
1.93359375	(-0.3072048056125374904-6.665170843830375505e-13j)
1.95703125	(-0.30572319469434511285-6.652420597351304049e-13j)
1.98046875	(-0.3042531017912130653-6.639400747795921511e-13j)
2.00390625	(-0.30279436450248281565-6.6269924511594646973e-13j)
2.02734375	(-0.30134682717192851076-6.6146707532493742147e-13j)
2.05078125	(-0.29991033483024348572-6.6007663075659123233e-13j)
2.07421875	(-0.2984847388951417657-6.5877166261208618346e-13j)
2.09765625	(-0.2970698913922943385-6.5754545526107948853e-13j)
2.12109375	(-0.29566565040072528836-6.561517908214748934e-13j)
2.14453125	(-0.2942718745336071473-6.548341244657762318e-13j)
2.16796875	(-0.2928884281457001526-6.5350783595804867503e-13j)
2.19140625	(-0.2915151760570189321-6.521958900828551419e-13j)
2.21484375	(-0.29015198853763690678-6.508938146386865263e-13j)
2.23828125	(-0.28879873625866475662-6.495215979218558887e-13j)
2.26171875	(-0.28745529506843886525-6.481146635736214839e-13j)
2.28515625	(-0.2861215411565676825-6.4679585261216130822e-13j)
2.30859375	(-0.28479735563435637502-6.4537699599057510206e-13j)
2.33203125	(-0.28348261989882106437-6.4405649718547978056e-13j)
2.35546875	(-0.28217722002916817425-6.4264464930375670103e-13j)
2.37890625	(-0.28088104233873562032-6.4125862751952999607e-13j)
2.40234375	(-0.27959397759839976771-6.3989137346154846676e-13j)
2.42578125	(-0.27831591676534161994-6.3848820915280639804e-13j)
2.44921875	(-0.2770467550434093651-6.371670180723293507e-13j)
2.47265625	(-0.27578638777845787544-6.356854762264414723e-13j)
2.49609375	(-0.2745347143649392585-6.3431056757459116794e-13j)
2.51953125	(-0.27329163429833036592-6.3286250190283531595e-13j)
2.54296875	(-0.27205705093653487214-6.314901032204009525e-13j)
2.56640625	(-0.27083086770061426396-6.3008141957762821926e-13j)
2.58984375	(-0.26961299169893959693-6.286539120853018946e-13j)
2.61328125	(-0.26840333006810357386-6.27211545439054033e-13j)
2.63671875	(-0.26720179346718508917-6.2573463666017696547e-13j)
2.66015625	(-0.26600829255128344286-6.2430511962712669264e-13j)
2.68359375	(-0.26482274134275274324-6.228894376980549912e-13j)
2.70703125	(-0.26364505383032077468-6.214758424618768456e-13j)
2.73046875	(-0.2624751472236800387-6.2008388880217831726e-13j)
2.75390625	(-0.26131293867164917533-6.1860755434906941085e-13j)
2.77734375	(-0.26015834840605012168-6.1712503306315786626e-13j)
2.80078125	(-0.25901129657282656593-6.1568354852424535295e-13j)
2.82421875	(-0.25787170627073557894-6.142551290918323326e-13j)
2.84765625	(-0.25673950048974319982-6.1276898613471299823e-13j)
2.87109375	(-0.25561460504971156293-6.1125297977007033505e-13j)
2.89453125	(-0.25449694564073843672-6.0987900085427042487e-13j)
2.91796875	(-0.25338645066668813444-6.0835583856248730925e-13j)
2.94140625	(-0.25228304838251180975-6.0694164035644819533e-13j)
2.96484375	(-0.25118666964714037038-6.054439681676005908e-13j)
2.98828125	(-0.25009724515313314086-6.0395425258639636695e-13j)
3.01171875	(-0.24901470809318537736-6.0248480507183916256e-13j)
3.03515625	(-0.24793899147773823533-6.009953102399803858e-13j)
3.05859375	(-0.24687003071908220075-5.9955937159448930443e-13j)
3.08203125	(-0.24580776103283963341-5.9803948424489237526e-13j)
3.10546875	(-0.24475211994340223542-5.9658042874374868107e-13j)
3.12890625	(-0.24370304476544496497-5.951130781845014031e-13j)
3.15234375	(-0.24266047503421372955-5.936086753051780225e-13j)
3.17578125	(-0.24162435006345273081-5.921037800973286966e-13j)
3.19921875	(-0.24059461130385983996-5.9059426673398459795e-13j)
3.22265625	(-0.23957119997402354095-5.891417181343583431e-13j)
3.24609375	(-0.2385540593501666029-5.876399744496944634e-13j)
