tau	g_0_tau_up
0.01171875	(-0.50591988785136643436+6.576931323721188472e-05j)
0.03515625	(-0.5038187448493191001+6.612914944707564899e-05j)
0.05859375	(-0.50178440130913326556+6.648641123181955252e-05j)
0.08203125	(-0.49981173883017260273+6.6841016980171980965e-05j)
0.10546875	(-0.4978997814762130547+6.719289381976728114e-05j)
0.12890625	(-0.49604573116053635173+6.7541977061808151916e-05j)
0.15234375	(-0.49424798874841463503+6.7888209577578379796e-05j)
0.17578125	(-0.4925042983313495104+6.82315412772869801e-05j)
0.19921875	(-0.49081300107452291437+6.857192858136795799e-05j)
0.22265625	(-0.48917212084754269075+6.890933395520665555e-05j)
0.24609375	(-0.48758005288548300626+6.924372545263145326e-05j)
0.26953125	(-0.48603501761312667417+6.957507630562875063e-05j)
0.29296875	(-0.48453549615114277493+6.990336452778966544e-05j)
0.31640625	(-0.48307986661469565215+7.02285725544408762e-05j)
0.33984375	(-0.4816667043080590238+7.0550686897373569156e-05j)
0.36328125	(-0.48029452187064458624+7.086969783021216914e-05j)
0.38671875	(-0.47896198865715350346+7.118559908787100367e-05j)
0.41015625	(-0.47766773566724574085+7.1498387591635882156e-05j)
0.43359375	(-0.47641052280886220238+7.180806318783414352e-05j)
0.45703125	(-0.47518908698829953607+7.2114628408200416023e-05j)
0.48046875	(-0.4740022738120767687+7.2418088242533123285e-05j)
0.50390625	(-0.4728489158912992929+7.271844993030117735e-05j)
0.52734375	(-0.47172793920378042198+7.3015722763100377726e-05j)
0.55078125	(-0.47063826338439262997+7.330991790364856922e-05j)
0.57421875	(-0.46957888939973191356+7.3601048214555153345e-05j)
0.59765625	(-0.46854881634230455267+7.3889128101214935187e-05j)
0.62109375	(-0.46754711493305872727+7.417417336351974581e-05j)
0.64453125	(-0.4665728570247342777+7.4456201060129408465e-05j)
0.66796875	(-0.46562517810442305422+7.473522938011691941e-05j)
0.69140625	(-0.46470321679517134772+7.501127752565457446e-05j)
0.71484375	(-0.46380616865200785526+7.528436560163573679e-05j)
0.73828125	(-0.46293323367295924342+7.555451451443439626e-05j)
0.76171875	(-0.4620836630874831097+7.5821745876854113586e-05j)
