tau	g_0_tau_up
0.01171875	(-0.4985244263103593143-1.2889830918260515662e-17j)
0.03515625	(-0.49562001036801250908-1.4584704128122271024e-17j)
0.05859375	(-0.49278322133525548354-1.3896290493948772586e-18j)
0.08203125	(-0.4900092758662890624-2.6983475652517270558e-17j)
0.10546875	(-0.48729751132639992361-1.9355970852324552513e-17j)
0.12890625	(-0.48464542202085281186+6.3331140027259326737e-18j)
0.15234375	(-0.48205168164091932725-2.8108679640698656973e-17j)
0.17578125	(-0.4795142884862452215-1.7181739455069576654e-17j)
0.19921875	(-0.47703182042537295438-2.0739631440324807427e-17j)
0.22265625	(-0.47460252142751119253-1.8501780983314078525e-17j)
0.24609375	(-0.47222499119160532555-1.23145461020337863956e-17j)
0.26953125	(-0.46989763979837040342-1.18993606468776815e-18j)
0.29296875	(-0.46761912407168221284+3.7935740991496614774e-18j)
0.31640625	(-0.46538798462898617325-5.6569868451592594094e-18j)
0.33984375	(-0.46320294683644819278-3.504380426350023712e-18j)
0.36328125	(-0.4610626616343041495+2.0770338237202688317e-17j)
0.38671875	(-0.4589659255955483852-3.367413497888869093e-17j)
0.41015625	(-0.45691148646780305187+4.801952967580645768e-18j)
0.43359375	(-0.45489821104308764133-1.35657304234441521156e-17j)
0.45703125	(-0.4529249337987389934-2.3218720023999885685e-17j)
0.48046875	(-0.45099058914184081415-1.631749299559032145e-17j)
0.50390625	(-0.44909409020871632334-6.956874604609163364e-18j)
0.52734375	(-0.44723443571274329456-3.2019495243793683973e-17j)
0.55078125	(-0.4454106106794167852+4.7272149675721185103e-18j)
0.57421875	(-0.44362167455594053722+1.0291884613427197802e-17j)
0.59765625	(-0.44186667840460258638+1.8712581543157004601e-17j)
0.62109375	(-0.4401447387948312917-6.3788961791922905275e-19j)
0.64453125	(-0.4384549676646845029-3.861645195750305357e-18j)
0.66796875	(-0.43679653517227934323+1.4756554074470350551e-17j)
0.69140625	(-0.43516860951854846595-2.0921484323492951595e-17j)
0.71484375	(-0.43357041105570437445-1.439896391289660817e-17j)
0.73828125	(-0.43200116008610500717-1.9164015017799232945e-17j)
0.76171875	(-0.43046012393044763567+1.3384344121840276139e-17j)
0.78515625	(-0.42894657121350088236+1.2382368165571262952e-19j)
0.80859375	(-0.42745981318046688546-1.5512803794400591249e-17j)
0.83203125	(-0.42599916333027987303-2.4542317511224876605e-17j)
0.85546875	(-0.4245639739729408224-2.9474544799221257296e-17j)
0.87890625	(-0.423153600323797785+4.736949918337820181e-18j)
0.90234375	(-0.4217674330791033599-2.3450342598250081194e-17j)
0.92578125	(-0.4204048662708949058-8.103585282254581504e-18j)
0.94921875	(-0.41906532647788430346+3.573184689316725139e-18j)
