tau	g_0_tau_up
0.01171875	(-0.49907194620463063428+1.4228809664978346714e-06j)
0.03515625	(-0.49694030126094596023+1.425811553180935822e-06j)
0.05859375	(-0.49487573800984746564+1.4286792122887221444e-06j)
0.08203125	(-0.49287314236652679522+1.4314839723671295562e-06j)
0.10546875	(-0.4909315420300342514+1.4342259629910106701e-06j)
0.12890625	(-0.48904814191646678312+1.4369054061338456897e-06j)
0.15234375	(-0.48722134531143784786+1.4395226080451758665e-06j)
0.17578125	(-0.48544889818809977555+1.4420779516748653332e-06j)
0.19921875	(-0.48372914309748227257+1.4445718896148562344e-06j)
0.22265625	(-0.4820601048379367648+1.4470049376109425134e-06j)
0.24609375	(-0.48044017915337267066+1.4493776682385337259e-06j)
0.26953125	(-0.47886758659144407213+1.4516907054452596647e-06j)
0.29296875	(-0.47734080804206657778+1.4539447191242812006e-06j)
0.31640625	(-0.47585822106569408696+1.4561404201002895508e-06j)
0.33984375	(-0.4744184001160544062+1.4582785557132465336e-06j)
0.36328125	(-0.47301985671204538342+1.4603599054925525786e-06j)
0.38671875	(-0.47166125884232218413+1.4623852770742210776e-06j)
0.41015625	(-0.47034123591747156734+1.4643555027719185488e-06j)
0.43359375	(-0.46905854605454294637+1.4662714359571316438e-06j)
0.45703125	(-0.46781192418666034394+1.4681339480504394151e-06j)
0.48046875	(-0.466600213783265938+1.4699439255354248681e-06j)
0.50390625	(-0.4654222451714109532+1.4717022672730703935e-06j)
0.52734375	(-0.46427694191376644994+1.4734098820222433021e-06j)
0.55078125	(-0.46316322111360480607+1.4750676861789373608e-06j)
0.57421875	(-0.4620800811031733346+1.4766766015889779181e-06j)
0.59765625	(-0.46102651825049068002+1.478237553591273094e-06j)
0.62109375	(-0.46000160047367538718+1.4797514693683477692e-06j)
0.64453125	(-0.45900439675513249327+1.4812192761259162575e-06j)
0.66796875	(-0.45803403965423417077+1.4826418996224868954e-06j)
0.69140625	(-0.4570896648182036781+1.4840202629875496989e-06j)
0.71484375	(-0.4561704647867941831+1.4853552850984456665e-06j)
0.73828125	(-0.45527563651122365807+1.4866478797904259704e-06j)
0.76171875	(-0.4544044281499732829+1.4878989545796115101e-06j)
0.78515625	(-0.45355609310336730822+1.4891094098169937691e-06j)
0.80859375	(-0.4527299310857328396+1.4902801378201652692e-06j)
0.83203125	(-0.45192524753347473876+1.4914120221022163509e-06j)
0.85546875	(-0.4511413899435347541+1.4925059366166402406e-06j)
0.87890625	(-0.45037771176579877164+1.4935627453252501099e-06j)
0.90234375	(-0.44963360478254504882+1.4945833013165162444e-06j)
0.92578125	(-0.44890846678247364743+1.4955684467189022918e-06j)
0.94921875	(-0.4482017305959528075+1.4965190119099319416e-06j)
0.97265625	(-0.4475128349878639833+1.4974358153353821196e-06j)
0.99609375	(-0.4468412508426994334+1.4983196632171233245e-06j)
1.01953125	(-0.44618645482006707992+1.499171349132472267e-06j)
1.04296875	(-0.4455479530911293784+1.4999916538472097002e-06j)
1.06640625	(-0.4449252573830730917+1.500781345173606898e-06j)
1.08984375	(-0.4443179065964723562+1.5015411777111825396e-06j)
1.11328125	(-0.44372544492961774054+1.5022718927690206825e-06j)
1.13671875	(-0.44314744164984370967+1.5029742183434944312e-06j)
1.16015625	(-0.4425834710397816285+1.5036488689241785022e-06j)
1.18359375	(-0.44203313055075271754+1.5042965455400773169e-06j)
1.20703125	(-0.44149602235398838213+1.5049179357438788717e-06j)
1.23046875	(-0.44097177006809751276+1.5055137135782188971e-06j)
1.25390625	(-0.44046000173143434742+1.5060845396707780946e-06j)
1.27734375	(-0.43996036526641141284+1.506631061190743372e-06j)
1.30078125	(-0.43947251271621295965+1.5071539120956806787e-06j)
1.32421875	(-0.43899611458484277815+1.5076537129384826437e-06j)
1.34765625	(-0.43853084520360247067+1.5081310712032751617e-06j)
1.37109375	(-0.43807639606608872462+1.5085865813628748138e-06j)
1.39453125	(-0.43763246220827473065+1.5090208248769440301e-06j)
1.41796875	(-0.43719875464135488086+1.5094343704430264556e-06j)
1.44140625	(-0.4367749876446291868+1.5098277741692703092e-06j)
1.46484375	(-0.4363608903854763188+1.5102015796004850232e-06j)
1.48828125	(-0.43595619503713983756+1.5105563179175952673e-06j)
1.51171875	(-0.43556064766366830998+1.5108925082107453349e-06j)
1.53515625	(-0.43517399708560244864+1.5112106574269076148e-06j)
1.55859375	(-0.43479600509805355069+1.511511260783558447e-06j)
1.58203125	(-0.4344264360165490113+1.5117948017852763691e-06j)
1.60546875	(-0.43406506628820407112+1.5120617524921240821e-06j)
1.62890625	(-0.43371167465789506323+1.5123125736133499875e-06j)
1.65234375	(-0.43336605122547028346+1.5125477147818495209e-06j)
1.67578125	(-0.43302798817919763152+1.5127676147387128783e-06j)
1.69921875	(-0.43269728834594761713+1.5129727014221317124e-06j)
1.72265625	(-0.43237375644471548464+1.5131633923301433212e-06j)
1.74609375	(-0.43205720717152251709+1.5133400945189664401e-06j)
1.76953125	(-0.43174745693088112386+1.5135032049844925995e-06j)
1.79296875	(-0.43144433149266814276+1.5136531106737735856e-06j)
1.81640625	(-0.43114765816381195318+1.513790188852317796e-06j)
1.83984375	(-0.4308572730504917625+1.5139148071502221953e-06j)
1.86328125	(-0.43057301363616462542+1.5140273238427515555e-06j)
1.88671875	(-0.43029472567905002744+1.5141280879976273208e-06j)
1.91015625	(-0.43002225616598310776+1.5142174397039352972e-06j)
1.93359375	(-0.42975545987216123844+1.5142957101786427984e-06j)
1.95703125	(-0.42949419266327087952+1.5143632220726089916e-06j)
1.98046875	(-0.42923831774186105292+1.5144202895503482958e-06j)
2.00390625	(-0.42898769927280211434+1.5144672185042013925e-06j)
2.02734375	(-0.42874220833834286726+1.514504306746854379e-06j)
2.05078125	(-0.42850171686426946627+1.5145318441656376788e-06j)
2.07421875	(-0.42826610330366543522+1.5145501129655033714e-06j)
2.09765625	(-0.42803524684319060878+1.5145593877178485949e-06j)
2.12109375	(-0.42780903283375493196+1.5145599356457858666e-06j)
2.14453125	(-0.42758734725815833455+1.5145520167255106923e-06j)
2.16796875	(-0.42737008192528447292+1.5145358838949355218e-06j)
2.19140625	(-0.42715712918197118464+1.5145117831656298116e-06j)
2.21484375	(-0.42694838688589265008+1.5144799538405511148e-06j)
2.23828125	(-0.42674375334598657616+1.5144406286228523921e-06j)
2.26171875	(-0.42654313208791772016+1.5143940337623157975e-06j)
2.28515625	(-0.4263464270086847474+1.5143403892795813573e-06j)
2.30859375	(-0.42615354694741230945+1.5142799090833490133e-06j)
2.33203125	(-0.42596440104093835632+1.5142128010232766778e-06j)
2.35546875	(-0.42577890311164312553+1.5141392671878289927e-06j)
2.37890625	(-0.42559696721187456614+1.5140595039200039789e-06j)
2.40234375	(-0.4254185118396018872+1.5139737020415225403e-06j)
2.42578125	(-0.42524345566048088463+1.5138820469253162728e-06j)
2.44921875	(-0.42507172156128120166+1.5137847186636372465e-06j)
2.47265625	(-0.4249032325392650966+1.5136818921767892955e-06j)
2.49609375	(-0.42473791560257356803+1.5135737373643767624e-06j)
2.51953125	(-0.4245756978173666485+1.5134604192014486669e-06j)
2.54296875	(-0.42441651006367886456+1.5133420978989481333e-06j)
2.56640625	(-0.42426028323147574328+1.5132189289695293922e-06j)
2.58984375	(-0.42410695183985536172+1.5130910633763010007e-06j)
2.61328125	(-0.42395645037383117293+1.512958647675000111e-06j)
2.63671875	(-0.42380871677419224008+1.5128218240703555251e-06j)
2.66015625	(-0.42366368890739830588+1.5126807305331819528e-06j)
2.68359375	(-0.42352130793290015953+1.5125355009502912911e-06j)
2.70703125	(-0.42338151489907349667+1.5123862652013405348e-06j)
2.73046875	(-0.42324425399432502592+1.5122331492446273211e-06j)
2.75390625	(-0.42310946926247960942+1.5120762752362071133e-06j)
2.77734375	(-0.4229771077435711124+1.5119157616320108581e-06j)
2.80078125	(-0.422847116302545456+1.5117517232510999238e-06j)
2.82421875	(-0.4227194446652365878+1.5115842714366644053e-06j)
2.84765625	(-0.42259404235466269117+1.5114135140646660366e-06j)
2.87109375	(-0.42247086162732516712+1.5112395556715182432e-06j)
2.89453125	(-0.42234985451175255378+1.5110624975420990063e-06j)
2.91796875	(-0.42223097564992750907+1.5108824378292905052e-06j)
2.94140625	(-0.42211417943307877332+1.5106994715134604488e-06j)
2.96484375	(-0.42199942275274004988+1.5105136906549090229e-06j)
2.98828125	(-0.42188666222910509163+1.5103251843438911932e-06j)
3.01171875	(-0.42177585687594004726+1.5101340387942545034e-06j)
3.03515625	(-0.4216669654171150694+1.5099403374914801059e-06j)
3.05859375	(-0.42155994886933045862+1.5097441611505727302e-06j)
3.08203125	(-0.42145476794271025112+1.5095455879470069694e-06j)
3.10546875	(-0.4213513855450603529+1.5093446934025885312e-06j)
3.12890625	(-0.4212497642626611971+1.509141550597391834e-06j)
3.15234375	(-0.42114986878955790184+1.5089362301247192423e-06j)
3.17578125	(-0.4210516634849180151+1.5087288002976830844e-06j)
3.19921875	(-0.42095511473064556318+1.5085193270016863946e-06j)
3.22265625	(-0.42086018856189105763+1.5083078740302483954e-06j)
3.24609375	(-0.42076685295608873272+1.5080945028542665812e-06j)
3.26953125	(-0.4206750755334027203+1.50787927291086173e-06j)
3.29296875	(-0.42058482578011335828+1.5076622415219494495e-06j)
3.31640625	(-0.4204960728159680694+1.5074434640294050365e-06j)
3.33984375	(-0.4204087875546748121+1.5072229937502516217e-06j)
3.36328125	(-0.42032294053530105948+1.5070008822165744179e-06j)
3.38671875	(-0.42023850402248313918+1.5067771789846848312e-06j)
3.41015625	(-0.42015544989917097407+1.5065519318837483489e-06j)
