tau	g_0_tau_up
0.03125	(-0.49875295067411534733-7.4448242757542750434e-17j)
0.09375	(-0.49654243134185993558-8.1352146679200915657e-17j)
0.15625	(-0.49468251084372372173-6.9166550497411636595e-17j)
0.21875	(-0.4930791830641116369-6.670264199198777324e-17j)
0.28125	(-0.49168356754090031258-9.0433621932630638593e-17j)
0.34375	(-0.49044620335116750898-9.022016467976357666e-17j)
0.40625	(-0.48933541092904880854-7.5016502975061920393e-17j)
0.46875	(-0.48832204498124570646-8.4675308775464315606e-17j)
0.53125	(-0.48738659564099340304-8.855499049799143985e-17j)
0.59375	(-0.48651145533455814052-8.7790221257191603384e-17j)
0.65625	(-0.48568474111417775374-8.6614408469974333143e-17j)
0.71875	(-0.48489568022979689932-6.760922386541022211e-17j)
0.78125	(-0.4841370656756331936-7.734679279561354507e-17j)
0.84375	(-0.48340223999625897555-7.3878043105217524796e-17j)
0.90625	(-0.48268684571167674857-8.34862608399522555e-17j)
0.96875	(-0.4819867273383805495-8.166495104428432969e-17j)
1.03125	(-0.4812992607995808525-7.498952279917288415e-17j)
1.09375	(-0.4806218233498505965-8.484993828670041206e-17j)
1.15625	(-0.4799528447296128597-8.872083760001951353e-17j)
1.21875	(-0.47929064781356189862-9.3290182424883037565e-17j)
1.28125	(-0.47863430262835571227-7.666871603796656967e-17j)
1.34375	(-0.47798271967775562974-9.787680048699668221e-17j)
1.40625	(-0.47733535752842060074-8.016789361889414135e-17j)
1.46875	(-0.47669149474022565194-7.49575014485888259e-17j)
1.53125	(-0.47605082505913443036-8.005564448598765951e-17j)
1.59375	(-0.47541285965219437504-8.0598065174139586905e-17j)
1.65625	(-0.47477743397443500362-7.1764984432755461603e-17j)
1.71875	(-0.47414420775106935757-1.0020090245372913325e-16j)
1.78125	(-0.47351310118076600508-7.2444140040716359284e-17j)
1.84375	(-0.47288387006196747064-9.504841633842255652e-17j)
1.90625	(-0.47225648465057240566-7.954769592947842013e-17j)
1.96875	(-0.4716307638131893576-7.252444521612484487e-17j)
2.03125	(-0.47100670678739825492-7.7693174780517701975e-17j)
