wn	g_0_wn_up
-133.97583670621472152	(-1.5392189905913684252e-12+0.007462543879297349643j)
-133.84493701231514251	(-1.4091682805945859456e-12+0.0074698406487441158796j)
-133.7140373184155635	(-1.27896278823630931765e-12+0.007477151698045194153j)
-133.58313762451601292	(-1.1484635846518067072e-12+0.0074844770691594392567j)
-133.45223793061640549	(-1.0176089731821433328e-12+0.007491816804210188127j)
-133.32133823671685491	(-8.8636909096225469137e-13+0.007499170945486108124j)
-133.1904385428172759	(-7.547115311920445452e-13+0.0075065395354420340335j)
-133.0595388489176969	(-6.2262469143152675297e-13+0.0075139226166997755835j)
-132.92863915501811789	(-4.9008970669587025917e-13+0.0075213202320489292926j)
-132.79773946111853888	(-3.5709530733070806714e-13+0.0075287324244477189447j)
-132.6668397672189883	(-2.2363094077411466869e-13+0.007536159237023788357j)
-132.53594007331938087	(-8.968153889232264163e-14+0.0075436007130750956304j)
-132.40504037941983029	(4.4753975134379005572e-14+0.0075510568960706642844j)
-132.27414068552025128	(1.7968696189906583425e-13+0.007558527829651514804j)
-132.14324099162067228	(3.151244903418142745e-13+0.0075660135576314469993j)
-132.01234129772109327	(4.5107946237755694848e-13+0.0075735141239979290526j)
-131.88144160382151426	(5.87554310183378025e-13+0.00758102957291295447j)
-131.75054190992196368	(7.245460623474406385e-13+0.0075885599487138799546j)
-131.61964221602235625	(8.620733609189612917e-13+0.007596105295914356084j)
-131.48874252212280567	(1.0001381577290368646e-12+0.0076036656592051244177j)
-131.35784282822322666	(1.1387438319757223897e-12+0.0076112410834549637864j)
-131.22694313432364766	(1.2778970905990418305e-12+0.0076188316137115446453j)
-131.09604344042406865	(1.4176106230380778489e-12+0.007626437295202323323j)
-130.96514374652448964	(1.5578791578042644339e-12+0.007634058173335451017j)
-130.83424405262493906	(1.6987132849363336456e-12+0.0076416942937006706454j)
-130.70334435872536005	(1.8401185548263387747e-12+0.0076493457020702180366j)
-130.57244466482578105	(1.9820996138229465307e-12+0.007657012444399755209j)
-130.44154497092620204	(2.124658803130413804e-12+0.007664694566829262888j)
-130.31064527702662303	(2.2678057216348606039e-12+0.007672392115683985929j)
-130.17974558312704403	(2.4115446712268232232e-12+0.0076801051374753544557j)
-130.04884588922746502	(2.5558804654751227657e-12+0.007687833678901933622j)
-129.91794619532791444	(2.7008155542240273357e-12+0.00769557778685034128j)
-129.78704650142833543	(2.8463562254632981282e-12+0.0077033375083962072824j)
-129.65614680752875643	(2.9925119186427757395e-12+0.0077111128908051457947j)
-129.52524711362917742	(3.1392816290899049317e-12+0.007718903981533686842j)
-129.39434741972959841	(3.2866734618650493652e-12+0.007726710828230246887j)
-129.26344772583004783	(3.4346936577398016284e-12+0.0077345334787361072135j)
-129.1325480319304404	(3.583338431527753012e-12+0.0077423719810863975144j)
-129.00164833803088982	(3.7326326728910835896e-12+0.0077502263835110447865j)
-128.87074864413131081	(3.882551742371122481e-12+0.007758096734435807225j)
-128.7398489502317318	(4.033141852365132904e-12+0.0077659830824832586788j)
-128.6089492563321528	(4.184372725286706363e-12+0.0077738854764737358102j)
-128.4780495624325738	(4.3362623043952060682e-12+0.0077818039654264214294j)
-128.34714986853302321	(4.4888141658495642044e-12+0.007789738598560297725j)
-128.21625017463341578	(4.642032303119919159e-12+0.007797689425295233935j)
-128.0853504807338652	(4.7959239325927892617e-12+0.007805656495252915293j)
-127.95445078683428619	(4.950495992615734511e-12+0.007813639858257963658j)
-127.823551092934721396	(5.105751846312213135e-12+0.0078216395643389263065j)
-127.69265139903512818	(5.261696411899896253e-12+0.007829655663729340187j)
-127.561751705135563384	(5.4183305461092218048e-12+0.007837688206868771018j)
-127.43085201123598438	(5.575674420113323842e-12+0.007845737244403868868j)
-127.29995231733640537	(5.7337197236291009803e-12+0.007853802827189459296j)
-127.169052623436826366	(5.8924739594967993128e-12+0.0078618850062895755115j)
-127.03815292953726157	(6.0519437398895493935e-12+0.007869983832978572069j)
-126.907253235637696775	(6.212119813111442258e-12+0.007878099358742157027j)
-126.77635354173810356	(6.373055768803918291e-12+0.007886231635278568089j)
-126.64545384783853876	(6.534731357205057303e-12+0.007894380714499577012j)
-126.51455415393895976	(6.697095580382642444e-12+0.007902546648531596357j)
-126.38365446003939496	(6.860230154610867734e-12+0.007910729489716921553j)
-126.252754766139801745	(7.0241156727499464442e-12+0.0079189292906146954015j)
-126.12185507224023695	(7.1887504765797476664e-12+0.007927146104002099833j)
-125.990955378340672155	(7.354144447453045208e-12+0.007935379982875480007j)
-125.86005568444107894	(7.5203110959980134806e-12+0.00794363098045148576j)
-125.72915599054151414	(7.687245684257364676e-12+0.0079518991501682043804j)
-125.59825629664193514	(7.854962064167921114e-12+0.007960184545686341956j)
-125.46735660274237034	(8.023451175352593388e-12+0.0079684872208903457375j)
-125.336456908842777125	(8.19274333404617722e-12+0.007976807229889609774j)
-125.20555721494321233	(8.362822585063505965e-12+0.007985144627019602481j)
-125.074657521043647534	(8.533704721572695655e-12+0.00799349946684311044j)
-124.94375782714405432	(8.70539401402861182e-12+0.008001871804151365966j)
-124.81285813324448952	(8.8778929500981965326e-12+0.0080102616939652943745j)
-124.681958439344910516	(9.051216230644861971e-12+0.008018669191536679716j)
-124.55105874544534572	(9.225363564370536698e-12+0.0080270943523493999j)
-124.420159051545752504	(9.400340959778222435e-12+0.008035537232120646203j)
-124.28925935764618771	(9.576154614075861847e-12+0.008043997886802141048j)
-124.158359663746622914	(9.7528109125458637345e-12+0.008052476372581371389j)
-124.02745996984704391	(9.930321932339784348e-12+0.008060972745882844653j)
-123.8965602759474649	(1.01086880304739265574e-11+0.0080694870633693325385j)
-123.765660582047885896	(1.02879141518324897085e-11+0.008078019381943128685j)
