wn	g_0_wn_up
-133.97583670621472152	(-1.6361875587876963358e-13+0.0074625439586469546546j)
-133.84493701231514251	(-1.1824903513733854225e-13+0.0074698407282496282963j)
-133.7140373184155635	(-7.2817913458229031875e-14+0.0074771517777073494976j)
-133.58313762451601292	(-2.7283864548382514806e-14+0.0074844771489789409594j)
-133.45223793061640549	(1.837658800351713502e-14+0.0074918168841877274752j)
-133.32133823671685491	(6.417018398062153508e-14+0.0074991710256223642617j)
-133.1904385428172759	(1.10112882674289065686e-13+0.007506539615737683503j)
-133.0595388489176969	(1.562042282483557555e-13+0.0075139226971554879883j)
-132.92863915501811789	(2.0245271253986045886e-13+0.0075213203126653777053j)
-132.79773946111853888	(2.4886159004788170198e-13+0.0075287325052255807747j)
-132.6668397672189883	(2.95434045089846291e-13+0.007536159317963741014j)
-132.53594007331938087	(3.4217884931480546928e-13+0.0075436007941778139216j)
-132.40504037941983029	(3.8909143714414712554e-13+0.0075510569773368334257j)
-132.27414068552025128	(4.3617785550878072956e-13+0.007558527911081815674j)
-132.14324099162067228	(4.8344030985274515503e-13+0.0075660136392265691513j)
-132.01234129772109327	(5.3088710079995677257e-13+0.0075735142057585585693j)
-131.88144160382151426	(5.7851644963325365597e-13+0.007581029654839787843j)
-131.75054190992196368	(6.2632101883384633015e-13+0.007588560030807611073j)
-131.61964221602235625	(6.743157037004561245e-13+0.0075961053781756823072j)
-131.48874252212280567	(7.2249829344919234283e-13+0.0076036657416347483082j)
-131.35784282822322666	(7.708685581335187301e-13+0.00761124116605358704j)
-131.22694313432364766	(8.1942942767532146173e-13+0.0076188316964798758965j)
-131.09604344042406865	(8.6819007319826451485e-13+0.0076264373781410764105j)
-130.96514374652448964	(9.171414400198087249e-13+0.0076340582564453389122j)
-130.83424405262493906	(9.6629090608629057e-13+0.0076416943769824080546j)
-130.70334435872536005	(1.01564023249865663425e-12+0.007649345785524530074j)
-130.57244466482578105	(1.0651909920074707285e-12+0.0076570125280273626522j)
-130.44154497092620204	(1.1149416593186569457e-12+0.0076646946506308951882j)
-130.31064527702662303	(1.1648989187609855846e-12+0.0076723921996603734047j)
-130.17974558312704403	(1.2150632599569668357e-12+0.0076801052216272300277j)
-130.04884588922746502	(1.2654363868842755526e-12+0.007687833763230035415j)
-129.91794619532791444	(1.3160173800999604378e-12+0.007695577871355411756j)
-129.78704650142833543	(1.3668091894797530398e-12+0.00770333759307898977j)
-129.65614680752875643	(1.4178177159979913134e-12+0.0077111129756663870927j)
