tau	g_0_tau_up
0.01171875	(-0.49937864260814557316+4.1280202287389924275e-06j)
0.03515625	(-0.49724774584929043453+4.1387634812736332114e-06j)
0.05859375	(-0.49518391732244038117+4.14932663269774706e-06j)
0.08203125	(-0.4931820429352981594+4.1597094524813732117e-06j)
0.10546875	(-0.4912411504015243291+4.1699120118205768633e-06j)
0.12890625	(-0.4893584446720656289+4.1799346582360796603e-06j)
0.15234375	(-0.4875323290858669112+4.189777992091613279e-06j)
0.17578125	(-0.48576054968626564134+4.1994428442891939513e-06j)
0.19921875	(-0.4840414491098038452+4.208930255793953424e-06j)
0.22265625	(-0.48237305225425425315+4.218241458251838936e-06j)
0.24609375	(-0.48075375497553218818+4.227377856205873579e-06j)
0.26953125	(-0.4791817779446495007+4.236341010267176955e-06j)
0.29296875	(-0.47765560218508351653+4.245132621634241206e-06j)
0.31640625	(-0.47617360539998510038+4.253754517579151059e-06j)
0.33984375	(-0.47473436219392162183+4.262208637914229262e-06j)
0.36328125	(-0.47333638424384838483+4.2704970225776142344e-06j)
0.38671875	(-0.47197833970283881166+4.278621799876012467e-06j)
0.41015625	(-0.47065885815146252247+4.2865851757444283247e-06j)
0.43359375	(-0.46937669788157626583+4.2943894236766888843e-06j)
0.45703125	(-0.46813059400525269815+4.3020368753928052766e-06j)
0.48046875	(-0.46691939017438882642+4.309529912360584542e-06j)
0.50390625	(-0.4657419169014097582+4.3168709575297840752e-06j)
0.52734375	(-0.46459709793673825695+4.3240624682575221977e-06j)
0.55078125	(-0.46348385057327357028+4.331106929296013411e-06j)
0.57421875	(-0.46240117333430347246+4.3380068465563670983e-06j)
0.59765625	(-0.46134806277987472356+4.3447647413147508737e-06j)
0.62109375	(-0.4603235870207298408+4.3513831448060494842e-06j)
0.64453125	(-0.45932681523213253483+4.3578645933489835223e-06j)
0.66796875	(-0.45835688016621889407+4.3642116238832978083e-06j)
0.69140625	(-0.4574129176625768567+4.370426769656677247e-06j)
0.71484375	(-0.45649412045265025384+4.3765125567429179467e-06j)
0.73828125	(-0.455599685678418298+4.3824715001305806396e-06j)
0.76171875	(-0.45472886168796566864+4.388306101029502141e-06j)
0.78515625	(-0.4538809020698522656+4.394018843698073356e-06j)
0.80859375	(-0.45305510672508297887+4.3996121929504128465e-06j)
0.83203125	(-0.4522507812750111711+4.4050885917581658353e-06j)
0.85546875	(-0.4514672733996453191+4.4104504591580405995e-06j)
0.87890625	(-0.4507039367299144339+4.4157001883274089074e-06j)
0.90234375	(-0.44996016322699528+4.4208401448602382164e-06j)
0.92578125	(-0.44923535085623084173+4.425872665202165269e-06j)
0.94921875	(-0.44852893262227871984+4.430800055426737619e-06j)
0.97265625	(-0.44784034746187173504+4.4356245898851584102e-06j)
0.99609375	(-0.4471690664288405226+4.440348510292105739e-06j)
1.01953125	(-0.44651456634955388747+4.44497402474258236e-06j)
1.04296875	(-0.44587635355930310688+4.449503306949586033e-06j)
1.06640625	(-0.44525393994672551878+4.4539384956463304207e-06j)
1.08984375	(-0.44464686457113022922+4.458281693917934399e-06j)
1.11328125	(-0.44405467178679502993+4.46253496892791427e-06j)
1.13671875	(-0.443476931014271325+4.466700351362391238e-06j)
1.16015625	(-0.4429132166866206477+4.4707798353907492677e-06j)
1.18359375	(-0.44236312640279340513+4.474775378334894977e-06j)
1.20703125	(-0.44182626247884676518+4.4786889005481776656e-06j)
1.23046875	(-0.44130224867540829292+4.482522285412602577e-06j)
1.25390625	(-0.44079071317004747677+4.4862773794616261105e-06j)
1.27734375	(-0.4402913040215983287+4.4899559922537039686e-06j)
1.30078125	(-0.43980367340688064637+4.493559896691312562e-06j)
1.32421875	(-0.43932749196076636977+4.4970908290458949782e-06j)
1.34765625	(-0.43886243414267339658+4.500550489276280148e-06j)
1.37109375	(-0.4384081915715850597+4.503940541294579192e-06j)
1.39453125	(-0.4379644594061536389+4.5072626131584458086e-06j)
1.41796875	(-0.4375309487775725925+4.5105182975118976273e-06j)
1.44140625	(-0.43710737408248762081+4.5137091518583928574e-06j)
1.46484375	(-0.43669346460299951485+4.516836698984471274e-06j)
1.48828125	(-0.43628895262448214032+4.5199024274329271524e-06j)
1.51171875	(-0.4358935843205556382+4.522907791706216605e-06j)
1.53515625	(-0.43550710861880775893+4.525854212979318818e-06j)
1.55859375	(-0.4351292874189064408+4.528743079430277952e-06j)
1.58203125	(-0.4347598851384834595+4.531575746644273434e-06j)
1.60546875	(-0.4343986783243432015+4.5343535382806329914e-06j)
1.62890625	(-0.43404544581867188224+4.5370777463958427388e-06j)
1.65234375	(-0.4336999778162903274+4.5397496320208628105e-06j)
1.67578125	(-0.43336206659813680808+4.5423704257201377664e-06j)
1.69921875	(-0.43303151508149223536+4.544941328078482988e-06j)
1.72265625	(-0.43270812807354142038+4.547463510139514861e-06j)
1.74609375	(-0.4323917203563132361+4.549938114020591614e-06j)
1.76953125	(-0.43208210841818756043+4.552366253478399239e-06j)
1.79296875	(-0.4317791181108069365+4.554749014307848105e-06j)
1.81640625	(-0.43148257682080426445+4.5570874550159029158e-06j)
1.83984375	(-0.43119232073204316613+4.5593826071957112324e-06j)
1.86328125	(-0.43090818740368364015+4.5616354762261451146e-06j)
1.88671875	(-0.43063002266770722404+4.5638470416388662366e-06j)
1.91015625	(-0.4303576735828075206+4.566018257755057494e-06j)
