n_up	n_dn	g_diff_up	g_diff_dn
0.500000000000002	0.500000000000002	3.5180582649191865e-15	3.5180582649191865e-15
0.500000000000002	0.500000000000002	1.837982412665088e-15	1.837982412665088e-15
0.5000000000000021	0.5000000000000021	2.9248718024959516e-16	2.9248718024959516e-16
0.5000000000000021	0.5000000000000021	2.393887792363763e-16	2.393887792363763e-16
0.5000000000000021	0.5000000000000021	9.433939985005823e-16	9.433939985005823e-16
0.5000000000000021	0.5000000000000021	5.529144484343177e-16	5.529144484343177e-16
0.5000000000000021	0.5000000000000021	7.287311950959239e-16	7.287311950959239e-16
0.5000000000000021	0.5000000000000021	1.9662715167906568e-16	1.9662715167906568e-16
0.5000000000000021	0.5000000000000021	2.852863708410735e-17	2.852863708410735e-17
0.5000000000000021	0.5000000000000021	5.315160262335066e-16	5.315160262335066e-16
0.5000000000000021	0.5000000000000021	1.66924525684419e-16	1.66924525684419e-16
0.5000000000000021	0.5000000000000021	3.163699069245151e-16	3.163699069245151e-16
0.5000000000000021	0.5000000000000021	2.0428222231560596e-16	2.0428222231560596e-16
0.5000000000000021	0.5000000000000021	6.390675624679907e-16	6.390675624679907e-16
0.5000000000000021	0.5000000000000021	3.937721298265118e-17	3.937721298265118e-17
0.5000000000000021	0.5000000000000021	1.950209786437141e-16	1.950209786437141e-16
0.5000000000000021	0.5000000000000021	5.981280147202081e-16	5.981280147202081e-16
0.5000000000000021	0.5000000000000021	8.784299386194847e-16	8.784299386194847e-16
0.5000000000000021	0.5000000000000021	1.667946774380259e-16	1.667946774380259e-16
0.5000000000000021	0.5000000000000021	5.5794492088069255e-16	5.5794492088069255e-16
0.5000000000000021	0.5000000000000021	4.627096941041363e-16	4.627096941041363e-16
0.5000000000000021	0.5000000000000021	2.855668501653129e-16	2.855668501653129e-16
0.5000000000000021	0.5000000000000021	1.3606221414587261e-17	1.3606221414587261e-17
0.5000000000000021	0.5000000000000021	2.354580689859507e-16	2.354580689859507e-16
0.5000000000000021	0.5000000000000021	1.386618089157379e-16	1.386618089157379e-16
0.5000000000000021	0.5000000000000021	7.099946197625384e-16	7.099946197625384e-16
0.5000000000000021	0.5000000000000021	1.0944045084463181e-16	1.0944045084463181e-16
0.5000000000000021	0.5000000000000021	2.3646101434963054e-16	2.3646101434963054e-16
0.5000000000000021	0.5000000000000021	1.4305532536501852e-15	1.4305532536501852e-15
0.5000000000000021	0.5000000000000021	8.923748015982389e-18	8.923748015982389e-18
0.5000000000000021	0.5000000000000021	4.680288090672533e-16	4.680288090672533e-16
0.5000000000000021	0.5000000000000021	4.965491262180124e-16	4.965491262180124e-16
0.5000000000000021	0.5000000000000021	8.6946848307175345e-16	8.6946848307175345e-16
0.5000000000000022	0.5000000000000022	1.5360284574193286e-15	1.5360284574193286e-15
0.5000000000000022	0.5000000000000022	2.2729936717337845e-15	2.2729936717337845e-15
0.5000000000000022	0.5000000000000022	3.4504515301237017e-15	3.4504515301237017e-15
0.5000000000000023	0.5000000000000023	6.2259274902054385e-15	6.2259274902054385e-15
0.5000000000000024	0.5000000000000024	8.380102472696226e-15	8.380102472696226e-15
0.5000000000000026	0.5000000000000026	8.95200771950796e-15	8.95200771950796e-15
0.5000000000000027	0.5000000000000027	5.27841591263734e-15	5.27841591263734e-15
0.5000000000000028	0.5000000000000028	2.444297403882614e-15	2.444297403882614e-15
0.5000000000000029	0.5000000000000029	9.519459318562658e-16	9.519459318562658e-16
0.5000000000000029	0.5000000000000029	8.045256568365322e-16	8.045256568365322e-16
0.5000000000000029	0.5000000000000029	3.387267498489744e-16	3.387267498489744e-16
0.5000000000000029	0.5000000000000029	6.882317697377255e-16	6.882317697377255e-16
0.5000000000000029	0.5000000000000029	1.7579266787305997e-17	1.7579266787305997e-17
