n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	2.0218178257021347e-16	2.0218178257021347e-16
0.5	0.5	5.212547972554138e-17	5.212547972554138e-17
0.5	0.5	7.596787626447999e-17	7.596787626447999e-17
0.5	0.5	5.438002729646723e-18	5.438002729646723e-18
0.5	0.5	5.800728693068523e-18	5.800728693068523e-18
0.5	0.5	4.214992543415748e-17	4.214992543415748e-17
0.5	0.5	5.94934587606012e-17	5.94934587606012e-17
0.5	0.5	2.0429031457833467e-18	2.0429031457833467e-18
0.5	0.5	9.030581342210311e-17	9.030581342210311e-17
0.5	0.5	1.305751618851008e-16	1.305751618851008e-16
