n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000013	0.5000000000000013	4.011959067352621e-17	4.011959067352621e-17
0.5000000000000013	0.5000000000000013	1.4460856309842152e-15	1.4460856309842152e-15
0.5000000000000013	0.5000000000000013	4.458548455165029e-17	4.458548455165029e-17
0.5000000000000013	0.5000000000000013	1.4647570675434412e-17	1.4647570675434412e-17
0.5000000000000013	0.5000000000000013	5.797432665970106e-16	5.797432665970106e-16
0.5000000000000013	0.5000000000000013	1.9735183001858e-16	1.9735183001858e-16
0.5000000000000013	0.5000000000000013	5.052431844626811e-16	5.052431844626811e-16
0.5000000000000013	0.5000000000000013	9.150277709429572e-16	9.150277709429572e-16
0.5000000000000013	0.5000000000000013	2.2419595828463755e-16	2.2419595828463755e-16
0.5000000000000013	0.5000000000000013	2.4120068561421896e-16	2.4120068561421896e-16
0.5000000000000013	0.5000000000000013	1.9120855253437803e-16	1.9120855253437803e-16
0.5000000000000013	0.5000000000000013	4.455159753562165e-16	4.455159753562165e-16
0.5000000000000013	0.5000000000000013	1.7090135325053752e-17	1.7090135325053752e-17
0.5000000000000013	0.5000000000000013	2.138270514639349e-16	2.138270514639349e-16
0.5000000000000013	0.5000000000000013	4.971134960928479e-16	4.971134960928479e-16
0.5000000000000013	0.5000000000000013	7.10592828089461e-16	7.10592828089461e-16
0.5000000000000013	0.5000000000000013	9.510841363301348e-16	9.510841363301348e-16
0.5000000000000013	0.5000000000000013	5.2312827232241666e-17	5.2312827232241666e-17
0.5000000000000013	0.5000000000000013	8.975272771879608e-17	8.975272771879608e-17
0.5000000000000013	0.5000000000000013	4.0361817611206927e-16	4.0361817611206927e-16
0.5000000000000013	0.5000000000000013	2.3902375254697263e-16	2.3902375254697263e-16
0.5000000000000013	0.5000000000000013	1.8654135348467884e-16	1.8654135348467884e-16
0.5000000000000013	0.5000000000000013	5.781234828352493e-16	5.781234828352493e-16
0.5000000000000013	0.5000000000000013	8.5569038582166e-16	8.5569038582166e-16
0.5000000000000013	0.5000000000000013	1.6426012763316184e-15	1.6426012763316184e-15
0.5000000000000013	0.5000000000000013	4.752400194391327e-16	4.752400194391327e-16
0.5000000000000013	0.5000000000000013	2.670375388125177e-16	2.670375388125177e-16
0.5000000000000013	0.5000000000000013	5.854260113820995e-16	5.854260113820995e-16
0.5000000000000013	0.5000000000000013	7.113851072138102e-16	7.113851072138102e-16
0.5000000000000013	0.5000000000000013	8.123048699927093e-16	8.123048699927093e-16
0.5000000000000013	0.5000000000000013	5.266017101799424e-16	5.266017101799424e-16
0.5000000000000013	0.5000000000000013	4.687954177480193e-16	4.687954177480193e-16
