n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000011	0.5000000000000011	1.3676213472364715e-16	1.3676213472364715e-16
0.5000000000000011	0.5000000000000011	5.3980961678203736e-17	5.3980961678203736e-17
0.5000000000000011	0.5000000000000011	1.6139128115133878e-15	1.6139128115133878e-15
0.5000000000000012	0.5000000000000012	5.092155907362722e-16	5.092155907362722e-16
0.5000000000000012	0.5000000000000012	1.1052918011964404e-15	1.1052918011964404e-15
0.5000000000000011	0.5000000000000011	1.1219261343752325e-16	1.1219261343752325e-16
0.5000000000000011	0.5000000000000011	4.0309709480540666e-16	4.0309709480540666e-16
0.5000000000000011	0.5000000000000011	1.1798348997009136e-16	1.1798348997009136e-16
0.5000000000000011	0.5000000000000011	3.7515135747886075e-18	3.7515135747886075e-18
0.5000000000000011	0.5000000000000011	6.555748745434494e-16	6.555748745434494e-16
0.5000000000000012	0.5000000000000012	7.6951844140365e-16	7.6951844140365e-16
0.5000000000000011	0.5000000000000011	1.6271566113018943e-16	1.6271566113018943e-16
0.5000000000000011	0.5000000000000011	5.794168463429727e-16	5.794168463429727e-16
0.5000000000000011	0.5000000000000011	3.3775417291796006e-16	3.3775417291796006e-16
0.5000000000000011	0.5000000000000011	4.0658131810800473e-16	4.0658131810800473e-16
0.5000000000000011	0.5000000000000011	2.3592596279132806e-16	2.3592596279132806e-16
0.5000000000000011	0.5000000000000011	5.65483535270519e-16	5.65483535270519e-16
0.5000000000000011	0.5000000000000011	1.0473114491449856e-15	1.0473114491449856e-15
0.5000000000000011	0.5000000000000011	2.6786829650178553e-16	2.6786829650178553e-16
0.5000000000000011	0.5000000000000011	4.677624467489829e-16	4.677624467489829e-16
0.5000000000000011	0.5000000000000011	4.0600022450714145e-17	4.0600022450714145e-17
0.5000000000000011	0.5000000000000011	1.8978721126346973e-16	1.8978721126346973e-16
0.5000000000000011	0.5000000000000011	4.58607196562935e-16	4.58607196562935e-16
0.5000000000000011	0.5000000000000011	9.469136314395915e-16	9.469136314395915e-16
0.5000000000000011	0.5000000000000011	4.33980365657611e-16	4.33980365657611e-16
0.5000000000000011	0.5000000000000011	1.1756815054560164e-16	1.1756815054560164e-16
0.5000000000000011	0.5000000000000011	2.919022064826539e-16	2.919022064826539e-16
0.5000000000000011	0.5000000000000011	9.441522579502532e-17	9.441522579502532e-17
0.5000000000000011	0.5000000000000011	2.5569175390495204e-17	2.5569175390495204e-17
0.5000000000000011	0.5000000000000011	6.544565569597616e-16	6.544565569597616e-16
0.5000000000000011	0.5000000000000011	9.610648283447267e-16	9.610648283447267e-16
0.5000000000000011	0.5000000000000011	1.3762764622886374e-16	1.3762764622886374e-16
0.5000000000000011	0.5000000000000011	4.62664288914258e-16	4.62664288914258e-16
0.5000000000000011	0.5000000000000011	3.545513208204246e-16	3.545513208204246e-16
0.5000000000000011	0.5000000000000011	1.2690105392118124e-15	1.2690105392118124e-15
0.5000000000000011	0.5000000000000011	7.226936537700517e-16	7.226936537700517e-16
0.5000000000000011	0.5000000000000011	4.014088207269432e-17	4.014088207269432e-17
0.5000000000000011	0.5000000000000011	5.800943407637324e-16	5.800943407637324e-16
0.5000000000000011	0.5000000000000011	1.8406058848805873e-16	1.8406058848805873e-16
0.5000000000000011	0.5000000000000011	1.674934679468591e-16	1.674934679468591e-16
0.5000000000000011	0.5000000000000011	8.763778079432829e-17	8.763778079432829e-17
0.5000000000000011	0.5000000000000011	2.2801589752603248e-18	2.2801589752603248e-18
0.5000000000000011	0.5000000000000011	3.1907322001746496e-17	3.1907322001746496e-17
0.5000000000000011	0.5000000000000011	4.528857628363737e-18	4.528857628363737e-18
0.5000000000000011	0.5000000000000011	1.7713024302940612e-16	1.7713024302940612e-16
0.5000000000000011	0.5000000000000011	7.279859478700911e-18	7.279859478700911e-18
0.5000000000000011	0.5000000000000011	2.9960676639075235e-16	2.9960676639075235e-16
0.5000000000000011	0.5000000000000011	4.518393267417434e-16	4.518393267417434e-16
0.5000000000000011	0.5000000000000011	4.772349733857323e-16	4.772349733857323e-16
0.5000000000000011	0.5000000000000011	1.7769094569152768e-16	1.7769094569152768e-16
0.5000000000000011	0.5000000000000011	2.2722129381391207e-16	2.2722129381391207e-16
