n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	3.566085452620618e-16	3.566085452620618e-16
0.5	0.5	3.053333962013348e-16	3.053333962013348e-16
0.5	0.5	6.185206346975247e-16	6.185206346975247e-16
0.5	0.5	3.3878450435298287e-16	3.3878450435298287e-16
0.5	0.5	4.3324806095926693e-17	4.3324806095926693e-17
0.5	0.5	8.439022929508909e-17	8.439022929508909e-17
0.5	0.5	3.2736904548722713e-16	3.2736904548722713e-16
0.5	0.5	3.275261631528345e-16	3.275261631528345e-16
0.5	0.5	4.900201596171993e-16	4.900201596171993e-16
0.5	0.5	5.748951133714422e-16	5.748951133714422e-16
0.5	0.5	4.09238487837244e-16	4.09238487837244e-16
0.5	0.5	3.503302123254199e-16	3.503302123254199e-16
