n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000012	0.5000000000000012	8.953752533171207e-16	8.953752533171207e-16
0.5000000000000012	0.5000000000000012	1.4327574855522106e-16	1.4327574855522106e-16
0.5000000000000012	0.5000000000000012	7.306246061995348e-16	7.306246061995348e-16
0.5000000000000013	0.5000000000000013	5.651908071723171e-16	5.651908071723171e-16
0.5000000000000012	0.5000000000000012	2.279400947308172e-15	2.279400947308172e-15
0.5000000000000013	0.5000000000000013	2.5538029137841745e-15	2.5538029137841745e-15
0.5000000000000012	0.5000000000000012	2.772267335871864e-15	2.772267335871864e-15
0.5000000000000013	0.5000000000000013	7.322052675958877e-16	7.322052675958877e-16
0.5000000000000013	0.5000000000000013	5.830987307280524e-18	5.830987307280524e-18
0.5000000000000013	0.5000000000000013	4.886764443273298e-16	4.886764443273298e-16
0.5000000000000013	0.5000000000000013	7.650856573710725e-16	7.650856573710725e-16
0.5000000000000013	0.5000000000000013	4.687269175109701e-16	4.687269175109701e-16
0.5000000000000013	0.5000000000000013	5.383656161595219e-16	5.383656161595219e-16
0.5000000000000013	0.5000000000000013	7.783445939437735e-16	7.783445939437735e-16
0.5000000000000013	0.5000000000000013	2.430705568103348e-16	2.430705568103348e-16
0.5000000000000013	0.5000000000000013	9.716470761369677e-16	9.716470761369677e-16
0.5000000000000013	0.5000000000000013	9.803029191496206e-16	9.803029191496206e-16
0.5000000000000013	0.5000000000000013	4.47005437286836e-18	4.47005437286836e-18
0.5000000000000013	0.5000000000000013	3.307242884410297e-16	3.307242884410297e-16
0.5000000000000013	0.5000000000000013	3.7357448352820673e-16	3.7357448352820673e-16
0.5000000000000013	0.5000000000000013	1.0479310027904772e-15	1.0479310027904772e-15
0.5000000000000013	0.5000000000000013	2.419031022300483e-16	2.419031022300483e-16
0.5000000000000013	0.5000000000000013	1.3809611542508928e-15	1.3809611542508928e-15
0.5000000000000013	0.5000000000000013	1.2590099158003498e-15	1.2590099158003498e-15
0.5000000000000013	0.5000000000000013	1.4814253763534375e-16	1.4814253763534375e-16
0.5000000000000013	0.5000000000000013	7.934288952064528e-16	7.934288952064528e-16
0.5000000000000013	0.5000000000000013	4.532288211809143e-16	4.532288211809143e-16
0.5000000000000013	0.5000000000000013	2.0319484755248077e-16	2.0319484755248077e-16
0.5000000000000013	0.5000000000000013	2.1956686318703154e-16	2.1956686318703154e-16
0.5000000000000013	0.5000000000000013	9.400835592393644e-16	9.400835592393644e-16
0.5000000000000013	0.5000000000000013	1.4286659033460335e-15	1.4286659033460335e-15
0.5000000000000013	0.5000000000000013	1.1151182840363878e-15	1.1151182840363878e-15
0.5000000000000013	0.5000000000000013	3.1853498608602004e-16	3.1853498608602004e-16
