n_up	n_dn	g_diff_up	g_diff_dn
0.500000000000001	0.500000000000001	9.918426664612761e-15	9.918426664612761e-15
0.5000000000000012	0.5000000000000012	5.968849620717657e-15	5.968849620717657e-15
0.5000000000000011	0.5000000000000011	3.2341529794978436e-15	3.2341529794978436e-15
0.5000000000000012	0.5000000000000012	1.9702712310534205e-15	1.9702712310534205e-15
0.5000000000000011	0.5000000000000011	8.200560316958823e-16	8.200560316958823e-16
0.5000000000000011	0.5000000000000011	3.124563269530496e-15	3.124563269530496e-15
0.5000000000000012	0.5000000000000012	3.0090677487239877e-15	3.0090677487239877e-15
0.5000000000000011	0.5000000000000011	1.1922477136572457e-15	1.1922477136572457e-15
0.5000000000000011	0.5000000000000011	6.493068802296574e-16	6.493068802296574e-16
0.5000000000000011	0.5000000000000011	3.5313111504073283e-15	3.5313111504073283e-15
0.5000000000000012	0.5000000000000012	3.988207127661638e-15	3.988207127661638e-15
