n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000021	0.5000000000000021	3.238452912488154e-15	3.238452912488154e-15
0.5000000000000021	0.5000000000000021	1.6282068041275327e-15	1.6282068041275327e-15
0.5000000000000021	0.5000000000000021	3.0205891687781158e-15	3.0205891687781158e-15
0.5000000000000021	0.5000000000000021	1.2814164192527756e-15	1.2814164192527756e-15
0.5000000000000021	0.5000000000000021	2.017533922693181e-16	2.017533922693181e-16
0.5000000000000021	0.5000000000000021	1.616896105711399e-15	1.616896105711399e-15
0.5000000000000021	0.5000000000000021	1.7529342325758236e-15	1.7529342325758236e-15
0.5000000000000021	0.5000000000000021	1.7421400325156598e-15	1.7421400325156598e-15
0.5000000000000021	0.5000000000000021	7.844240133542612e-16	7.844240133542612e-16
0.5000000000000021	0.5000000000000021	1.3531492042525411e-15	1.3531492042525411e-15
0.5000000000000021	0.5000000000000021	2.6798923965200637e-17	2.6798923965200637e-17
