n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000007	0.5000000000000007	5.1489136012520315e-15	5.1489136012520315e-15
0.5000000000000007	0.5000000000000007	9.333979777991757e-17	9.333979777991757e-17
0.5000000000000007	0.5000000000000007	1.865227777495823e-15	1.865227777495823e-15
0.5000000000000008	0.5000000000000008	2.489678421076124e-16	2.489678421076124e-16
0.5000000000000008	0.5000000000000008	2.7440507474559384e-16	2.7440507474559384e-16
0.5000000000000007	0.5000000000000007	1.8730956906443597e-16	1.8730956906443597e-16
0.5000000000000007	0.5000000000000007	3.368327580933541e-16	3.368327580933541e-16
0.5000000000000008	0.5000000000000008	9.234224371644918e-16	9.234224371644918e-16
0.5000000000000007	0.5000000000000007	6.189826022880815e-17	6.189826022880815e-17
0.5000000000000007	0.5000000000000007	3.4162795982403877e-16	3.4162795982403877e-16
0.5000000000000007	0.5000000000000007	1.0283500966028469e-15	1.0283500966028469e-15
0.5000000000000007	0.5000000000000007	2.441699516915103e-15	2.441699516915103e-15
0.5000000000000008	0.5000000000000008	2.3338718961560085e-15	2.3338718961560085e-15
0.5000000000000007	0.5000000000000007	1.8030334415384636e-15	1.8030334415384636e-15
0.5000000000000008	0.5000000000000008	1.3096394860235027e-15	1.3096394860235027e-15
0.5000000000000007	0.5000000000000007	8.894314005916289e-17	8.894314005916289e-17
