n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	9.51507161743189e-16	9.51507161743189e-16
0.5	0.5	1.2911430824632028e-16	1.2911430824632028e-16
0.5	0.5	8.001274944123686e-17	8.001274944123686e-17
0.5	0.5	2.2568827187133904e-16	2.2568827187133904e-16
0.5	0.5	3.8629071611135886e-16	3.8629071611135886e-16
0.5000000000000001	0.5000000000000001	2.970128676928515e-16	2.970128676928515e-16
0.5	0.5	2.3493940333060245e-17	2.3493940333060245e-17
0.5	0.5	7.02071450077396e-17	7.02071450077396e-17
0.5	0.5	9.892875103468408e-17	9.892875103468408e-17
0.5	0.5	2.2752464001164403e-16	2.2752464001164403e-16
0.5	0.5	5.0985398978716304e-17	5.0985398978716304e-17
0.5	0.5	2.2364780045368476e-17	2.2364780045368476e-17
0.5	0.5	1.1004071130943361e-16	1.1004071130943361e-16
