n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	3.4358588050598355e-16	3.4358588050598355e-16
0.5	0.5	1.6084719372280839e-16	1.6084719372280839e-16
0.5	0.5	2.0697240965009946e-17	2.0697240965009946e-17
0.5	0.5	1.4656961018992283e-17	1.4656961018992283e-17
0.5	0.5	6.6551299982030104e-18	6.6551299982030104e-18
0.5	0.5	3.131614423875266e-17	3.131614423875266e-17
0.5	0.5	6.628491273798642e-17	6.628491273798642e-17
0.5	0.5	1.205573083593203e-16	1.205573083593203e-16
0.5	0.5	1.5121941845944895e-16	1.5121941845944895e-16
0.5	0.5	1.334247246202277e-16	1.334247246202277e-16
