n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	1.0571982458366821e-16	1.0571982458366821e-16
0.5	0.5	2.650319648485996e-16	2.650319648485996e-16
0.5	0.5	2.384131130628279e-16	2.384131130628279e-16
0.5	0.5	1.84129367144719e-16	1.84129367144719e-16
0.5	0.5	1.6584499435593435e-16	1.6584499435593435e-16
0.5	0.5	2.7740670368739827e-16	2.7740670368739827e-16
0.5	0.5	3.7030746183707956e-16	3.7030746183707956e-16
0.5	0.5	2.381169237674191e-16	2.381169237674191e-16
0.5	0.5	1.629549187416274e-16	1.629549187416274e-16
0.5	0.5	1.1538703340837728e-16	1.1538703340837728e-16
0.5	0.5	6.358448021313726e-17	6.358448021313726e-17
0.5	0.5	1.9156861101866304e-17	1.9156861101866304e-17
0.5	0.5	8.27467412874394e-17	8.27467412874394e-17
