n_up	n_dn	g_diff_up	g_diff_dn
0.5	0.5	5.141350669267788e-15	5.141350669267788e-15
0.5000000000000002	0.5000000000000002	4.648224501089288e-16	4.648224501089288e-16
0.5000000000000001	0.5000000000000001	1.2630574167987939e-15	1.2630574167987939e-15
0.5000000000000001	0.5000000000000001	3.3563823849478656e-15	3.3563823849478656e-15
0.5000000000000002	0.5000000000000002	3.3529498555488833e-15	3.3529498555488833e-15
0.5000000000000001	0.5000000000000001	2.4246753754476358e-15	2.4246753754476358e-15
0.5000000000000002	0.5000000000000002	1.9518300986900972e-15	1.9518300986900972e-15
0.5000000000000001	0.5000000000000001	7.902283167511287e-16	7.902283167511287e-16
0.5000000000000001	0.5000000000000001	6.803168907918578e-16	6.803168907918578e-16
0.5000000000000002	0.5000000000000002	7.745040025397378e-16	7.745040025397378e-16
0.5000000000000001	0.5000000000000001	2.2716810845269465e-17	2.2716810845269465e-17
0.5000000000000001	0.5000000000000001	3.2539036036857813e-16	3.2539036036857813e-16
0.5000000000000001	0.5000000000000001	2.0396706127109426e-16	2.0396706127109426e-16
0.5000000000000001	0.5000000000000001	8.121101580526593e-16	8.121101580526593e-16
0.5000000000000002	0.5000000000000002	8.709923584612311e-16	8.709923584612311e-16
0.5000000000000001	0.5000000000000001	1.0502263523191887e-15	1.0502263523191887e-15
0.5000000000000002	0.5000000000000002	1.284104509080829e-15	1.284104509080829e-15
0.5000000000000001	0.5000000000000001	2.827194983155756e-16	2.827194983155756e-16
0.5000000000000001	0.5000000000000001	1.2588083361846477e-15	1.2588083361846477e-15
0.5000000000000002	0.5000000000000002	9.86099883038161e-16	9.86099883038161e-16
0.5000000000000001	0.5000000000000001	4.942438779303049e-16	4.942438779303049e-16
