n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000002	0.5000000000000002	2.2853233997492513e-16	2.2853233997492513e-16
0.5000000000000002	0.5000000000000002	2.3424845531393523e-16	2.3424845531393523e-16
0.5000000000000002	0.5000000000000002	1.4631848539014098e-16	1.4631848539014098e-16
0.5000000000000002	0.5000000000000002	2.440512314473831e-16	2.440512314473831e-16
0.5000000000000002	0.5000000000000002	5.9667418964120694e-18	5.9667418964120694e-18
0.5000000000000002	0.5000000000000002	1.0540026710220259e-17	1.0540026710220259e-17
0.5000000000000002	0.5000000000000002	3.010414675359868e-16	3.010414675359868e-16
0.5000000000000002	0.5000000000000002	1.364890801819652e-16	1.364890801819652e-16
0.5000000000000002	0.5000000000000002	1.416926270639808e-16	1.416926270639808e-16
0.5000000000000002	0.5000000000000002	2.393320759119233e-16	2.393320759119233e-16
0.5000000000000002	0.5000000000000002	1.4838402457737032e-17	1.4838402457737032e-17
