n_up	n_dn	g_diff_up	g_diff_dn
0.5000000000000004	0.5000000000000004	4.613130429617346e-16	4.613130429617346e-16
0.5000000000000004	0.5000000000000004	2.368045439276332e-16	2.368045439276332e-16
0.5000000000000004	0.5000000000000004	8.854018742916577e-17	8.854018742916577e-17
0.5000000000000004	0.5000000000000004	1.8888919034973911e-16	1.8888919034973911e-16
0.5000000000000004	0.5000000000000004	3.6230932217182863e-16	3.6230932217182863e-16
0.5000000000000004	0.5000000000000004	8.589689656149453e-16	8.589689656149453e-16
0.5000000000000004	0.5000000000000004	7.037004611147105e-16	7.037004611147105e-16
0.5000000000000004	0.5000000000000004	1.8519903607561064e-16	1.8519903607561064e-16
0.5000000000000004	0.5000000000000004	2.022880876372597e-17	2.022880876372597e-17
0.5000000000000004	0.5000000000000004	2.9127042196347363e-16	2.9127042196347363e-16
0.5000000000000004	0.5000000000000004	2.1120967027544971e-16	2.1120967027544971e-16
0.5000000000000004	0.5000000000000004	7.02227533470775e-17	7.02227533470775e-17
0.5000000000000004	0.5000000000000004	8.482785021325835e-18	8.482785021325835e-18
0.5000000000000004	0.5000000000000004	6.134085092860703e-16	6.134085092860703e-16
0.5000000000000004	0.5000000000000004	1.996741704979281e-16	1.996741704979281e-16
0.5000000000000004	0.5000000000000004	3.331339060082981e-16	3.331339060082981e-16
0.5000000000000004	0.5000000000000004	2.8688257129890683e-16	2.8688257129890683e-16
0.5000000000000004	0.5000000000000004	4.605753812222147e-16	4.605753812222147e-16
0.5000000000000004	0.5000000000000004	5.819419468835204e-17	5.819419468835204e-17
0.5000000000000004	0.5000000000000004	3.703907109749281e-16	3.703907109749281e-16
0.5000000000000004	0.5000000000000004	6.526044242994972e-16	6.526044242994972e-16
0.5000000000000004	0.5000000000000004	7.912423713902202e-16	7.912423713902202e-16
0.5000000000000004	0.5000000000000004	1.4083229157268606e-16	1.4083229157268606e-16
0.5000000000000004	0.5000000000000004	5.631071223256338e-17	5.631071223256338e-17
0.5000000000000004	0.5000000000000004	1.755698604502926e-16	1.755698604502926e-16
0.5000000000000004	0.5000000000000004	1.3240016086564102e-16	1.3240016086564102e-16
0.5000000000000004	0.5000000000000004	4.870385629561535e-16	4.870385629561535e-16
0.5000000000000004	0.5000000000000004	5.285372560667593e-16	5.285372560667593e-16
0.5000000000000004	0.5000000000000004	1.9742611178724346e-16	1.9742611178724346e-16
0.5000000000000004	0.5000000000000004	2.238910559927755e-16	2.238910559927755e-16
0.5000000000000004	0.5000000000000004	6.407492886608277e-16	6.407492886608277e-16
